,step_count,distance_covered,speed,calories_burned,start_time_interval_hourly,end_time_interval_hourly,time_offset,sample_size,location,datetime,name,temp,uvindex,solarradiation,windspeed,humidity
496,3709.0,2791.116049,2.6453947183333333,124.06907262,2025-03-06 18:00:00,2025-03-06 19:00:00,UTC+0100,1,Torremolinos,2025-03-06 18:00:00,Torremolinos,17.4,1,84.0,0.9,72.02
497,4022.0,2989.7798392,2.466868581020408,80.97857808,2025-03-06 19:00:00,2025-03-06 20:00:00,UTC+0100,1,Torremolinos,2025-03-06 19:00:00,Torremolinos,16.5,0,21.0,2.7,79.92
498,35.5,27.0,0.4,1.2,2025-03-06 21:00:00,2025-03-06 22:00:00,UTC+0100,2,Eindhoven,2025-03-06 21:00:00,Eindhoven,6.2,0,0.0,6.6,68.09
499,76.0,45.0,,0.0,2025-03-07 00:00:00,2025-03-07 01:00:00,UTC+0100,1,Eindhoven,2025-03-07 00:00:00,Eindhoven,6.0,0,0.0,10.3,67.08
500,227.0,181.60000000000002,1.008888888888889,9.08,2025-03-07 06:00:00,2025-03-07 07:00:00,UTC+0100,1,Eindhoven,2025-03-07 06:00:00,Eindhoven,4.1,0,0.0,7.0,80.27
501,565.0,432.37640810000005,0.8962226692592592,19.688876985,2025-03-07 07:00:00,2025-03-07 08:00:00,UTC+0100,2,Eindhoven,2025-03-07 07:00:00,Eindhoven,4.1,0,0.0,6.6,79.74
502,335.0,255.66460974999998,0.794003809057971,13.03397461,2025-03-07 08:00:00,2025-03-07 09:00:00,UTC+0100,2,Eindhoven,2025-03-07 08:00:00,Eindhoven,5.8,1,54.0,10.1,76.31
503,2104.0,1568.49993075,1.4670803221078432,78.69924927,2025-03-07 09:00:00,2025-03-07 10:00:00,UTC+0100,2,Eindhoven,2025-03-07 09:00:00,Eindhoven,9.9,2,231.0,10.3,62.89
504,2329.0,1734.0110089,1.1180119917982456,75.39990238499999,2025-03-07 10:00:00,2025-03-07 11:00:00,UTC+0100,2,Eindhoven,2025-03-07 10:00:00,Eindhoven,12.7,4,374.0,14.2,54.15
505,2515.6666666666665,1898.8569255666669,6.618769614919355,83.91912711666667,2025-03-07 11:00:00,2025-03-07 12:00:00,UTC+0100,3,Eindhoven,2025-03-07 11:00:00,Eindhoven,14.9,5,481.0,11.0,49.99
506,342.0,264.0507024,1.78728812,11.189545875,2025-03-07 12:00:00,2025-03-07 13:00:00,UTC+0100,2,Eindhoven,2025-03-07 12:00:00,Eindhoven,16.2,5,543.0,14.2,48.57
507,5197.5,3931.5142291,3.965079901985815,143.886816065,2025-03-07 13:00:00,2025-03-07 14:00:00,UTC+0100,2,Eindhoven,2025-03-07 13:00:00,Eindhoven,17.2,6,562.0,17.6,46.73
508,209.0,156.97062449999999,1.0145486222222222,7.72266115,2025-03-07 14:00:00,2025-03-07 15:00:00,UTC+0100,2,Eindhoven,2025-03-07 14:00:00,Eindhoven,17.8,5,530.0,17.3,45.88
509,1510.3333333333333,1057.7855748333334,1.7673123906382977,36.67921186666666,2025-03-07 15:00:00,2025-03-07 16:00:00,UTC+0100,3,Eindhoven,2025-03-07 15:00:00,Eindhoven,17.8,4,448.0,17.6,45.5
510,884.6666666666666,611.2430166666667,1.643524040809524,17.790790920000003,2025-03-07 16:00:00,2025-03-07 17:00:00,UTC+0100,3,Eindhoven,2025-03-07 16:00:00,Eindhoven,17.6,3,263.0,14.3,42.99
511,778.0,542.8763011,1.0381971702500001,17.380318963333334,2025-03-07 17:00:00,2025-03-07 18:00:00,UTC+0100,3,Eindhoven,2025-03-07 17:00:00,Eindhoven,17.5,1,110.0,13.5,38.76
512,366.0,226.4335939,1.47478661,1.32760742,2025-03-07 18:00:00,2025-03-07 19:00:00,UTC+0100,2,Eindhoven,2025-03-07 18:00:00,Eindhoven,15.6,0,20.0,4.2,44.61
513,30.0,20.31671866666667,0.5678190166666667,0.6374251333333333,2025-03-07 19:00:00,2025-03-07 20:00:00,UTC+0100,3,Eindhoven,2025-03-07 19:00:00,Eindhoven,11.1,0,0.0,3.6,59.12
514,712.0,536.2540595,2.040655040909091,27.44806612,2025-03-07 20:00:00,2025-03-07 21:00:00,UTC+0100,1,Eindhoven,2025-03-07 20:00:00,Eindhoven,8.2,0,0.0,3.7,69.98
515,934.5,692.22256455,1.0782321779166666,35.311424360000004,2025-03-07 21:00:00,2025-03-07 22:00:00,UTC+0100,2,Eindhoven,2025-03-07 21:00:00,Eindhoven,9.9,0,0.0,6.2,60.24
516,315.5,222.77718685,0.9593804661904761,8.237011755,2025-03-07 22:00:00,2025-03-07 23:00:00,UTC+0100,2,Eindhoven,2025-03-07 22:00:00,Eindhoven,6.7,0,0.0,3.9,73.46
517,29.0,18.451172,0.5070703,0.40417481,2025-03-07 23:00:00,2025-03-08 00:00:00,UTC+0100,2,Eindhoven,2025-03-07 23:00:00,Eindhoven,5.7,0,0.0,3.9,76.46
518,278.0,214.38,1.4763489166666668,10.57000005,2025-03-08 06:00:00,2025-03-08 07:00:00,UTC+0100,2,Eindhoven,2025-03-08 06:00:00,Eindhoven,4.1,0,0.0,6.6,80.0
519,350.5,264.855,1.0200000066666668,13.215,2025-03-08 07:00:00,2025-03-08 08:00:00,UTC+0100,2,Eindhoven,2025-03-08 07:00:00,Eindhoven,3.7,0,0.0,3.8,81.35
520,782.5,587.625,0.8775330904761904,29.1799999,2025-03-08 08:00:00,2025-03-08 09:00:00,UTC+0100,2,Eindhoven,2025-03-08 08:00:00,Eindhoven,5.4,1,70.0,3.7,77.32
521,692.6666666666666,518.33,0.8690089866666667,25.99,2025-03-08 09:00:00,2025-03-08 10:00:00,UTC+0100,3,Eindhoven,2025-03-08 09:00:00,Eindhoven,9.1,2,216.0,4.3,65.98
522,515.5,388.28,0.713600530952381,18.910000035,2025-03-08 10:00:00,2025-03-08 11:00:00,UTC+0100,2,Eindhoven,2025-03-08 10:00:00,Eindhoven,11.8,4,376.0,10.2,56.65
523,739.5,556.365,1.5850385772727271,27.705000000000002,2025-03-08 11:00:00,2025-03-08 12:00:00,UTC+0100,2,Eindhoven,2025-03-08 11:00:00,Eindhoven,14.7,5,494.0,10.5,48.41
524,1626.0,1226.969999,1.2983527250000002,59.2099998,2025-03-08 12:00:00,2025-03-08 13:00:00,UTC+0100,1,Eindhoven,2025-03-08 12:00:00,Eindhoven,17.0,6,561.0,10.5,41.63
525,1269.0,955.9299920000001,0.864614305952381,47.329999199999996,2025-03-08 13:00:00,2025-03-08 14:00:00,UTC+0100,2,Eindhoven,2025-03-08 13:00:00,Eindhoven,18.2,6,571.0,14.2,35.4
526,1050.0,797.0449960000001,0.9679808813008131,37.4749996,2025-03-08 14:00:00,2025-03-08 15:00:00,UTC+0100,2,Eindhoven,2025-03-08 14:00:00,Eindhoven,18.6,5,537.0,17.2,33.18
527,1442.3333333333333,984.3133320000001,0.8765075806306306,26.519999466666665,2025-03-08 15:00:00,2025-03-08 16:00:00,UTC+0100,3,Eindhoven,2025-03-08 15:00:00,Eindhoven,19.2,4,445.0,14.5,27.67
528,496.5,322.294999,1.287740909090909,5.475000105,2025-03-08 16:00:00,2025-03-08 17:00:00,UTC+0100,2,Eindhoven,2025-03-08 16:00:00,Eindhoven,18.9,3,304.0,14.8,28.61
529,755.6666666666666,463.8533333333333,0.7238888866666666,1.33,2025-03-08 17:00:00,2025-03-08 18:00:00,UTC+0100,3,Eindhoven,2025-03-08 17:00:00,Eindhoven,18.5,1,145.0,14.1,30.5
530,292.5,179.6,0.4533333333333333,0.68,2025-03-08 18:00:00,2025-03-08 19:00:00,UTC+0100,2,Eindhoven,2025-03-08 18:00:00,Eindhoven,17.0,0,16.0,10.4,32.23
531,21.0,16.8,0.28,0.84,2025-03-08 21:00:00,2025-03-08 22:00:00,UTC+0100,1,Eindhoven,2025-03-08 21:00:00,Eindhoven,8.7,0,0.0,4.2,55.95
532,119.0,81.4700005,1.38692858,2.445,2025-03-08 22:00:00,2025-03-08 23:00:00,UTC+0100,2,Eindhoven,2025-03-08 22:00:00,Eindhoven,5.7,0,0.0,6.6,66.42
533,23.0,13.0,,0.0,2025-03-08 23:00:00,2025-03-09 00:00:00,UTC+0100,1,Eindhoven,2025-03-08 23:00:00,Eindhoven,6.5,0,0.0,4.3,64.2
534,249.0,199.2,3.3200000000000003,9.96,2025-03-09 06:00:00,2025-03-09 07:00:00,UTC+0100,1,Eindhoven,2025-03-09 06:00:00,Eindhoven,2.3,0,0.0,3.7,82.33
535,66.0,52.8,0.8800000000000001,2.64,2025-03-09 07:00:00,2025-03-09 08:00:00,UTC+0100,1,Eindhoven,2025-03-09 07:00:00,Eindhoven,1.9,0,5.0,3.6,85.92
536,13.0,10.4,0.1733333333333333,0.52,2025-03-09 08:00:00,2025-03-09 09:00:00,UTC+0100,1,Eindhoven,2025-03-09 08:00:00,Eindhoven,5.6,1,62.0,7.2,75.51
537,287.0,212.58,1.1919192,10.78,2025-03-09 09:00:00,2025-03-09 10:00:00,UTC+0100,1,Eindhoven,2025-03-09 09:00:00,Eindhoven,9.3,2,241.0,7.2,65.66
538,55.0,40.04333333333333,0.6887499883333333,1.6466666666666667,2025-03-09 10:00:00,2025-03-09 11:00:00,UTC+0100,3,Eindhoven,2025-03-09 10:00:00,Eindhoven,11.9,4,378.0,10.2,56.76
539,128.5,97.4350085,0.7864065722222223,4.659999450000001,2025-03-09 11:00:00,2025-03-09 12:00:00,UTC+0100,2,Eindhoven,2025-03-09 11:00:00,Eindhoven,14.6,5,479.0,7.4,48.27
540,3206.0,3794.6301,2.172293759649123,190.6799333,2025-03-09 12:00:00,2025-03-09 13:00:00,UTC+0100,1,Eindhoven,2025-03-09 12:00:00,Eindhoven,16.1,6,555.0,7.5,44.32
541,921.0,930.829983,2.6869244073333336,48.31499049999999,2025-03-09 13:00:00,2025-03-09 14:00:00,UTC+0100,2,Eindhoven,2025-03-09 13:00:00,Eindhoven,18.0,6,564.0,10.6,40.44
542,173.33333333333334,133.52,1.53361111,6.366666666666667,2025-03-09 14:00:00,2025-03-09 15:00:00,UTC+0100,3,Eindhoven,2025-03-09 14:00:00,Eindhoven,18.7,5,490.0,13.9,37.25
543,115.5,86.8149985,0.6795528090909092,4.15000005,2025-03-09 15:00:00,2025-03-09 16:00:00,UTC+0100,2,Eindhoven,2025-03-09 15:00:00,Eindhoven,18.9,4,422.0,11.2,33.51
544,83.5,62.9249995,0.7334170375,3.004999985,2025-03-09 16:00:00,2025-03-09 17:00:00,UTC+0100,2,Eindhoven,2025-03-09 16:00:00,Eindhoven,19.2,3,331.0,11.1,32.85
545,76.0,45.2,0.1066666666666666,0.16,2025-03-09 17:00:00,2025-03-09 18:00:00,UTC+0100,2,Eindhoven,2025-03-09 17:00:00,Eindhoven,18.5,2,152.0,10.7,34.52
546,137.5,81.3,0.2266666666666666,0.34,2025-03-09 18:00:00,2025-03-09 19:00:00,UTC+0100,2,Eindhoven,2025-03-09 18:00:00,Eindhoven,16.9,0,25.0,10.3,38.86
547,28.0,19.4,0.17333333333333328,0.52,2025-03-09 19:00:00,2025-03-09 20:00:00,UTC+0100,2,Eindhoven,2025-03-09 19:00:00,Eindhoven,14.2,0,0.0,7.0,44.61
548,17.0,12.72,1.2777778,0.61,2025-03-09 20:00:00,2025-03-09 21:00:00,UTC+0100,1,Eindhoven,2025-03-09 20:00:00,Eindhoven,10.6,0,0.0,6.8,59.38
549,80.0,61.199999999999996,0.8968055416666667,2.9250000000000003,2025-03-09 21:00:00,2025-03-09 22:00:00,UTC+0100,2,Eindhoven,2025-03-09 21:00:00,Eindhoven,9.6,0,0.0,6.8,64.46
550,51.0,38.97,1.4305555,1.79,2025-03-09 23:00:00,2025-03-10 00:00:00,UTC+0100,1,Eindhoven,2025-03-09 23:00:00,Eindhoven,7.0,0,0.0,3.7,71.29
551,94.0,75.2,0.4177777777777778,3.7600000000000002,2025-03-10 06:00:00,2025-03-10 07:00:00,UTC+0100,1,Eindhoven,2025-03-10 06:00:00,Eindhoven,1.1,0,0.0,6.5,91.84
552,37.0,28.2400005,0.7877843875,1.4,2025-03-10 08:00:00,2025-03-10 09:00:00,UTC+0100,2,Eindhoven,2025-03-10 08:00:00,Eindhoven,2.7,1,67.0,6.6,90.85
553,52.0,38.83,1.25,2.01,2025-03-10 09:00:00,2025-03-10 10:00:00,UTC+0100,1,Eindhoven,2025-03-10 09:00:00,Eindhoven,8.0,2,238.0,9.6,73.86
554,85.66666666666667,58.35333333333333,0.6731481333333333,1.61,2025-03-10 10:00:00,2025-03-10 11:00:00,UTC+0100,3,Eindhoven,2025-03-10 10:00:00,Eindhoven,10.8,4,396.0,7.1,62.19
555,525.3333333333334,360.1166666666666,1.9295833277777779,8.74,2025-03-10 11:00:00,2025-03-10 12:00:00,UTC+0100,3,Eindhoven,2025-03-10 11:00:00,Eindhoven,13.5,5,501.0,10.4,51.91
556,229.0,183.20000000000002,1.017777777777778,9.16,2025-03-10 12:00:00,2025-03-10 13:00:00,UTC+0100,1,Eindhoven,2025-03-10 12:00:00,Eindhoven,15.1,6,559.0,10.5,47.23
557,1008.6666666666666,717.84667,3.2054804264705883,26.050000100000002,2025-03-10 13:00:00,2025-03-10 14:00:00,UTC+0100,3,Eindhoven,2025-03-10 13:00:00,Eindhoven,16.6,6,571.0,13.5,38.66
558,1071.0,856.8000000000001,3.5700000000000003,42.84,2025-03-10 14:00:00,2025-03-10 15:00:00,UTC+0100,1,Eindhoven,2025-03-10 14:00:00,Eindhoven,17.5,5,527.0,7.4,37.02
559,513.0,374.1,4.326666666666666,12.98,2025-03-10 15:00:00,2025-03-10 16:00:00,UTC+0100,2,Eindhoven,2025-03-10 15:00:00,Eindhoven,17.8,5,496.0,10.3,33.63
560,162.0,120.77000050000001,1.4515941857142856,4.734999999999999,2025-03-10 16:00:00,2025-03-10 17:00:00,UTC+0100,2,Eindhoven,2025-03-10 16:00:00,Eindhoven,17.8,4,383.0,7.8,32.0
561,1299.0,862.66498,1.2341747346153846,19.5399992,2025-03-10 17:00:00,2025-03-10 18:00:00,UTC+0100,2,Eindhoven,2025-03-10 17:00:00,Eindhoven,16.8,2,171.0,13.2,33.56
562,314.0,221.4399975,1.22741554,8.8949993,2025-03-10 18:00:00,2025-03-10 19:00:00,UTC+0100,2,Eindhoven,2025-03-10 18:00:00,Eindhoven,14.4,0,30.0,9.6,38.01
563,635.0,477.58997999999997,1.2318824076923076,24.8599992,2025-03-10 19:00:00,2025-03-10 20:00:00,UTC+0100,1,Eindhoven,2025-03-10 19:00:00,Eindhoven,10.9,0,0.0,6.7,46.93
564,53.0,33.235,1.1435185350000001,0.575,2025-03-10 20:00:00,2025-03-10 21:00:00,UTC+0100,2,Eindhoven,2025-03-10 20:00:00,Eindhoven,8.3,0,0.0,3.9,56.46
565,57.0,45.6,0.76,2.28,2025-03-10 21:00:00,2025-03-10 22:00:00,UTC+0100,1,Eindhoven,2025-03-10 21:00:00,Eindhoven,8.1,0,0.0,6.7,62.39
566,121.0,70.0,,0.0,2025-03-11 00:00:00,2025-03-11 01:00:00,UTC+0100,1,Eindhoven,2025-03-11 00:00:00,Eindhoven,3.2,0,0.0,6.5,90.73
567,18.0,14.4,0.11999999999999995,0.72,2025-03-11 06:00:00,2025-03-11 07:00:00,UTC+0100,1,Eindhoven,2025-03-11 06:00:00,Eindhoven,3.6,0,0.0,13.1,99.45
568,164.0,122.3500005,1.2737592,6.1,2025-03-11 07:00:00,2025-03-11 08:00:00,UTC+0100,1,Eindhoven,2025-03-11 07:00:00,Eindhoven,4.1,0,0.0,16.1,96.75
569,25.5,20.055,0.8919444,0.995,2025-03-11 08:00:00,2025-03-11 09:00:00,UTC+0100,2,Eindhoven,2025-03-11 08:00:00,Eindhoven,4.9,0,28.0,10.6,95.48
570,35.666666666666664,27.513333333333335,1.0952777666666669,1.2733333333333332,2025-03-11 09:00:00,2025-03-11 10:00:00,UTC+0100,3,Eindhoven,2025-03-11 09:00:00,Eindhoven,5.7,0,49.0,10.7,93.55
571,29.0,23.200000000000003,0.3866666666666667,1.16,2025-03-11 10:00:00,2025-03-11 11:00:00,UTC+0100,1,Eindhoven,2025-03-11 10:00:00,Eindhoven,6.5,0,48.0,13.3,90.68
572,8.0,6.4,0.1066666666666666,0.32,2025-03-11 11:00:00,2025-03-11 12:00:00,UTC+0100,1,Eindhoven,2025-03-11 11:00:00,Eindhoven,6.8,0,49.0,13.2,88.55
573,1619.0,1226.359983,1.3458498842105262,64.2999966,2025-03-11 12:00:00,2025-03-11 13:00:00,UTC+0100,1,Eindhoven,2025-03-11 12:00:00,Eindhoven,6.9,1,88.0,10.2,84.19
574,488.0,390.4,3.253333333333333,19.52,2025-03-11 13:00:00,2025-03-11 14:00:00,UTC+0100,1,Eindhoven,2025-03-11 13:00:00,Eindhoven,7.5,1,128.0,13.4,74.68
575,1179.6666666666667,899.6133216666667,2.129582297142857,45.716666000000004,2025-03-11 14:00:00,2025-03-11 15:00:00,UTC+0100,3,Eindhoven,2025-03-11 14:00:00,Eindhoven,7.9,1,86.0,10.9,71.12
576,931.6666666666666,608.4933333333333,1.1406888933333335,9.883333333333333,2025-03-11 15:00:00,2025-03-11 16:00:00,UTC+0100,3,Eindhoven,2025-03-11 15:00:00,Eindhoven,7.2,1,69.0,16.3,73.53
577,664.0,455.25,2.2813888805555558,10.863333333333332,2025-03-11 16:00:00,2025-03-11 17:00:00,UTC+0100,3,Eindhoven,2025-03-11 16:00:00,Eindhoven,7.2,1,100.0,13.7,66.74
578,762.0,467.6433333333334,0.7881481666666666,1.22,2025-03-11 17:00:00,2025-03-11 18:00:00,UTC+0100,3,Eindhoven,2025-03-11 17:00:00,Eindhoven,7.6,1,88.0,13.3,59.31
579,181.5,115.529995,1.251542742857143,2.029999875,2025-03-11 18:00:00,2025-03-11 19:00:00,UTC+0100,2,Eindhoven,2025-03-11 18:00:00,Eindhoven,7.2,0,40.0,12.9,58.13
580,23.0,15.2,0.24,0.36,2025-03-11 20:00:00,2025-03-11 21:00:00,UTC+0100,2,Eindhoven,2025-03-11 20:00:00,Eindhoven,4.3,0,0.0,10.0,74.51
581,48.0,38.400000000000006,0.6400000000000001,1.92,2025-03-11 21:00:00,2025-03-11 22:00:00,UTC+0100,1,Eindhoven,2025-03-11 21:00:00,Eindhoven,3.1,0,0.0,7.0,81.79
582,131.0,77.0,,0.0,2025-03-11 23:00:00,2025-03-12 00:00:00,UTC+0100,1,Eindhoven,2025-03-11 23:00:00,Eindhoven,0.9,0,0.0,7.0,92.07
583,54.0,32.0,,0.0,2025-03-12 00:00:00,2025-03-12 01:00:00,UTC+0100,1,Eindhoven,2025-03-12 00:00:00,Eindhoven,0.6,0,0.0,6.9,93.98
584,309.0,247.2,1.3733333333333337,12.360000000000001,2025-03-12 06:00:00,2025-03-12 07:00:00,UTC+0100,1,Eindhoven,2025-03-12 06:00:00,Eindhoven,-0.4,0,0.0,4.0,99.67
585,75.0,58.035,0.9938888666666668,2.8249999999999997,2025-03-12 08:00:00,2025-03-12 09:00:00,UTC+0100,2,Eindhoven,2025-03-12 08:00:00,Eindhoven,2.4,1,64.0,7.2,97.69
586,483.0,386.40000000000003,1.61,19.32,2025-03-12 09:00:00,2025-03-12 10:00:00,UTC+0100,1,Eindhoven,2025-03-12 09:00:00,Eindhoven,4.0,4,380.0,7.3,93.14
587,80.0,61.0,0.8753703916666667,2.95,2025-03-12 10:00:00,2025-03-12 11:00:00,UTC+0100,2,Eindhoven,2025-03-12 10:00:00,Eindhoven,5.1,5,510.0,10.6,85.73
588,783.0,593.3099814999999,0.7815566350877193,30.7149965,2025-03-12 11:00:00,2025-03-12 12:00:00,UTC+0100,2,Eindhoven,2025-03-12 11:00:00,Eindhoven,7.5,3,348.0,10.8,72.31
589,244.33333333333334,183.39666533333335,0.8570908348484849,9.386666533333333,2025-03-12 12:00:00,2025-03-12 13:00:00,UTC+0100,3,Eindhoven,2025-03-12 12:00:00,Eindhoven,7.0,2,209.0,13.8,68.81
590,158.0,99.1,0.39333333333333337,1.18,2025-03-12 13:00:00,2025-03-12 14:00:00,UTC+0100,2,Eindhoven,2025-03-12 13:00:00,Eindhoven,8.0,2,203.0,13.7,65.35
591,256.5,194.28498000000002,0.9144559166666666,10.12499865,2025-03-12 14:00:00,2025-03-12 15:00:00,UTC+0100,2,Eindhoven,2025-03-12 14:00:00,Eindhoven,7.4,2,161.0,16.0,65.88
592,882.6666666666666,645.523295,1.0624056916666667,27.69666146666667,2025-03-12 15:00:00,2025-03-12 16:00:00,UTC+0100,3,Eindhoven,2025-03-12 15:00:00,Eindhoven,7.3,2,205.0,7.9,65.49
593,393.0,268.2,2.0533333333333332,6.16,2025-03-12 16:00:00,2025-03-12 17:00:00,UTC+0100,2,Eindhoven,2025-03-12 16:00:00,Eindhoven,7.5,1,100.0,10.4,65.52
594,518.5,316.59,1.36666666,1.325,2025-03-12 17:00:00,2025-03-12 18:00:00,UTC+0100,2,Eindhoven,2025-03-12 17:00:00,Eindhoven,6.8,0,15.0,10.9,69.23
595,305.5,190.175,1.1574073833333334,1.23,2025-03-12 18:00:00,2025-03-12 19:00:00,UTC+0100,2,Eindhoven,2025-03-12 18:00:00,Eindhoven,6.4,0,25.0,4.5,71.21
596,26.0,17.9,0.4133333333333333,0.62,2025-03-12 19:00:00,2025-03-12 20:00:00,UTC+0100,2,Eindhoven,2025-03-12 19:00:00,Eindhoven,4.9,0,0.0,4.4,83.74
597,29.0,23.200000000000003,0.3866666666666667,1.16,2025-03-12 21:00:00,2025-03-12 22:00:00,UTC+0100,1,Eindhoven,2025-03-12 21:00:00,Eindhoven,4.1,0,0.0,6.6,79.28
598,61.0,36.0,,0.0,2025-03-12 23:00:00,2025-03-13 00:00:00,UTC+0100,1,Eindhoven,2025-03-12 23:00:00,Eindhoven,1.0,0,0.0,3.8,92.29
599,28.0,16.0,,0.0,2025-03-13 00:00:00,2025-03-13 01:00:00,UTC+0100,1,Eindhoven,2025-03-13 00:00:00,Eindhoven,-0.1,0,0.0,3.8,97.11
600,79.0,63.2,0.5266666666666667,3.16,2025-03-13 06:00:00,2025-03-13 07:00:00,UTC+0100,1,Eindhoven,2025-03-13 06:00:00,Eindhoven,-2.8,0,0.0,0.6,99.83
601,22.0,17.6,0.14666666666666664,0.88,2025-03-13 07:00:00,2025-03-13 08:00:00,UTC+0100,1,Eindhoven,2025-03-13 07:00:00,Eindhoven,-2.6,0,4.0,0.5,98.58
602,25.0,20.0,0.3333333333333333,1.0,2025-03-13 08:00:00,2025-03-13 09:00:00,UTC+0100,1,Eindhoven,2025-03-13 08:00:00,Eindhoven,-2.3,0,49.0,3.5,98.09
603,625.3333333333334,480.11334250000004,1.8939787541666666,23.656665786666665,2025-03-13 09:00:00,2025-03-13 10:00:00,UTC+0100,3,Eindhoven,2025-03-13 09:00:00,Eindhoven,2.4,2,243.0,3.5,97.84
604,766.0,602.989965,1.5045151238095238,25.539997685,2025-03-13 11:00:00,2025-03-13 12:00:00,UTC+0100,2,Eindhoven,2025-03-13 11:00:00,Eindhoven,5.6,4,388.0,4.2,78.41
605,661.0,511.975005,1.5801157375000001,25.72499985,2025-03-13 12:00:00,2025-03-13 13:00:00,UTC+0100,2,Eindhoven,2025-03-13 12:00:00,Eindhoven,5.6,1,138.0,10.1,70.95
606,79.5,60.61,0.8792975333333334,2.93,2025-03-13 13:00:00,2025-03-13 14:00:00,UTC+0100,2,Eindhoven,2025-03-13 13:00:00,Eindhoven,7.2,2,195.0,4.3,63.18
607,149.5,114.150001,0.9545771583333333,5.550000000000001,2025-03-13 14:00:00,2025-03-13 15:00:00,UTC+0100,2,Eindhoven,2025-03-13 14:00:00,Eindhoven,6.9,3,284.0,10.7,59.53
608,73.0,56.379999999999995,0.7586110722222222,2.855,2025-03-13 15:00:00,2025-03-13 16:00:00,UTC+0100,2,Eindhoven,2025-03-13 15:00:00,Eindhoven,7.3,2,202.0,13.0,59.55
609,398.5,307.84000000000003,1.5664838694444445,14.885,2025-03-13 16:00:00,2025-03-13 17:00:00,UTC+0100,2,Eindhoven,2025-03-13 16:00:00,Eindhoven,7.1,1,145.0,10.3,61.39
610,185.0,148.0,2.466666666666667,7.4,2025-03-13 17:00:00,2025-03-13 18:00:00,UTC+0100,1,Eindhoven,2025-03-13 17:00:00,Eindhoven,6.9,1,70.0,10.3,64.71
611,86.5,66.345002,0.79320435,3.0099998500000003,2025-03-13 18:00:00,2025-03-13 19:00:00,UTC+0100,2,Eindhoven,2025-03-13 18:00:00,Eindhoven,6.5,0,11.0,10.0,66.51
612,27.0,21.6,0.36,1.08,2025-03-13 19:00:00,2025-03-13 20:00:00,UTC+0100,1,Eindhoven,2025-03-13 19:00:00,Eindhoven,5.5,0,0.0,7.5,71.38
613,86.5,67.4,2.08,3.12,2025-03-13 20:00:00,2025-03-13 21:00:00,UTC+0100,2,Eindhoven,2025-03-13 20:00:00,Eindhoven,4.2,0,0.0,7.4,85.34
614,14.0,11.2,0.1866666666666666,0.56,2025-03-13 21:00:00,2025-03-13 22:00:00,UTC+0100,1,Eindhoven,2025-03-13 21:00:00,Eindhoven,4.2,0,0.0,7.3,83.01
615,28.0,21.41,1.4166666,0.99,2025-03-13 22:00:00,2025-03-13 23:00:00,UTC+0100,1,Eindhoven,2025-03-13 22:00:00,Eindhoven,3.4,0,0.0,10.1,84.62
616,49.0,33.745,1.36518495,1.184999985,2025-03-13 23:00:00,2025-03-14 00:00:00,UTC+0100,2,Eindhoven,2025-03-13 23:00:00,Eindhoven,2.5,0,0.0,9.9,88.81
617,349.0,279.2,1.551111111111111,13.96,2025-03-14 06:00:00,2025-03-14 07:00:00,UTC+0100,1,Eindhoven,2025-03-14 06:00:00,Eindhoven,-2.2,0,0.0,3.4,97.26
618,261.0,208.805,1.6933333,10.425,2025-03-14 07:00:00,2025-03-14 08:00:00,UTC+0100,2,Eindhoven,2025-03-14 07:00:00,Eindhoven,-3.1,0,7.0,0.6,97.93
619,325.0,243.52,1.2888337923076922,11.95,2025-03-14 08:00:00,2025-03-14 09:00:00,UTC+0100,1,Eindhoven,2025-03-14 08:00:00,Eindhoven,-1.3,1,118.0,0.5,98.88
620,710.0,535.190012,1.3495532214285715,26.5999991,2025-03-14 09:00:00,2025-03-14 10:00:00,UTC+0100,1,Eindhoven,2025-03-14 09:00:00,Eindhoven,2.2,3,271.0,6.7,87.25
621,160.5,120.69499749999999,0.7187036833333333,5.8800001,2025-03-14 10:00:00,2025-03-14 11:00:00,UTC+0100,2,Eindhoven,2025-03-14 10:00:00,Eindhoven,3.8,6,560.0,7.3,79.53
622,183.5,145.445,1.3230555361111112,7.19,2025-03-14 11:00:00,2025-03-14 12:00:00,UTC+0100,2,Eindhoven,2025-03-14 11:00:00,Eindhoven,5.1,4,440.0,10.4,67.91
623,97.0,74.52000000000001,0.8570405833333334,3.6799999999999997,2025-03-14 12:00:00,2025-03-14 13:00:00,UTC+0100,2,Eindhoven,2025-03-14 12:00:00,Eindhoven,5.3,7,736.0,10.8,60.54
624,677.5,537.9850002,2.23329816875,26.745,2025-03-14 13:00:00,2025-03-14 14:00:00,UTC+0100,2,Eindhoven,2025-03-14 13:00:00,Eindhoven,5.5,5,532.0,10.2,57.8
625,909.0,727.2,3.03,36.36,2025-03-14 14:00:00,2025-03-14 15:00:00,UTC+0100,1,Eindhoven,2025-03-14 14:00:00,Eindhoven,6.4,2,224.0,7.9,58.18
626,56.5,43.05499999999999,0.6901851999999999,1.77,2025-03-14 15:00:00,2025-03-14 16:00:00,UTC+0100,2,Eindhoven,2025-03-14 15:00:00,Eindhoven,5.8,2,176.0,13.6,58.25
627,88.0,66.130001,1.28618008,2.85,2025-03-14 16:00:00,2025-03-14 17:00:00,UTC+0100,1,Eindhoven,2025-03-14 16:00:00,Eindhoven,6.0,2,159.0,16.5,56.54
