Unnamed: 0,step_count,distance_covered,speed,calories_burned,start_time_interval_hourly,end_time_interval_hourly,time_offset,test_subject,location,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,Clear,Overcast,Partially cloudy,Rain,Snow
707,266.0,212.8,0.197037037037037,10.64,2025-02-22 13:00:00,2025-02-22 14:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-22 13:00:00,11.2,11.2,9.9,91.7,0.045,100.0,rain,0.0,0.0,25.4,17.2,179.0,1013.9,98.8,27.3,150.0,2,0,1,0,1,0
708,228.0,182.4,0.2338461538461538,9.12,2025-02-22 14:00:00,2025-02-22 15:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-22 14:00:00,12.2,12.2,10.0,86.55,0.0,0.0,,0.0,0.0,22.5,14.9,181.0,1014.2,99.4,42.6,73.0,1,0,1,0,0,0
709,906.0,724.8000000000001,0.2946341463414634,36.24,2025-02-22 15:00:00,2025-02-22 16:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-22 15:00:00,12.6,12.6,10.0,83.78,0.0,0.0,,0.0,0.0,22.9,14.9,190.0,1014.2,100.0,29.6,35.0,0,0,1,0,0,0
710,388.0,310.4,0.3233333333333333,15.52,2025-02-22 16:00:00,2025-02-22 17:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-22 16:00:00,11.9,11.9,10.8,93.04,0.392,100.0,rain,0.0,0.0,23.6,12.6,194.0,1014.5,100.0,29.0,86.0,1,0,1,0,1,0
711,365.0,292.0,0.1946666666666666,14.6,2025-02-22 17:00:00,2025-02-22 18:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-22 17:00:00,11.4,11.4,10.2,92.31,0.003,100.0,rain,0.0,0.0,32.0,23.1,227.0,1015.5,100.0,26.3,22.0,0,0,1,0,1,0
712,310.0,248.0,0.2296296296296296,12.4,2025-02-22 18:00:00,2025-02-22 19:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-22 18:00:00,10.7,10.7,10.2,96.96,0.009,100.0,rain,0.0,0.0,22.5,14.9,232.0,1016.7,99.0,18.2,0.0,0,0,1,0,1,0
713,431.0,344.8,0.221025641025641,17.240000000000002,2025-02-22 19:00:00,2025-02-22 20:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-22 19:00:00,10.2,10.2,9.6,96.34,0.0,0.0,,0.0,0.0,32.7,11.4,258.0,1018.3,99.1,22.2,0.0,0,0,1,0,0,0
714,46.0,36.8,0.1226666666666666,1.84,2025-02-22 20:00:00,2025-02-22 21:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-22 20:00:00,10.2,10.2,9.8,97.31,0.0,0.0,,0.0,0.0,21.9,14.1,248.0,1019.5,99.1,10.6,0.0,0,0,1,0,0,0
715,266.0,212.8,0.1773333333333333,10.64,2025-02-22 21:00:00,2025-02-22 22:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-22 21:00:00,10.2,10.2,9.6,96.24,0.0,0.0,,0.0,0.0,18.4,14.0,241.0,1020.5,97.2,9.2,0.0,0,0,1,0,0,0
716,54.0,43.2,0.1199999999999999,2.16,2025-02-22 22:00:00,2025-02-22 23:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-22 22:00:00,10.1,10.1,9.7,97.32,0.0,0.0,,0.0,0.0,15.6,11.2,233.0,1021.7,98.5,7.4,0.0,0,0,1,0,0,0
717,60.0,48.0,0.1333333333333333,2.4,2025-02-23 02:00:00,2025-02-23 03:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 02:00:00,9.1,7.0,8.0,93.08,0.0,0.0,,0.0,0.0,22.0,13.4,247.0,1025.0,97.7,8.7,0.0,0,0,1,0,0,0
718,14.0,11.2,0.0933333333333333,0.56,2025-02-23 03:00:00,2025-02-23 04:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 03:00:00,8.6,6.4,7.6,93.38,0.0,0.0,,0.0,0.0,21.4,14.2,229.0,1025.3,100.0,9.2,0.0,0,0,1,0,0,0
719,14.0,11.2,0.0933333333333333,0.56,2025-02-23 04:00:00,2025-02-23 05:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 04:00:00,8.2,5.8,7.4,94.54,0.0,0.0,,0.0,0.0,22.3,14.4,239.0,1026.2,100.0,9.2,0.0,0,0,1,0,0,0
720,45.0,36.0,0.3,1.7999999999999998,2025-02-23 05:00:00,2025-02-23 06:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 05:00:00,7.9,6.6,7.1,94.66,0.0,0.0,,0.0,0.0,14.9,7.8,229.0,1026.5,99.5,8.5,0.0,0,0,1,0,0,0
721,759.0,607.2,0.2468292682926829,30.36,2025-02-23 06:00:00,2025-02-23 07:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 06:00:00,8.0,6.2,7.3,95.45,0.0,0.0,,0.0,0.0,14.7,10.5,201.0,1026.8,99.5,6.6,0.0,0,0,1,0,0,0
722,401.0,320.8,0.2138666666666666,16.04,2025-02-23 07:00:00,2025-02-23 08:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 07:00:00,8.1,6.9,7.3,94.86,0.259,100.0,rain,0.0,0.0,28.3,7.6,177.0,1027.0,97.7,8.6,0.0,0,0,1,0,1,0
723,287.0,229.6,0.3188888888888889,11.48,2025-02-23 08:00:00,2025-02-23 09:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 08:00:00,8.1,6.3,7.6,96.7,0.0,0.0,,0.0,0.0,14.4,10.7,176.0,1027.3,100.0,7.2,12.0,0,0,1,0,0,0
724,659.0,527.2,0.2584313725490196,26.36,2025-02-23 09:00:00,2025-02-23 10:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 09:00:00,8.4,6.2,7.7,95.27,0.0,0.0,,0.0,0.0,14.4,13.6,200.0,1028.0,100.0,7.2,65.0,1,0,1,0,0,0
725,391.0,312.8,0.2606666666666666,15.64,2025-02-23 10:00:00,2025-02-23 11:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 10:00:00,8.5,6.3,8.0,96.16,0.0,0.0,,0.0,0.0,18.5,13.9,200.0,1028.1,99.5,7.0,118.0,1,0,1,0,0,0
726,126.0,100.8,0.24,5.04,2025-02-23 11:00:00,2025-02-23 12:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 11:00:00,9.6,7.5,8.3,91.72,0.0,0.0,,0.0,0.0,18.4,14.4,191.0,1028.3,90.7,8.7,242.0,2,0,1,0,0,0
727,413.0,330.40000000000003,0.2753333333333333,16.52,2025-02-23 12:00:00,2025-02-23 13:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 12:00:00,11.8,11.8,8.6,80.81,0.0,0.0,,0.0,0.0,21.6,17.6,193.0,1028.2,9.1,14.6,476.0,5,1,0,0,0,0
728,469.0,375.2,0.2501333333333333,18.76,2025-02-23 13:00:00,2025-02-23 14:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 13:00:00,13.8,13.8,8.8,71.56,0.0,0.0,,0.0,0.0,28.8,18.2,200.0,1027.5,11.7,24.9,442.0,4,1,0,0,0,0
729,7.0,5.6000000000000005,0.0933333333333333,0.28,2025-02-23 14:00:00,2025-02-23 15:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 14:00:00,14.4,14.4,7.9,64.94,0.0,0.0,,0.0,0.0,29.4,18.7,201.0,1026.5,44.6,34.4,506.0,5,0,0,1,0,0
730,443.0,354.40000000000003,0.2684848484848485,17.72,2025-02-23 15:00:00,2025-02-23 16:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 15:00:00,14.1,14.1,7.9,65.96,0.0,0.0,,0.0,0.0,35.9,24.4,193.0,1025.8,87.8,30.6,411.0,4,0,0,1,0,0
731,339.0,271.2,0.2259999999999999,13.56,2025-02-23 16:00:00,2025-02-23 17:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 16:00:00,14.5,14.5,7.9,64.47,0.0,0.0,,0.0,0.0,32.9,18.8,194.0,1025.4,80.4,31.6,232.0,2,0,0,1,0,0
732,24.0,19.2,0.16,0.96,2025-02-23 17:00:00,2025-02-23 18:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 17:00:00,14.0,14.0,7.0,62.55,0.0,0.0,,0.0,0.0,35.8,21.0,191.0,1024.7,90.3,39.8,62.0,1,0,1,0,0,0
733,732.0,585.6,0.3253333333333333,29.28,2025-02-23 18:00:00,2025-02-23 19:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 18:00:00,12.6,12.6,6.3,65.69,0.0,0.0,,0.0,0.0,25.4,16.7,182.0,1024.8,79.8,39.7,3.0,0,0,0,1,0,0
734,289.0,231.2,0.2408333333333333,11.56,2025-02-23 19:00:00,2025-02-23 20:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 19:00:00,11.4,11.4,6.1,69.78,0.0,0.0,,0.0,0.0,35.8,13.7,180.0,1025.1,94.4,43.8,0.0,0,0,1,0,0,0
735,65.0,52.0,0.1733333333333332,2.6,2025-02-23 20:00:00,2025-02-23 21:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 20:00:00,11.2,11.2,6.5,72.58,0.003,100.0,rain,0.0,0.0,21.2,14.4,172.0,1024.9,100.0,43.7,0.0,0,0,1,0,1,0
736,305.0,244.0,0.2259259259259259,12.2,2025-02-23 21:00:00,2025-02-23 22:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 21:00:00,11.4,11.4,6.8,73.2,0.0,0.0,,0.0,0.0,21.6,14.6,181.0,1024.7,99.4,43.7,0.0,0,0,1,0,0,0
737,9.0,7.2,0.12,0.36,2025-02-23 22:00:00,2025-02-23 23:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 22:00:00,11.5,11.5,6.8,72.92,0.0,0.0,,0.0,0.0,31.8,17.7,181.0,1024.2,99.4,44.4,0.0,0,0,1,0,0,0
738,11.0,8.8,0.1466666666666666,0.44,2025-02-23 23:00:00,2025-02-24 00:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-23 23:00:00,11.7,11.7,7.1,73.72,0.0,0.0,,0.0,0.0,28.7,20.8,189.0,1023.5,100.0,40.2,0.0,0,0,1,0,0,0
739,26.0,20.8,0.1733333333333332,1.04,2025-02-24 00:00:00,2025-02-24 01:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 00:00:00,11.6,11.6,7.3,75.16,0.0,0.0,,0.0,0.0,32.0,20.9,190.0,1022.8,100.0,39.7,0.0,0,0,1,0,0,0
740,159.0,127.2,0.2119999999999999,6.36,2025-02-24 04:00:00,2025-02-24 05:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 04:00:00,11.8,11.8,7.0,72.34,0.0,0.0,,0.0,0.0,29.6,18.4,190.0,1020.0,100.0,44.4,0.0,0,0,1,0,0,0
741,169.0,135.20000000000002,0.3219047619047618,6.76,2025-02-24 05:00:00,2025-02-24 06:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 05:00:00,11.9,11.9,6.8,70.93,0.0,0.0,,0.0,0.0,29.5,21.3,190.0,1019.0,99.4,44.2,0.0,0,0,1,0,0,0
742,635.0,508.0,0.2919540229885057,25.4,2025-02-24 06:00:00,2025-02-24 07:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 06:00:00,11.8,11.8,6.8,71.24,0.0,0.0,,0.0,0.0,29.4,21.3,191.0,1018.6,100.0,44.0,0.0,0,0,1,0,0,0
743,228.0,182.4,0.2171428571428571,9.12,2025-02-24 07:00:00,2025-02-24 08:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 07:00:00,11.8,11.8,6.6,70.35,0.0,0.0,,0.0,0.0,36.1,21.5,190.0,1018.0,100.0,44.0,0.0,0,0,1,0,0,0
744,480.0,384.0,0.3047619047619047,19.2,2025-02-24 08:00:00,2025-02-24 09:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 08:00:00,11.8,11.8,6.4,69.21,0.0,0.0,,0.0,0.0,32.9,22.0,190.0,1017.5,100.0,44.3,8.0,0,0,1,0,0,0
745,76.0,60.8,0.1688888888888888,3.04,2025-02-24 09:00:00,2025-02-24 10:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 09:00:00,11.8,11.8,6.3,69.05,0.0,0.0,,0.0,0.0,33.5,21.8,190.0,1017.3,100.0,44.0,48.0,0,0,1,0,0,0
746,306.0,244.8,0.255,12.24,2025-02-24 10:00:00,2025-02-24 11:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 10:00:00,11.7,11.7,6.8,71.83,0.078,100.0,rain,0.0,0.0,36.4,22.4,182.0,1016.3,100.0,42.8,84.0,1,0,1,0,1,0
747,639.0,511.2,0.3276923076923076,25.56,2025-02-24 11:00:00,2025-02-24 12:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 11:00:00,12.6,12.6,6.8,67.73,0.0,0.0,,0.0,0.0,39.8,27.9,198.0,1015.9,99.4,44.0,200.0,2,0,1,0,0,0
748,63.0,50.400000000000006,0.2099999999999999,2.52,2025-02-24 12:00:00,2025-02-24 13:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 12:00:00,13.1,13.1,6.8,65.66,0.0,0.0,,0.0,0.0,39.9,25.2,200.0,1015.4,100.0,44.3,91.0,1,0,1,0,0,0
749,347.0,277.6,0.2203174603174603,13.88,2025-02-24 13:00:00,2025-02-24 14:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 13:00:00,13.9,13.9,7.3,64.25,0.0,0.0,,0.0,0.0,46.5,25.0,192.0,1014.9,100.0,36.3,140.0,1,0,1,0,0,0
750,842.0,673.6,0.3402020202020201,33.68,2025-02-24 14:00:00,2025-02-24 15:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 14:00:00,12.3,12.3,8.1,75.23,0.081,100.0,rain,0.0,0.0,43.4,27.8,210.0,1014.6,100.0,20.9,67.0,1,0,1,0,1,0
751,217.0,173.60000000000002,0.2225641025641025,8.68,2025-02-24 15:00:00,2025-02-24 16:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 15:00:00,11.6,11.6,8.8,82.76,0.322,100.0,rain,0.0,0.0,33.5,22.3,211.0,1014.6,100.0,18.8,41.0,0,0,1,0,1,0
752,817.0,653.6,0.3112380952380952,32.68,2025-02-24 16:00:00,2025-02-24 17:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 16:00:00,10.7,10.7,9.7,93.69,0.549,100.0,rain,0.0,0.0,30.7,19.1,203.0,1014.4,100.0,12.9,60.0,1,0,1,0,1,0
753,236.0,188.8,0.2247619047619047,9.44,2025-02-24 17:00:00,2025-02-24 18:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 17:00:00,10.6,10.6,9.8,94.25,0.0,0.0,,0.0,0.0,32.7,18.5,210.0,1014.7,100.0,9.5,7.0,0,0,1,0,0,0
754,385.0,308.0,0.2231884057971014,15.4,2025-02-24 18:00:00,2025-02-24 19:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 18:00:00,10.4,10.4,9.5,94.42,0.078,100.0,rain,0.0,0.0,25.5,17.5,212.0,1014.8,99.0,40.2,11.0,0,0,1,0,1,0
755,116.0,92.8,0.3866666666666666,4.640000000000001,2025-02-24 19:00:00,2025-02-24 20:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 19:00:00,10.5,10.5,9.3,92.3,0.023,100.0,rain,0.0,0.0,46.2,14.7,202.0,1015.2,99.4,40.4,0.0,0,0,1,0,1,0
756,655.0,524.0,0.3234567901234567,26.2,2025-02-24 20:00:00,2025-02-24 21:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 20:00:00,10.6,10.6,9.1,90.24,0.0,0.0,,0.0,0.0,22.1,14.8,211.0,1015.4,98.5,27.5,0.0,0,0,1,0,0,0
757,72.0,57.6,0.24,2.88,2025-02-24 21:00:00,2025-02-24 22:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 21:00:00,8.9,6.6,8.0,93.82,0.034,100.0,rain,0.0,0.0,18.4,14.5,220.0,1015.5,33.5,35.8,0.0,0,0,0,1,1,0
758,98.0,78.4,0.1866666666666666,3.92,2025-02-24 22:00:00,2025-02-24 23:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 22:00:00,8.4,6.1,7.7,94.88,0.0,0.0,,0.0,0.0,18.7,14.1,211.0,1015.7,13.0,30.5,0.0,0,1,0,0,0,0
759,63.0,50.400000000000006,0.1679999999999999,2.52,2025-02-24 23:00:00,2025-02-25 00:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-24 23:00:00,8.2,5.8,7.3,94.31,0.0,0.0,,0.0,0.0,18.2,13.8,210.0,1015.5,28.1,25.5,0.0,0,0,0,1,0,0
760,17.0,13.6,0.1133333333333333,0.6799999999999999,2025-02-25 00:00:00,2025-02-25 01:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 00:00:00,8.1,6.2,7.3,94.42,0.0,0.0,,0.0,0.0,17.9,11.3,203.0,1015.5,6.7,21.1,0.0,0,1,0,0,0,0
761,15.0,12.0,0.0999999999999999,0.6000000000000001,2025-02-25 02:00:00,2025-02-25 03:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 02:00:00,7.6,5.2,7.2,96.91,0.0,0.0,,0.0,0.0,20.9,13.8,202.0,1015.5,12.0,13.3,0.0,0,1,0,0,0,0
762,19.0,15.2,0.1266666666666666,0.76,2025-02-25 05:00:00,2025-02-25 06:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 05:00:00,6.0,3.8,5.8,98.79,0.0,0.0,,0.0,0.0,14.3,10.3,181.0,1014.6,45.7,3.6,0.0,0,0,0,1,0,0
763,853.0,682.4,0.2916239316239316,34.12,2025-02-25 06:00:00,2025-02-25 07:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 06:00:00,5.6,3.4,5.4,98.84,0.0,0.0,,0.0,0.0,10.9,10.2,172.0,1014.3,95.2,0.4,0.0,0,0,1,0,0,0
764,716.0,572.8,0.4150724637681159,28.64,2025-02-25 07:00:00,2025-02-25 08:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 07:00:00,6.1,3.8,6.0,99.43,0.073,100.0,rain,0.0,0.0,21.2,10.8,172.0,1014.1,96.5,1.0,0.0,0,0,1,0,1,0
765,394.0,315.2,0.2501587301587301,15.76,2025-02-25 08:00:00,2025-02-25 09:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 08:00:00,6.1,4.5,6.1,99.85,0.0,0.0,,0.0,0.0,11.2,7.5,182.0,1014.4,87.2,5.2,31.0,0,0,0,1,0,0
766,516.0,412.8,0.3822222222222222,20.64,2025-02-25 09:00:00,2025-02-25 10:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 09:00:00,7.4,7.4,7.2,98.97,0.0,0.0,,0.0,0.0,7.9,4.5,182.0,1014.1,85.7,9.0,56.0,1,0,0,1,0,0
767,579.0,463.2,0.2144444444444444,23.16,2025-02-25 10:00:00,2025-02-25 11:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 10:00:00,8.8,7.2,7.5,91.27,0.0,0.0,,0.0,0.0,14.8,10.2,190.0,1013.7,95.3,14.5,359.0,4,0,1,0,0,0
768,379.0,303.20000000000005,0.2659649122807018,15.16,2025-02-25 11:00:00,2025-02-25 12:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 11:00:00,10.4,10.4,8.2,86.6,0.0,0.0,,0.0,0.0,27.6,16.3,208.0,1013.5,96.6,23.6,254.0,3,0,1,0,0,0
769,1631.0,1304.8,0.4832592592592592,65.24,2025-02-25 12:00:00,2025-02-25 13:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 12:00:00,11.4,11.4,7.8,78.31,0.0,0.0,,0.0,0.0,24.4,16.2,200.0,1013.6,99.4,30.5,204.0,2,0,1,0,0,0
770,1647.0,1317.6,0.5935135135135136,65.88,2025-02-25 13:00:00,2025-02-25 14:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 13:00:00,12.2,12.2,7.1,71.26,0.0,0.0,,0.0,0.0,27.5,7.4,197.0,1013.1,99.4,34.6,322.0,3,0,1,0,0,0
771,1832.0,1465.6,0.6428070175438596,73.28,2025-02-25 14:00:00,2025-02-25 15:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 14:00:00,12.3,12.3,7.5,72.41,0.0,0.0,,0.0,0.0,4.7,1.6,118.0,1012.2,98.8,31.0,227.0,2,0,1,0,0,0
772,1342.0,1073.6,0.4708771929824561,53.68,2025-02-25 15:00:00,2025-02-25 16:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 15:00:00,12.5,12.5,7.2,69.75,0.0,0.0,,0.0,0.0,7.8,4.6,140.0,1011.9,99.4,31.0,175.0,2,0,1,0,0,0
773,87.0,69.60000000000001,0.1288888888888888,3.48,2025-02-25 16:00:00,2025-02-25 17:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 16:00:00,12.2,12.2,6.5,67.8,0.0,0.0,,0.0,0.0,8.1,7.4,74.0,1011.6,99.4,38.6,108.0,1,0,1,0,0,0
774,165.0,132.0,0.1999999999999999,6.6000000000000005,2025-02-25 17:00:00,2025-02-25 18:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 17:00:00,11.6,11.6,6.9,73.11,0.0,0.0,,0.0,0.0,11.3,10.4,38.0,1011.5,99.4,38.1,29.0,0,0,1,0,0,0
775,221.0,176.8,0.2678787878787878,8.84,2025-02-25 18:00:00,2025-02-25 19:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 18:00:00,10.3,10.3,7.1,80.51,0.0,0.0,,0.0,0.0,14.5,9.9,20.0,1011.7,99.4,33.7,0.0,0,0,1,0,0,0
776,70.0,56.0,0.1166666666666666,2.8000000000000003,2025-02-25 19:00:00,2025-02-25 20:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 19:00:00,9.4,7.9,7.1,85.72,0.0,0.0,,0.0,0.0,14.8,10.5,18.0,1012.0,99.4,24.8,0.0,0,0,1,0,0,0
777,588.0,470.4,0.2703448275862068,23.52,2025-02-25 20:00:00,2025-02-25 21:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 20:00:00,9.7,8.3,7.5,86.25,0.0,0.0,,0.0,0.0,14.2,9.9,20.0,1012.3,99.4,22.1,0.0,0,0,1,0,0,0
778,434.0,347.2,0.2143209876543209,17.36,2025-02-25 21:00:00,2025-02-25 22:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 21:00:00,9.0,8.0,7.8,92.13,0.012,100.0,rain,0.0,0.0,11.1,7.4,343.0,1012.8,99.4,16.3,0.0,0,0,1,0,1,0
779,5.0,4.0,0.0666666666666666,0.2,2025-02-25 23:00:00,2025-02-26 00:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-25 23:00:00,8.1,6.9,8.1,99.66,0.436,100.0,rain,0.0,0.0,8.8,7.8,344.0,1013.4,99.5,4.9,0.0,0,0,1,0,1,0
780,35.0,28.0,0.1166666666666666,1.4,2025-02-26 00:00:00,2025-02-26 01:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 00:00:00,7.7,4.9,7.3,97.66,0.891,100.0,rain,0.0,0.0,28.1,16.5,322.0,1013.9,99.4,4.6,0.0,0,0,1,0,1,0
781,66.0,52.8,0.176,2.64,2025-02-26 01:00:00,2025-02-26 02:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 01:00:00,7.2,4.6,7.0,98.74,2.375,100.0,rain,0.0,0.0,28.5,13.8,319.0,1014.5,100.0,4.4,0.0,0,0,1,0,1,0
782,15.0,12.0,0.1,0.6,2025-02-26 04:00:00,2025-02-26 05:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 04:00:00,6.0,6.0,5.7,97.42,0.392,100.0,rain,0.0,0.0,12.1,4.4,293.0,1015.4,90.9,6.8,0.0,0,0,1,0,1,0
783,816.0,652.8000000000001,0.3199999999999999,32.64,2025-02-26 06:00:00,2025-02-26 07:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 06:00:00,5.3,3.7,5.0,97.67,0.0,0.0,,0.0,0.0,14.7,7.5,269.0,1016.4,96.2,8.6,0.0,0,0,1,0,0,0
784,382.0,305.6,0.1958974358974358,15.28,2025-02-26 07:00:00,2025-02-26 08:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 07:00:00,4.0,2.2,3.8,98.55,0.731,100.0,rain,0.0,0.0,21.5,7.2,249.0,1016.6,97.4,5.8,0.0,0,0,1,0,1,0
785,304.0,243.2,0.3117948717948717,12.16,2025-02-26 08:00:00,2025-02-26 09:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 08:00:00,3.6,1.7,3.5,99.28,0.0,0.0,,0.0,0.0,10.7,7.1,230.0,1017.1,59.4,5.2,17.0,0,0,0,1,0,0
786,171.0,136.8,0.1753846153846153,6.84,2025-02-26 09:00:00,2025-02-26 10:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 09:00:00,4.2,1.6,4.0,99.2,0.0,0.0,,0.0,0.0,9.4,10.3,222.0,1017.4,11.9,5.4,168.0,2,1,0,0,0,0
787,533.0,426.4,0.2538095238095238,21.32,2025-02-26 10:00:00,2025-02-26 11:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 10:00:00,7.3,4.7,6.1,91.94,0.0,0.0,,0.0,0.0,18.0,14.4,232.0,1017.8,36.8,10.0,238.0,2,0,0,1,0,0
788,487.0,389.6,0.2823188405797101,19.48,2025-02-26 11:00:00,2025-02-26 12:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 11:00:00,8.6,6.2,6.4,86.16,0.0,0.0,,0.0,0.0,24.7,14.4,230.0,1017.9,35.7,16.0,417.0,4,0,0,1,0,0
789,703.0,562.4,0.6248888888888888,28.12,2025-02-26 12:00:00,2025-02-26 13:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 12:00:00,9.6,7.2,5.9,77.54,0.0,0.0,,0.0,0.0,22.0,17.3,230.0,1017.5,12.0,19.1,499.0,5,1,0,0,0,0
790,28.0,22.4,0.3733333333333333,1.12,2025-02-26 13:00:00,2025-02-26 14:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 13:00:00,11.0,11.0,5.0,66.89,0.0,0.0,,0.0,0.0,32.1,21.2,230.0,1017.0,39.8,28.9,142.0,1,0,0,1,0,0
791,617.0,493.6,0.3290666666666667,24.68,2025-02-26 14:00:00,2025-02-26 15:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 14:00:00,10.5,10.5,3.5,61.87,0.0,0.0,,0.0,0.0,29.0,17.8,231.0,1016.4,15.1,29.8,317.0,3,1,0,0,0,0
792,296.0,236.8,0.2192592592592592,11.84,2025-02-26 15:00:00,2025-02-26 16:00:00,UTC+0100,3,Eindhoven,Eindhoven,2025-02-26 15:00:00,11.3,11.3,3.0,56.87,0.0,0.0,,0.0,0.0,31.9,20.5,221.0,1015.9,13.8,30.9,218.0,2,1,0,0,0,0
