com.samsung.health.floors_climbed,6293007,6
start_time,custom,update_time,create_time,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2025-02-17 18:05:01.000,,1991-02-12 07:51:53.000,2025-02-17 18:22:32.000,6.41,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 18:22:32.000,38623033-615f-3235-3536-313839333731,
2025-02-17 18:05:01.000,,1991-02-12 07:51:53.000,2025-02-17 18:28:21.000,6.41,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 18:28:21.000,61303633-615f-3130-3936-313839333731,
2025-02-17 18:05:01.000,,1991-02-12 07:51:53.000,2025-02-17 18:28:53.000,6.41,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 18:28:53.000,33383633-615f-3333-3936-313839333731,
2025-02-17 18:05:01.000,,1991-02-12 07:51:53.000,2025-02-17 18:29:29.000,6.41,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 18:29:29.000,31313733-615f-3936-3936-313839333731,
2025-02-17 18:05:01.000,,1991-02-12 07:51:53.000,2025-02-17 18:39:16.000,7.43,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 18:39:16.000,35303034-615f-3635-3537-313839333731,
2025-02-17 18:05:01.000,,2025-02-17 18:39:26.000,2025-02-17 18:39:26.000,7.43,61323034-615f-3636-3537-313839333731.raw_data.json,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 18:39:26.000,61323034-615f-3636-3537-313839333731,
2025-02-17 18:31:01.000,,1991-02-12 07:51:53.000,2025-02-17 18:45:02.000,7.43,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 18:45:02.000,35343534-615f-3230-3937-313839333731,
2025-02-17 18:31:01.000,,1991-02-12 07:51:53.000,2025-02-17 18:45:08.000,7.43,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 18:45:08.000,63353534-615f-3830-3937-313839333731,
2025-02-17 18:31:01.000,,1991-02-12 07:51:53.000,2025-02-17 18:56:33.000,7.43,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 18:56:33.000,31636634-615f-3339-3538-313839333731,
2025-02-17 18:31:01.000,,1991-02-12 07:51:53.000,2025-02-17 19:06:35.000,7.43,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 19:06:35.000,61653835-615f-3539-3139-313839333731,
2025-02-17 18:31:01.000,,1991-02-12 07:51:53.000,2025-02-17 19:09:06.000,1.3799996,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 19:09:06.000,37336235-615f-3634-3339-313839333731,
2025-02-17 18:31:01.000,,2025-02-17 19:17:12.000,2025-02-17 19:17:12.000,8.809999,30613236-615f-3233-3839-313839333731.raw_data.json,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 19:17:12.000,30613236-615f-3233-3839-313839333731,
2025-02-17 19:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 19:17:19.000,8.809999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 19:17:19.000,39623236-615f-3933-3839-313839333731,
2025-02-17 19:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 19:59:42.000,8.809999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 19:59:42.000,66373938-615f-3238-3332-323839333731,
2025-02-17 19:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:06:16.000,8.809999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:06:16.000,64376638-615f-3637-3732-323839333731,
2025-02-17 19:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:06:48.000,8.809999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:06:48.000,63666638-615f-3830-3832-323839333731,
2025-02-17 19:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:07:08.000,8.809999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:07:08.000,39343039-615f-3832-3832-323839333731,
2025-02-17 19:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:15:27.000,10.049999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:15:27.000,33653739-615f-3732-3333-323839333731,
2025-02-17 19:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:15:30.000,1.0,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:15:30.000,62653739-615f-3033-3333-323839333731,
2025-02-17 19:16:01.000,,2025-02-17 20:16:08.000,2025-02-17 20:16:08.000,11.159999,32383839-615f-3836-3333-323839333731.raw_data.json,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:16:08.000,32383839-615f-3836-3333-323839333731,
2025-02-17 20:15:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:16:17.000,11.159999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:16:17.000,34613839-615f-3737-3333-323839333731,
2025-02-17 20:15:01.000,,2025-02-17 20:17:28.000,2025-02-17 20:17:28.000,0.0,38623939-615f-3834-3433-323839333731.raw_data.json,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:17:28.000,38623939-615f-3834-3433-323839333731,
2025-02-17 20:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:18:10.000,11.159999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:18:10.000,62356139-615f-3039-3433-323839333731,
2025-02-17 20:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:18:14.000,11.159999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:18:14.000,64366139-615f-3439-3433-323839333731,
2025-02-17 20:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:35:51.000,11.159999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:35:51.000,37386161-615f-3135-3534-323839333731,
2025-02-17 20:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:39:18.000,11.159999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:39:18.000,39616461-615f-3835-3734-323839333731,
2025-02-17 20:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:41:42.000,11.159999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:41:42.000,39646661-615f-3230-3934-323839333731,
2025-02-17 20:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:41:52.000,11.159999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:41:52.000,30303062-615f-3231-3934-323839333731,
2025-02-17 20:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:42:30.000,11.159999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:42:30.000,34393062-615f-3035-3934-323839333731,
2025-02-17 20:16:01.000,,1991-02-12 07:51:53.000,2025-02-17 20:46:06.000,11.159999,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-17 20:46:06.000,63643362-615f-3636-3135-323839333731,
2025-02-17 23:00:00.000,,2025-02-18 07:10:09.000,2025-02-18 07:10:09.000,1.05,36666565-635f-3930-3632-363839333731.raw_data.json,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:10:09.000,36666565-635f-3930-3632-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 07:10:23.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:10:23.000,65326665-635f-3332-3632-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 07:12:23.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:12:23.000,66663066-635f-3334-3732-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 07:13:32.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:13:32.000,62303266-635f-3231-3832-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 07:13:36.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:13:36.000,61313266-635f-3631-3832-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 07:22:10.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:22:10.000,31663966-635f-3033-3333-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 07:22:25.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:22:25.000,38326166-635f-3534-3333-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 07:24:47.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:24:47.000,34356366-635f-3738-3433-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 07:39:23.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:39:23.000,66613930-645f-3336-3334-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 07:39:33.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:39:33.000,36643930-645f-3337-3334-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 07:45:05.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:45:05.000,33656530-645f-3530-3734-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 07:46:02.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:46:02.000,31636630-645f-3236-3734-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 07:46:24.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 07:46:24.000,38313031-645f-3438-3734-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 08:15:35.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 08:15:35.000,66626132-645f-3533-3536-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 08:16:15.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 08:16:15.000,63356232-645f-3537-3536-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 08:23:05.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 08:23:05.000,64393133-645f-3538-3936-363839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 09:32:11.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 09:32:11.000,31633037-645f-3133-3131-373839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 09:33:35.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 09:33:35.000,36303237-645f-3531-3231-373839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 09:34:27.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 09:34:27.000,33643237-645f-3736-3231-373839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 09:50:19.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 09:50:19.000,32353138-645f-3931-3232-373839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 10:22:07.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 10:22:07.000,66356539-645f-3732-3134-373839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 10:22:38.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 10:22:38.000,61646539-645f-3835-3134-373839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 10:29:54.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 10:29:54.000,62373561-645f-3439-3534-373839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 10:33:16.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 10:33:16.000,65383861-645f-3639-3734-373839333731,
2025-02-18 07:09:01.000,,1991-02-12 07:51:53.000,2025-02-18 10:33:40.000,1.05,,UTC+0100,MhLCbMNGdz,com.sec.android.app.shealth,2025-02-18 10:33:40.000,65653861-645f-3032-3834-373839333731,
