com.samsung.shealth.tracker.pedometer_day_summary,6293007,6
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
62900750,5361,07b0d839-d1de-4927-9fc8-1f78bfdca3a5.binning_data.json,3096097,6000,62900750,4,2025-02-05 22:42:25.786,com.sec.android.app.shealth,2025-02-05 06:53:21.327,07b0d839-d1de-4927-9fc8-1f78bfdca3a5.source_info.json,1.301248,4028.79,198.87,5357,VfS0qUERdZ,com.sec.android.app.shealth,0,07b0d839-d1de-4927-9fc8-1f78bfdca3a5.achievement.json,07b0d839-d1de-4927-9fc8-1f78bfdca3a5,1738713600000,
62900750,5361,f5c69cf1-ed03-47a3-9e70-a63f364f4722.binning_data.json,3096097,6000,62900750,4,2025-02-05 23:00:00.921,com.sec.android.app.shealth,2025-02-05 23:00:00.921,,1.301248,4028.79,198.87,5357,R0X8Tl1DGH,com.sec.android.app.shealth,0,f5c69cf1-ed03-47a3-9e70-a63f364f4722.achievement.json,f5c69cf1-ed03-47a3-9e70-a63f364f4722,1738713600000,
62900750,4636,c8ad8a55-f058-4520-9a3f-908ac76b5131.binning_data.json,2628007,6000,62900750,6,2025-02-06 20:08:02.749,com.sec.android.app.shealth,2025-02-06 07:34:51.137,c8ad8a55-f058-4520-9a3f-908ac76b5131.source_info.json,1.3317391,3499.82,165.67,4630,VfS0qUERdZ,com.sec.android.app.shealth,0,c8ad8a55-f058-4520-9a3f-908ac76b5131.achievement.json,c8ad8a55-f058-4520-9a3f-908ac76b5131,1738800000000,
62900750,4636,859edc64-c7d8-4e96-92fc-8b9adc699ab1.binning_data.json,2628007,6000,62900750,6,2025-02-06 23:00:00.805,com.sec.android.app.shealth,2025-02-06 23:00:00.805,,1.3317391,3499.82,165.67,4630,R0X8Tl1DGH,com.sec.android.app.shealth,0,859edc64-c7d8-4e96-92fc-8b9adc699ab1.achievement.json,859edc64-c7d8-4e96-92fc-8b9adc699ab1,1738800000000,
62900750,925,e7479903-e9b9-4bda-952c-ba1302d2df10.binning_data.json,551117,6000,62900750,0,2025-02-07 22:13:58.455,com.sec.android.app.shealth,2025-02-06 23:19:42.092,e7479903-e9b9-4bda-952c-ba1302d2df10.source_info.json,1.2661737,697.81,34.86,925,VfS0qUERdZ,com.sec.android.app.shealth,0,e7479903-e9b9-4bda-952c-ba1302d2df10.achievement.json,e7479903-e9b9-4bda-952c-ba1302d2df10,1738886400000,
62900750,925,c0ae53d5-35b3-4914-822e-1c0c8257a1ee.binning_data.json,551117,6000,62900750,0,2025-02-07 23:00:01.811,com.sec.android.app.shealth,2025-02-07 23:00:01.811,,1.2661737,697.81,34.86,925,R0X8Tl1DGH,com.sec.android.app.shealth,0,c0ae53d5-35b3-4914-822e-1c0c8257a1ee.achievement.json,c0ae53d5-35b3-4914-822e-1c0c8257a1ee,1738886400000,
62900750,13813,b0244d4a-4923-4de0-8109-457057bcbae0.binning_data.json,8035156,6000,62900750,0,2025-02-08 20:15:08.047,com.sec.android.app.shealth,2025-02-08 06:41:25.145,b0244d4a-4923-4de0-8109-457057bcbae0.source_info.json,1.2899339,10364.82,511.49,13813,VfS0qUERdZ,com.sec.android.app.shealth,0,b0244d4a-4923-4de0-8109-457057bcbae0.achievement.json,b0244d4a-4923-4de0-8109-457057bcbae0,1738972800000,
62900750,13813,b819b5c5-b59b-44da-9f04-95cf514ed167.binning_data.json,8035156,6000,62900750,0,2025-02-08 23:00:01.179,com.sec.android.app.shealth,2025-02-08 23:00:01.179,,1.2899339,10364.82,511.49,13813,R0X8Tl1DGH,com.sec.android.app.shealth,0,b819b5c5-b59b-44da-9f04-95cf514ed167.achievement.json,b819b5c5-b59b-44da-9f04-95cf514ed167,1738972800000,
62900750,1371,73643a75-3bb5-465b-a228-56d54f8667ee.binning_data.json,803852,6000,62900750,0,2025-02-09 20:23:00.728,com.sec.android.app.shealth,2025-02-09 07:53:18.706,73643a75-3bb5-465b-a228-56d54f8667ee.source_info.json,1.2796993,1028.6901,49.829998,1371,VfS0qUERdZ,com.sec.android.app.shealth,0,73643a75-3bb5-465b-a228-56d54f8667ee.achievement.json,73643a75-3bb5-465b-a228-56d54f8667ee,1739059200000,
62900750,1371,082e841f-073b-4d59-a6f9-67a6405dd1da.binning_data.json,803852,6000,62900750,0,2025-02-09 23:00:01.080,com.sec.android.app.shealth,2025-02-09 23:00:01.080,,1.2796993,1028.6901,49.829998,1371,R0X8Tl1DGH,com.sec.android.app.shealth,0,082e841f-073b-4d59-a6f9-67a6405dd1da.achievement.json,082e841f-073b-4d59-a6f9-67a6405dd1da,1739059200000,
62900750,1054,e3bf8d4c-6c7c-44bf-825e-47e617cd8396.binning_data.json,595001,6000,62900750,0,2025-02-10 22:18:20.040,com.sec.android.app.shealth,2025-02-10 02:41:34.876,e3bf8d4c-6c7c-44bf-825e-47e617cd8396.source_info.json,1.3469536,801.44,38.47,1054,VfS0qUERdZ,com.sec.android.app.shealth,0,e3bf8d4c-6c7c-44bf-825e-47e617cd8396.achievement.json,e3bf8d4c-6c7c-44bf-825e-47e617cd8396,1739145600000,
62900750,1054,c9e318a6-99c3-4d91-8733-762a3ed90e34.binning_data.json,595001,6000,62900750,0,2025-02-10 23:00:00.668,com.sec.android.app.shealth,2025-02-10 23:00:00.668,,1.3469536,801.44,38.47,1054,R0X8Tl1DGH,com.sec.android.app.shealth,0,c9e318a6-99c3-4d91-8733-762a3ed90e34.achievement.json,c9e318a6-99c3-4d91-8733-762a3ed90e34,1739145600000,
62900750,5921,1377cf81-8235-4474-b799-900afd5e96c9.binning_data.json,3456464,6000,62900750,0,2025-02-11 18:46:40.294,com.sec.android.app.shealth,2025-02-11 05:05:33.488,1377cf81-8235-4474-b799-900afd5e96c9.source_info.json,1.2851166,4441.96,229.83998,5921,VfS0qUERdZ,com.sec.android.app.shealth,0,1377cf81-8235-4474-b799-900afd5e96c9.achievement.json,1377cf81-8235-4474-b799-900afd5e96c9,1739232000000,
62900750,5921,868444a7-e115-42c0-a7bd-0d2dd4360674.binning_data.json,3456464,6000,62900750,0,2025-02-11 23:00:00.510,com.sec.android.app.shealth,2025-02-11 23:00:00.510,,1.2851166,4441.96,229.83998,5921,R0X8Tl1DGH,com.sec.android.app.shealth,0,868444a7-e115-42c0-a7bd-0d2dd4360674.achievement.json,868444a7-e115-42c0-a7bd-0d2dd4360674,1739232000000,
62900750,8836,e09f042a-cfd6-42ae-badb-61b05839cb39.binning_data.json,5094453,6000,62900750,0,2025-02-12 21:20:01.862,com.sec.android.app.shealth,2025-02-12 07:52:07.193,e09f042a-cfd6-42ae-badb-61b05839cb39.source_info.json,1.30308,6638.48,346.46997,8836,VfS0qUERdZ,com.sec.android.app.shealth,0,e09f042a-cfd6-42ae-badb-61b05839cb39.achievement.json,e09f042a-cfd6-42ae-badb-61b05839cb39,1739318400000,
62900750,8836,b539198d-0d3d-4574-995c-602f440dd697.binning_data.json,5094453,6000,62900750,0,2025-02-12 23:00:00.852,com.sec.android.app.shealth,2025-02-12 23:00:00.852,,1.30308,6638.48,346.46997,8836,R0X8Tl1DGH,com.sec.android.app.shealth,0,b539198d-0d3d-4574-995c-602f440dd697.achievement.json,b539198d-0d3d-4574-995c-602f440dd697,1739318400000,
62900750,3959,f59bf9cf-ac1a-440e-9aca-ff3f64715d54.binning_data.json,2244466,6000,62900750,0,2025-02-13 21:15:34.244,com.sec.android.app.shealth,2025-02-13 09:20:03.971,f59bf9cf-ac1a-440e-9aca-ff3f64715d54.source_info.json,1.3317418,2989.05,151.86,3959,VfS0qUERdZ,com.sec.android.app.shealth,0,f59bf9cf-ac1a-440e-9aca-ff3f64715d54.achievement.json,f59bf9cf-ac1a-440e-9aca-ff3f64715d54,1739404800000,
62900750,3959,98ec1a7c-8464-4b8e-89bf-0d458f6017f0.binning_data.json,2244466,6000,62900750,0,2025-02-13 23:00:00.765,com.sec.android.app.shealth,2025-02-13 23:00:00.765,,1.3317418,2989.05,151.86,3959,R0X8Tl1DGH,com.sec.android.app.shealth,0,98ec1a7c-8464-4b8e-89bf-0d458f6017f0.achievement.json,98ec1a7c-8464-4b8e-89bf-0d458f6017f0,1739404800000,
62900750,6240,7aa733f8-86da-47d2-acd7-9ef1268d4a73.binning_data.json,3475734,6000,62900750,0,2025-02-14 23:00:01.820,com.sec.android.app.shealth,2025-02-14 07:27:31.692,7aa733f8-86da-47d2-acd7-9ef1268d4a73.source_info.json,1.362138,4734.4297,229.40997,6240,VfS0qUERdZ,com.sec.android.app.shealth,0,7aa733f8-86da-47d2-acd7-9ef1268d4a73.achievement.json,7aa733f8-86da-47d2-acd7-9ef1268d4a73,1739491200000,
62900750,6240,cae97e07-6f75-4522-8716-f88e035eff5b.binning_data.json,3475734,6000,62900750,0,2025-02-14 23:00:01.366,com.sec.android.app.shealth,2025-02-14 23:00:01.366,,1.362138,4734.4297,229.40997,6240,R0X8Tl1DGH,com.sec.android.app.shealth,0,cae97e07-6f75-4522-8716-f88e035eff5b.achievement.json,cae97e07-6f75-4522-8716-f88e035eff5b,1739491200000,
62920010,16363,f023cf67-ba58-4c53-9899-25dcef5eee81.binning_data.json,9386477,6000,62920010,11,2025-02-15 21:25:17.881,com.sec.android.app.shealth,2025-02-15 06:01:11.231,f023cf67-ba58-4c53-9899-25dcef5eee81.source_info.json,1.3111383,12306.969,600.5818,16352,VfS0qUERdZ,com.sec.android.app.shealth,0,f023cf67-ba58-4c53-9899-25dcef5eee81.achievement.json,f023cf67-ba58-4c53-9899-25dcef5eee81,1739577600000,
62920010,15885,3b8f7887-d6cf-43d9-bd4d-4bed8ac98f84.binning_data.json,9195162,6000,62920010,3,2025-02-15 23:00:00.642,com.sec.android.app.shealth,2025-02-15 23:00:00.642,,1.2980869,11936.12,582.61,15882,R0X8Tl1DGH,com.sec.android.app.shealth,0,3b8f7887-d6cf-43d9-bd4d-4bed8ac98f84.achievement.json,3b8f7887-d6cf-43d9-bd4d-4bed8ac98f84,1739577600000,
62920010,809,a792c78e-6f52-4289-8c68-fe6cb3a2b103.binning_data.json,383333,6000,62920010,8,2025-02-15 23:00:00.901,com.sec.android.app.shealth,2025-02-15 23:00:00.901,,1.6154581,619.259,29.121813,801,MhLCbMNGdz,com.sec.android.app.shealth,0,a792c78e-6f52-4289-8c68-fe6cb3a2b103.achievement.json,a792c78e-6f52-4289-8c68-fe6cb3a2b103,1739577600000,
62920010,6251,84eae3ac-1f2e-4b87-8058-862c1a2afa4c.binning_data.json,3116900,6000,62920010,32,2025-02-16 20:27:49.660,com.sec.android.app.shealth,2025-02-16 08:30:12.133,84eae3ac-1f2e-4b87-8058-862c1a2afa4c.source_info.json,1.5098412,4706.025,231.37349,6219,VfS0qUERdZ,com.sec.android.app.shealth,0,84eae3ac-1f2e-4b87-8058-862c1a2afa4c.achievement.json,84eae3ac-1f2e-4b87-8058-862c1a2afa4c,1739664000000,
62920010,5009,29ec69c6-7b66-4d59-a988-a236daf5a3ae.binning_data.json,2864235,6000,62920010,0,2025-02-16 23:00:00.741,com.sec.android.app.shealth,2025-02-16 23:00:00.741,,1.3157681,3768.67,151.1,5009,R0X8Tl1DGH,com.sec.android.app.shealth,0,29ec69c6-7b66-4d59-a988-a236daf5a3ae.achievement.json,29ec69c6-7b66-4d59-a988-a236daf5a3ae,1739664000000,
62920010,6100,b100f085-53f2-44f8-a5b3-3dcedb829ee2.binning_data.json,1916666,6000,62920010,34,2025-02-16 23:00:01.017,com.sec.android.app.shealth,2025-02-16 23:00:01.017,,2.3789554,4559.6646,281.42154,6066,MhLCbMNGdz,com.sec.android.app.shealth,0,b100f085-53f2-44f8-a5b3-3dcedb829ee2.achievement.json,b100f085-53f2-44f8-a5b3-3dcedb829ee2,1739664000000,
62920010,5317,5ad89afd-a369-45eb-ace5-8eb65060c671.binning_data.json,2726256,6000,62920010,234,2025-02-17 21:07:41.508,com.sec.android.app.shealth,2025-02-17 05:53:02.847,5ad89afd-a369-45eb-ace5-8eb65060c671.source_info.json,1.4862342,4051.8555,189.90718,5083,VfS0qUERdZ,com.sec.android.app.shealth,0,5ad89afd-a369-45eb-ace5-8eb65060c671.achievement.json,5ad89afd-a369-45eb-ace5-8eb65060c671,1739750400000,
62920010,3143,13b1dffc-ce7d-4d78-995d-f9af5449b01d.binning_data.json,1790887,6000,62920010,32,2025-02-17 23:00:10.419,com.sec.android.app.shealth,2025-02-17 23:00:10.419,,1.3281069,2378.49,98.45,3111,R0X8Tl1DGH,com.sec.android.app.shealth,0,13b1dffc-ce7d-4d78-995d-f9af5449b01d.achievement.json,13b1dffc-ce7d-4d78-995d-f9af5449b01d,1739750400000,
62920010,4870,c03cb4c1-d95e-4418-9075-ec40be3c3b98.binning_data.json,2166666,6000,62920010,236,2025-02-17 23:00:10.702,com.sec.android.app.shealth,2025-02-17 23:00:10.702,,1.7200955,3726.8735,185.09363,4634,MhLCbMNGdz,com.sec.android.app.shealth,0,c03cb4c1-d95e-4418-9075-ec40be3c3b98.achievement.json,c03cb4c1-d95e-4418-9075-ec40be3c3b98,1739750400000,
62920010,7030,5d007414-68a8-4801-93f9-a3534769081b.binning_data.json,3621892,6000,62920010,129,2025-02-18 22:02:58.876,com.sec.android.app.shealth,2025-02-18 07:07:15.859,5d007414-68a8-4801-93f9-a3534769081b.source_info.json,1.464194,5303.154,217.77739,6901,VfS0qUERdZ,com.sec.android.app.shealth,0,5d007414-68a8-4801-93f9-a3534769081b.achievement.json,5d007414-68a8-4801-93f9-a3534769081b,1739836800000,
62920010,5155,61382f23-5ed8-495c-b3ad-71ba76ac5c77.binning_data.json,2943916,6000,62920010,1,2025-02-18 23:00:00.529,com.sec.android.app.shealth,2025-02-18 23:00:00.529,,1.3193038,3883.92,156.17,5154,R0X8Tl1DGH,com.sec.android.app.shealth,0,61382f23-5ed8-495c-b3ad-71ba76ac5c77.achievement.json,61382f23-5ed8-495c-b3ad-71ba76ac5c77,1739836800000,
62920010,6744,801824ac-fa11-446e-a0e5-76b561c38b6d.binning_data.json,2499999,6000,62920010,131,2025-02-18 23:00:00.825,com.sec.android.app.shealth,2025-02-18 23:00:00.825,,2.028676,5071.6904,197.77322,6613,MhLCbMNGdz,com.sec.android.app.shealth,0,801824ac-fa11-446e-a0e5-76b561c38b6d.achievement.json,801824ac-fa11-446e-a0e5-76b561c38b6d,1739836800000,
62920010,6493,8b1fe6f4-e04e-4d26-8f76-0906af5a559a.binning_data.json,3273200,6000,62920010,46,2025-02-19 22:36:05.723,com.sec.android.app.shealth,2025-02-19 08:40:08.192,8b1fe6f4-e04e-4d26-8f76-0906af5a559a.source_info.json,1.5159832,4962.1167,220.12468,6447,VfS0qUERdZ,com.sec.android.app.shealth,0,8b1fe6f4-e04e-4d26-8f76-0906af5a559a.achievement.json,8b1fe6f4-e04e-4d26-8f76-0906af5a559a,1739923200000,
62920010,4613,1cf067de-c68b-4bc7-ba7b-c3a586e434bf.binning_data.json,2523257,6000,62920010,13,2025-02-19 23:00:00.740,com.sec.android.app.shealth,2025-02-19 23:00:00.740,,1.3928465,3514.51,141.59999,4600,R0X8Tl1DGH,com.sec.android.app.shealth,0,1cf067de-c68b-4bc7-ba7b-c3a586e434bf.achievement.json,1cf067de-c68b-4bc7-ba7b-c3a586e434bf,1739923200000,
62920010,5997,9dad5f39-8e5e-421a-9271-6df6fcae06ff.binning_data.json,2499999,6000,62920010,47,2025-02-19 23:00:01.038,com.sec.android.app.shealth,2025-02-19 23:00:01.038,,1.834898,4587.245,210.46051,5950,MhLCbMNGdz,com.sec.android.app.shealth,0,9dad5f39-8e5e-421a-9271-6df6fcae06ff.achievement.json,9dad5f39-8e5e-421a-9271-6df6fcae06ff,1739923200000,
62920010,19564,17f7c07c-d5fb-47ba-ab26-110877e02398.binning_data.json,8865926,6000,62920010,3531,2025-02-20 22:20:14.772,com.sec.android.app.shealth,2025-02-20 06:01:33.833,17f7c07c-d5fb-47ba-ab26-110877e02398.source_info.json,1.9306805,17117.271,807.7634,16033,VfS0qUERdZ,com.sec.android.app.shealth,0,17f7c07c-d5fb-47ba-ab26-110877e02398.achievement.json,17f7c07c-d5fb-47ba-ab26-110877e02398,1740009600000,
62920010,16594,c3e1e028-c6ed-49c1-b151-90d79116d525.binning_data.json,8208906,6000,62920010,3430,2025-02-20 23:00:00.940,com.sec.android.app.shealth,2025-02-20 23:00:00.940,,1.8075951,14838.38,711.0299,13164,R0X8Tl1DGH,com.sec.android.app.shealth,0,c3e1e028-c6ed-49c1-b151-90d79116d525.achievement.json,c3e1e028-c6ed-49c1-b151-90d79116d525,1740009600000,
62920010,10951,d731e8f7-aef9-45b8-8dc3-144743a07bf6.binning_data.json,3883333,6000,62920010,144,2025-02-20 23:00:01.283,com.sec.android.app.shealth,2025-02-20 23:00:01.283,,2.1325567,8281.428,341.66327,10807,MhLCbMNGdz,com.sec.android.app.shealth,0,d731e8f7-aef9-45b8-8dc3-144743a07bf6.achievement.json,d731e8f7-aef9-45b8-8dc3-144743a07bf6,1740009600000,
62920010,9186,1150adff-a44e-4622-92a3-b9a5eba486ce.binning_data.json,5209640,6000,62920010,426,2025-02-21 22:59:30.194,com.sec.android.app.shealth,2025-02-21 08:40:17.973,1150adff-a44e-4622-92a3-b9a5eba486ce.source_info.json,1.3778294,7177.9956,341.00204,8760,VfS0qUERdZ,com.sec.android.app.shealth,0,1150adff-a44e-4622-92a3-b9a5eba486ce.achievement.json,1150adff-a44e-4622-92a3-b9a5eba486ce,1740096000000,
62920010,5586,c6a46260-6f90-4022-b34e-456b3b5ec071.binning_data.json,3004177,6000,62920010,244,2025-02-21 23:00:02.162,com.sec.android.app.shealth,2025-02-21 23:00:02.162,,1.4750959,4431.45,216.40997,5342,R0X8Tl1DGH,com.sec.android.app.shealth,0,c6a46260-6f90-4022-b34e-456b3b5ec071.achievement.json,c6a46260-6f90-4022-b34e-456b3b5ec071,1740096000000,
62920010,6650,45051c94-23cf-4a04-84a0-22a157549068.binning_data.json,3733333,6000,62920010,208,2025-02-21 23:00:02.824,com.sec.android.app.shealth,2025-02-21 23:00:02.824,,1.3531343,5051.701,236.60608,6442,MhLCbMNGdz,com.sec.android.app.shealth,0,45051c94-23cf-4a04-84a0-22a157549068.achievement.json,45051c94-23cf-4a04-84a0-22a157549068,1740096000000,
62920010,18480,68e5ad37-c88e-4d20-b93b-58277487ee01.binning_data.json,10084062,6000,62920010,86,2025-02-22 21:58:54.958,com.sec.android.app.shealth,2025-02-21 23:17:52.887,68e5ad37-c88e-4d20-b93b-58277487ee01.source_info.json,1.381572,13931.857,667.3996,18394,VfS0qUERdZ,com.sec.android.app.shealth,0,68e5ad37-c88e-4d20-b93b-58277487ee01.achievement.json,68e5ad37-c88e-4d20-b93b-58277487ee01,1740182400000,
62920010,16805,7d56aa53-9052-4531-8345-4d6d85215611.binning_data.json,9648340,6000,62920010,16,2025-02-22 23:00:00.861,com.sec.android.app.shealth,2025-02-22 23:00:00.861,,1.3112504,12651.39,618.83,16789,R0X8Tl1DGH,com.sec.android.app.shealth,0,7d56aa53-9052-4531-8345-4d6d85215611.achievement.json,7d56aa53-9052-4531-8345-4d6d85215611,1740182400000,
62920010,11097,f5a9fef3-5365-4294-bef4-6148d26d4bb9.binning_data.json,5616666,6000,62920010,154,2025-02-22 23:00:01.242,com.sec.android.app.shealth,2025-02-22 23:00:01.242,,1.4920166,8380.16,349.97742,10943,MhLCbMNGdz,com.sec.android.app.shealth,0,f5a9fef3-5365-4294-bef4-6148d26d4bb9.achievement.json,f5a9fef3-5365-4294-bef4-6148d26d4bb9,1740182400000,
62920010,15918,d46bd7cc-9911-4946-a493-fad9a1b2f82e.binning_data.json,7723203,6000,62920010,154,2025-02-23 21:56:12.574,com.sec.android.app.shealth,2025-02-23 06:11:09.076,d46bd7cc-9911-4946-a493-fad9a1b2f82e.source_info.json,1.5449661,11932.087,553.0725,15764,VfS0qUERdZ,com.sec.android.app.shealth,0,d46bd7cc-9911-4946-a493-fad9a1b2f82e.achievement.json,d46bd7cc-9911-4946-a493-fad9a1b2f82e,1740268800000,
62920010,11528,da82c9cb-7b7d-49d0-9c5b-4a4472357c1b.binning_data.json,7456992,6000,62920010,0,2025-02-23 23:00:00.875,com.sec.android.app.shealth,2025-02-23 23:00:00.875,,1.1351801,8465.03,443.97998,11528,R0X8Tl1DGH,com.sec.android.app.shealth,0,da82c9cb-7b7d-49d0-9c5b-4a4472357c1b.achievement.json,da82c9cb-7b7d-49d0-9c5b-4a4472357c1b,1740268800000,
62920010,14408,46d76ead-8de8-4ab1-8264-7c077fa51157.binning_data.json,5383333,6000,62920010,186,2025-02-23 23:00:01.295,com.sec.android.app.shealth,2025-02-23 23:00:01.295,,2.0142398,10843.324,419.0913,14222,MhLCbMNGdz,com.sec.android.app.shealth,0,46d76ead-8de8-4ab1-8264-7c077fa51157.achievement.json,46d76ead-8de8-4ab1-8264-7c077fa51157,1740268800000,
62920010,4248,27c93d1b-94a2-4ded-9add-2f8c04cbaa3c.binning_data.json,2471739,6000,62920010,1,2025-02-24 23:00:01.944,com.sec.android.app.shealth,2025-02-23 23:12:20.965,27c93d1b-94a2-4ded-9add-2f8c04cbaa3c.source_info.json,1.2895006,3187.31,159.74,4247,VfS0qUERdZ,com.sec.android.app.shealth,0,27c93d1b-94a2-4ded-9add-2f8c04cbaa3c.achievement.json,27c93d1b-94a2-4ded-9add-2f8c04cbaa3c,1740355200000,
62920010,4248,736222f4-3ce7-4efe-835b-a01d4a11aef1.binning_data.json,2471739,6000,62920010,1,2025-02-24 23:00:01.428,com.sec.android.app.shealth,2025-02-24 23:00:01.428,,1.2895006,3187.31,159.74,4247,R0X8Tl1DGH,com.sec.android.app.shealth,0,736222f4-3ce7-4efe-835b-a01d4a11aef1.achievement.json,736222f4-3ce7-4efe-835b-a01d4a11aef1,1740355200000,
62920010,5125,c7073208-1ca2-425f-be02-1b6fd13c0825.binning_data.json,3101220,6000,62920010,0,2025-02-25 22:41:08.054,com.sec.android.app.shealth,2025-02-25 08:07:55.945,c7073208-1ca2-425f-be02-1b6fd13c0825.source_info.json,1.228455,3809.71,194.68,5125,VfS0qUERdZ,com.sec.android.app.shealth,0,c7073208-1ca2-425f-be02-1b6fd13c0825.achievement.json,c7073208-1ca2-425f-be02-1b6fd13c0825,1740441600000,
62920010,5125,bb211e99-9788-4006-b224-de0603b7848f.binning_data.json,3101220,6000,62920010,0,2025-02-25 23:00:01.175,com.sec.android.app.shealth,2025-02-25 23:00:01.175,,1.228455,3809.71,194.68,5125,R0X8Tl1DGH,com.sec.android.app.shealth,0,bb211e99-9788-4006-b224-de0603b7848f.achievement.json,bb211e99-9788-4006-b224-de0603b7848f,1740441600000,
62920010,3986,48c2791a-debc-4dd7-bf9f-d871ead0eaae.binning_data.json,2427044,6000,62920010,0,2025-02-26 20:50:09.347,com.sec.android.app.shealth,2025-02-25 23:35:22.784,48c2791a-debc-4dd7-bf9f-d871ead0eaae.source_info.json,1.2181026,2956.39,150.98,3986,VfS0qUERdZ,com.sec.android.app.shealth,0,48c2791a-debc-4dd7-bf9f-d871ead0eaae.achievement.json,48c2791a-debc-4dd7-bf9f-d871ead0eaae,1740528000000,
62920010,3986,ac154c12-89b2-47d9-b054-add1a8a06b2d.binning_data.json,2427044,6000,62920010,0,2025-02-26 23:03:52.108,com.sec.android.app.shealth,2025-02-26 23:03:52.108,,1.2181026,2956.39,150.98,3986,R0X8Tl1DGH,com.sec.android.app.shealth,0,ac154c12-89b2-47d9-b054-add1a8a06b2d.achievement.json,ac154c12-89b2-47d9-b054-add1a8a06b2d,1740528000000,
62920010,9859,33af0c2c-695d-4390-ae0c-373f938018f5.binning_data.json,5580306,6000,62920010,0,2025-02-27 21:44:45.011,com.sec.android.app.shealth,2025-02-26 23:13:28.911,33af0c2c-695d-4390-ae0c-373f938018f5.source_info.json,1.333925,7443.71,372.59998,9859,VfS0qUERdZ,com.sec.android.app.shealth,0,33af0c2c-695d-4390-ae0c-373f938018f5.achievement.json,33af0c2c-695d-4390-ae0c-373f938018f5,1740614400000,
62920010,9859,05b77260-c6f5-48de-99ca-cd0b7a4da23f.binning_data.json,5580306,6000,62920010,0,2025-02-27 23:00:00.843,com.sec.android.app.shealth,2025-02-27 23:00:00.843,,1.333925,7443.71,372.59998,9859,R0X8Tl1DGH,com.sec.android.app.shealth,0,05b77260-c6f5-48de-99ca-cd0b7a4da23f.achievement.json,05b77260-c6f5-48de-99ca-cd0b7a4da23f,1740614400000,
62920010,5206,1fcf2d5b-091d-409a-9276-f475fbf52717.binning_data.json,2998851,6000,62920010,0,2025-02-28 23:00:01.389,com.sec.android.app.shealth,2025-02-27 23:48:01.906,1fcf2d5b-091d-409a-9276-f475fbf52717.source_info.json,1.3030989,3907.8,191.31999,5206,VfS0qUERdZ,com.sec.android.app.shealth,0,1fcf2d5b-091d-409a-9276-f475fbf52717.achievement.json,1fcf2d5b-091d-409a-9276-f475fbf52717,1740700800000,
62920010,5206,bb9ea21c-ac79-4a11-bc29-fbd544130e1a.binning_data.json,2998851,6000,62920010,0,2025-02-28 23:00:01.147,com.sec.android.app.shealth,2025-02-28 23:00:01.147,,1.3030989,3907.8,191.31999,5206,R0X8Tl1DGH,com.sec.android.app.shealth,0,bb9ea21c-ac79-4a11-bc29-fbd544130e1a.achievement.json,bb9ea21c-ac79-4a11-bc29-fbd544130e1a,1740700800000,
62920010,16457,681e07b5-e611-4970-8d67-6b82e1adf01e.binning_data.json,9537460,6000,62920010,4,2025-03-01 22:12:27.685,com.sec.android.app.shealth,2025-03-01 06:12:58.474,681e07b5-e611-4970-8d67-6b82e1adf01e.source_info.json,1.2970654,12370.71,609.42,16453,VfS0qUERdZ,com.sec.android.app.shealth,0,681e07b5-e611-4970-8d67-6b82e1adf01e.achievement.json,681e07b5-e611-4970-8d67-6b82e1adf01e,1740787200000,
62920010,16457,edaac149-f7f2-4073-b86a-1fcb9f75b0ba.binning_data.json,9537460,6000,62920010,4,2025-03-01 23:00:00.665,com.sec.android.app.shealth,2025-03-01 23:00:00.665,,1.2970654,12370.71,609.42,16453,R0X8Tl1DGH,com.sec.android.app.shealth,0,edaac149-f7f2-4073-b86a-1fcb9f75b0ba.achievement.json,edaac149-f7f2-4073-b86a-1fcb9f75b0ba,1740787200000,
62920010,2432,b19f5a8d-6538-4e87-9771-a447939be1db.binning_data.json,1456210,6000,62920010,0,2025-03-02 18:58:17.979,com.sec.android.app.shealth,2025-03-02 10:11:43.643,b19f5a8d-6538-4e87-9771-a447939be1db.source_info.json,1.2436247,1810.98,89.58,2432,VfS0qUERdZ,com.sec.android.app.shealth,0,b19f5a8d-6538-4e87-9771-a447939be1db.achievement.json,b19f5a8d-6538-4e87-9771-a447939be1db,1740873600000,
62920010,2432,bdf5ef81-b78b-4d6a-8c0d-ecb96e01eb4c.binning_data.json,1456210,6000,62920010,0,2025-03-02 23:00:00.690,com.sec.android.app.shealth,2025-03-02 23:00:00.690,,1.2436247,1810.98,89.58,2432,R0X8Tl1DGH,com.sec.android.app.shealth,0,bdf5ef81-b78b-4d6a-8c0d-ecb96e01eb4c.achievement.json,bdf5ef81-b78b-4d6a-8c0d-ecb96e01eb4c,1740873600000,
62920010,8521,890f4692-bb27-42ad-b44f-39f738292801.binning_data.json,4316162,6000,62930070,36,2025-03-04 04:42:12.135,com.sec.android.app.shealth,2025-03-03 09:22:13.394,890f4692-bb27-42ad-b44f-39f738292801.source_info.json,1.4700158,6344.8267,255.89157,8485,VfS0qUERdZ,com.sec.android.app.shealth,0,890f4692-bb27-42ad-b44f-39f738292801.achievement.json,890f4692-bb27-42ad-b44f-39f738292801,1740960000000,
