step_count,distance_covered,speed,calories_burned,start_time_interval,end_time_interval,time_offset,test_subject
17,13.19,,0.61,2025-02-17 15:30:00,2025-02-17 15:31:00,UTC+0100,1
50,37.56,,1.94,2025-02-17 15:32:00,2025-02-17 15:33:00,UTC+0100,1
68,52.38,,2.72,2025-02-17 15:33:00,2025-02-17 15:34:00,UTC+0100,1
80,62.61,,3.12,2025-02-17 15:34:00,2025-02-17 15:35:00,UTC+0100,1
117,97.29,,4.98,2025-02-17 15:35:00,2025-02-17 15:36:00,UTC+0100,1
9,7.26,,0.34,2025-02-17 15:36:00,2025-02-17 15:37:00,UTC+0100,1
114,109.7,,5.98,2025-02-17 15:37:00,2025-02-17 15:38:00,UTC+0100,1
59,45.79,,2.27,2025-02-17 15:38:00,2025-02-17 15:39:00,UTC+0100,1
88,68.04,,3.27,2025-02-17 15:39:00,2025-02-17 15:40:00,UTC+0100,1
55,43.12,,2.15,2025-02-17 15:40:00,2025-02-17 15:41:00,UTC+0100,1
71,55.03,,2.67,2025-02-17 15:41:00,2025-02-17 15:42:00,UTC+0100,1
95,72.18,,3.56,2025-02-17 15:42:00,2025-02-17 15:43:00,UTC+0100,1
78,58.49,,2.97,2025-02-17 15:43:00,2025-02-17 15:44:00,UTC+0100,1
32,24.88,,1.21,2025-02-17 15:44:00,2025-02-17 15:45:00,UTC+0100,1
89,67.47,,3.36,2025-02-17 15:45:00,2025-02-17 15:46:00,UTC+0100,1
64,49.55,,2.43,2025-02-17 15:46:00,2025-02-17 15:47:00,UTC+0100,1
65,48.5,,2.4,2025-02-17 15:47:00,2025-02-17 15:48:00,UTC+0100,1
53,39.6,,1.99,2025-02-17 15:48:00,2025-02-17 15:49:00,UTC+0100,1
78,58.78,,2.87,2025-02-17 15:49:00,2025-02-17 15:50:00,UTC+0100,1
43,32.27,,1.6,2025-02-17 15:50:00,2025-02-17 15:51:00,UTC+0100,1
88,72.09,,3.68,2025-02-17 15:51:00,2025-02-17 15:52:00,UTC+0100,1
114,99.42,,4.81,2025-02-17 15:52:00,2025-02-17 15:53:00,UTC+0100,1
115,110.02,,5.8,2025-02-17 15:53:00,2025-02-17 15:54:00,UTC+0100,1
9,7.34,,0.31,2025-02-17 15:54:00,2025-02-17 15:55:00,UTC+0100,1
18,13.91,,0.65,2025-02-17 15:55:00,2025-02-17 15:56:00,UTC+0100,1
48,38.98,,1.92,2025-02-17 15:56:00,2025-02-17 15:57:00,UTC+0100,1
11,8.58,,0.44,2025-02-17 15:57:00,2025-02-17 15:58:00,UTC+0100,1
13,10.03,,0.44,2025-02-17 17:15:00,2025-02-17 17:16:00,UTC+0100,1
13,10.469999,,0.44,2025-02-18 01:43:00,2025-02-18 01:44:00,UTC+0100,1
13,9.91,,0.46999997,2025-02-18 01:44:00,2025-02-18 01:45:00,UTC+0100,1
8,7.72,,0.31,2025-02-18 07:02:00,2025-02-18 07:03:00,UTC+0100,1
26,21.109999,,0.95000017,2025-02-18 07:04:00,2025-02-18 07:05:00,UTC+0100,1
78,69.070015,,3.5299993,2025-02-18 07:05:00,2025-02-18 07:06:00,UTC+0100,1
8,6.0,,0.29,2025-02-18 07:08:00,2025-02-18 07:09:00,UTC+0100,1
17,13.109998,,0.65000004,2025-02-18 07:09:00,2025-02-18 07:10:00,UTC+0100,1
52,40.89,,2.02,2025-02-18 07:10:00,2025-02-18 07:11:00,UTC+0100,1
125,97.5,,5.0,2025-02-18 07:11:00,2025-02-18 07:12:00,UTC+0100,1
46,35.61,,1.84,2025-02-18 07:12:00,2025-02-18 07:13:00,UTC+0100,1
25,19.03,,0.93,2025-02-18 07:14:00,2025-02-18 07:15:00,UTC+0100,1
11,8.24,,0.40999997,2025-02-18 07:16:00,2025-02-18 07:17:00,UTC+0100,1
9,6.5300007,,0.33999997,2025-02-18 07:18:00,2025-02-18 07:19:00,UTC+0100,1
12,8.9,,0.44999996,2025-02-18 07:19:00,2025-02-18 07:20:00,UTC+0100,1
8,6.41,,0.28,2025-02-18 07:20:00,2025-02-18 07:21:00,UTC+0100,1
9,6.8399997,,0.32999998,2025-02-18 07:21:00,2025-02-18 07:22:00,UTC+0100,1
7,5.1899996,,0.25,2025-02-18 07:22:00,2025-02-18 07:23:00,UTC+0100,1
34,25.96,,1.33,2025-02-18 07:36:00,2025-02-18 07:37:00,UTC+0100,1
127,99.27,,5.08,2025-02-18 07:37:00,2025-02-18 07:38:00,UTC+0100,1
127,99.06,,5.07,2025-02-18 07:38:00,2025-02-18 07:39:00,UTC+0100,1
123,95.79,,4.92,2025-02-18 07:39:00,2025-02-18 07:40:00,UTC+0100,1
125,97.5,,5.0,2025-02-18 07:40:00,2025-02-18 07:41:00,UTC+0100,1
37,28.47,,1.48,2025-02-18 07:41:00,2025-02-18 07:42:00,UTC+0100,1
15,11.13,,0.57,2025-02-18 07:43:00,2025-02-18 07:44:00,UTC+0100,1
44,34.480007,,1.7299995,2025-02-18 07:44:00,2025-02-18 07:45:00,UTC+0100,1
46,35.34,,1.8199998,2025-02-18 07:45:00,2025-02-18 07:46:00,UTC+0100,1
29,23.490002,,0.9,2025-02-18 10:27:00,2025-02-18 10:28:00,UTC+0100,1
64,49.109997,,1.9399998,2025-02-18 10:28:00,2025-02-18 10:29:00,UTC+0100,1
53,40.53,,1.6099999,2025-02-18 10:29:00,2025-02-18 10:30:00,UTC+0100,1
107,83.06,,3.23,2025-02-18 10:30:00,2025-02-18 10:31:00,UTC+0100,1
124,99.59,,4.04,2025-02-18 10:31:00,2025-02-18 10:32:00,UTC+0100,1
99,76.889984,,2.9699993,2025-02-18 10:32:00,2025-02-18 10:33:00,UTC+0100,1
123,95.94,,3.6899998,2025-02-18 10:33:00,2025-02-18 10:34:00,UTC+0100,1
52,38.47,,1.77,2025-02-18 10:28:00,2025-02-18 10:28:59,UTC+0100,1
57,43.09,,1.99,2025-02-18 10:29:00,2025-02-18 10:29:59,UTC+0100,1
98,74.63,,3.5,2025-02-18 10:30:00,2025-02-18 10:30:59,UTC+0100,1
108,81.58,,3.63,2025-02-18 10:31:00,2025-02-18 10:31:59,UTC+0100,1
113,86.49,,4.05,2025-02-18 10:32:00,2025-02-18 10:32:59,UTC+0100,1
118,91.55,,3.75,2025-02-18 10:33:00,2025-02-18 10:33:59,UTC+0100,1
114,88.92,,3.42,2025-02-18 10:34:00,2025-02-18 10:35:00,UTC+0100,1
107,83.16,,3.59,2025-02-18 10:34:00,2025-02-18 10:34:59,UTC+0100,1
106,81.79,,3.63,2025-02-18 10:35:00,2025-02-18 10:35:59,UTC+0100,1
115,88.53,,3.9,2025-02-18 10:36:00,2025-02-18 10:36:59,UTC+0100,1
106,81.32,,3.6,2025-02-18 10:37:00,2025-02-18 10:37:59,UTC+0100,1
52,39.25,,1.93,2025-02-18 10:38:00,2025-02-18 10:38:59,UTC+0100,1
111,86.68,,3.34,2025-02-18 10:35:00,2025-02-18 10:36:00,UTC+0100,1
120,93.57,,3.6,2025-02-18 10:36:00,2025-02-18 10:37:00,UTC+0100,1
100,77.79,,3.0,2025-02-18 10:37:00,2025-02-18 10:38:00,UTC+0100,1
59,46.14,,1.94,2025-02-18 10:38:00,2025-02-18 10:39:00,UTC+0100,1
88,68.72998,,2.6599994,2025-02-18 10:39:00,2025-02-18 10:40:00,UTC+0100,1
79,59.84,,2.74,2025-02-18 10:39:00,2025-02-18 10:39:59,UTC+0100,1
44,34.75,,1.44,2025-02-18 10:40:00,2025-02-18 10:40:59,UTC+0100,1
3,2.43,,0.09,2025-02-18 10:40:00,2025-02-18 10:41:00,UTC+0100,1
7,7.53,,0.42,2025-02-18 10:42:00,2025-02-18 10:43:00,UTC+0100,1
7,5.47,,0.22,2025-02-18 10:43:00,2025-02-18 10:44:00,UTC+0100,1
86,67.43,,2.65,2025-02-18 10:44:00,2025-02-18 10:45:00,UTC+0100,1
7,5.47,,0.23,2025-02-18 10:45:00,2025-02-18 10:46:00,UTC+0100,1
64,49.090004,,1.9599993,2025-02-18 10:46:00,2025-02-18 10:47:00,UTC+0100,1
42,32.13,,1.28,2025-02-18 10:47:00,2025-02-18 10:48:00,UTC+0100,1
15,10.730002,,0.48,2025-02-18 10:48:00,2025-02-18 10:49:00,UTC+0100,1
103,77.429985,,3.0899975,2025-02-18 10:49:00,2025-02-18 10:50:00,UTC+0100,1
4,3.0,,0.12,2025-02-18 10:50:00,2025-02-18 10:51:00,UTC+0100,1
10,7.85,,0.32,2025-02-18 10:41:00,2025-02-18 10:41:59,UTC+0100,1
14,11.27,,0.45,2025-02-18 10:42:00,2025-02-18 10:42:59,UTC+0100,1
11,8.45,,0.36,2025-02-18 10:43:00,2025-02-18 10:43:59,UTC+0100,1
59,45.15,,2.03,2025-02-18 10:44:00,2025-02-18 10:44:59,UTC+0100,1
10,7.28,,0.41,2025-02-18 10:45:00,2025-02-18 10:45:59,UTC+0100,1
30,22.31,,1.14,2025-02-18 10:46:00,2025-02-18 10:46:59,UTC+0100,1
28,20.94,,1.08,2025-02-18 10:47:00,2025-02-18 10:47:59,UTC+0100,1
82,60.73,,2.84,2025-02-18 10:49:00,2025-02-18 10:49:59,UTC+0100,1
37,29.460014,,1.0499995,2025-02-18 10:51:00,2025-02-18 10:52:00,UTC+0100,1
1,0.78,,0.03,2025-02-18 10:52:00,2025-02-18 10:53:00,UTC+0100,1
35,25.78,,1.1,2025-02-18 10:53:00,2025-02-18 10:54:00,UTC+0100,1
46,37.11,,1.64,2025-02-18 10:54:00,2025-02-18 10:55:00,UTC+0100,1
20,15.24,,0.6,2025-02-18 10:55:00,2025-02-18 10:56:00,UTC+0100,1
80,64.65,,3.22,2025-02-18 10:50:00,2025-02-18 10:50:59,UTC+0100,1
26,20.65,,0.97,2025-02-18 10:51:00,2025-02-18 10:51:59,UTC+0100,1
44,33.44,,1.56,2025-02-18 10:52:00,2025-02-18 10:52:59,UTC+0100,1
68,51.12,,2.33,2025-02-18 10:53:00,2025-02-18 10:53:59,UTC+0100,1
67,53.21,,2.48,2025-02-18 10:54:00,2025-02-18 10:54:59,UTC+0100,1
24,18.56,,0.91,2025-02-18 10:55:00,2025-02-18 10:55:59,UTC+0100,1
10,7.79,,0.36,2025-02-18 10:56:00,2025-02-18 10:56:59,UTC+0100,1
13,10.09,,0.44,2025-02-18 10:57:00,2025-02-18 10:57:59,UTC+0100,1
21,15.23,,0.88,2025-02-18 10:59:00,2025-02-18 10:59:59,UTC+0100,1
13,9.71,,0.46,2025-02-18 11:00:00,2025-02-18 11:00:59,UTC+0100,1
31,23.63,,0.95,2025-02-18 11:01:00,2025-02-18 11:01:59,UTC+0100,1
10,7.56,,0.38,2025-02-18 11:04:00,2025-02-18 11:04:59,UTC+0100,1
12,9.76,,0.4,2025-02-18 11:05:00,2025-02-18 11:05:59,UTC+0100,1
11,8.29,,0.4,2025-02-18 11:06:00,2025-02-18 11:06:59,UTC+0100,1
11,8.32,,0.39,2025-02-18 11:07:00,2025-02-18 11:07:59,UTC+0100,1
11,7.82,,0.62,2025-02-18 11:08:00,2025-02-18 11:08:59,UTC+0100,1
23,17.63,,0.85,2025-02-18 11:17:00,2025-02-18 11:17:59,UTC+0100,1
51,39.02,,1.85,2025-02-18 11:19:00,2025-02-18 11:19:59,UTC+0100,1
46,34.680008,,1.4199996,2025-02-18 11:19:00,2025-02-18 11:20:00,UTC+0100,1
25,17.21,,0.92,2025-02-18 11:21:00,2025-02-18 11:21:59,UTC+0100,1
12,9.91,,0.3,2025-02-18 11:22:00,2025-02-18 11:23:00,UTC+0100,1
21,15.38,,0.79,2025-02-18 11:22:00,2025-02-18 11:22:59,UTC+0100,1
15,11.45,,0.53,2025-02-18 11:24:00,2025-02-18 11:24:59,UTC+0100,1
35,27.570002,,1.15,2025-02-18 11:30:00,2025-02-18 11:31:00,UTC+0100,1
25,19.8,,0.73,2025-02-18 11:30:00,2025-02-18 11:30:59,UTC+0100,1
11,8.05,,0.38,2025-02-18 11:32:00,2025-02-18 11:32:59,UTC+0100,1
32,23.5,,1.12,2025-02-18 11:33:00,2025-02-18 11:33:59,UTC+0100,1
15,11.26,,0.52,2025-02-18 11:39:00,2025-02-18 11:39:59,UTC+0100,1
5,3.83,,0.15,2025-02-18 11:40:00,2025-02-18 11:40:59,UTC+0100,1
28,20.18,,0.98,2025-02-18 11:50:00,2025-02-18 11:50:59,UTC+0100,1
11,8.33,,0.37,2025-02-18 11:51:00,2025-02-18 11:51:59,UTC+0100,1
16,12.45,,0.61,2025-02-18 11:50:00,2025-02-18 11:51:00,UTC+0100,1
28,22.07,,1.06,2025-02-18 11:54:00,2025-02-18 11:55:00,UTC+0100,1
1,0.78,,0.04,2025-02-18 11:55:00,2025-02-18 11:56:00,UTC+0100,1
58,44.22,,2.32,2025-02-18 11:56:00,2025-02-18 11:57:00,UTC+0100,1
84,63.63,,3.27,2025-02-18 11:57:00,2025-02-18 11:58:00,UTC+0100,1
7,5.47,,0.25,2025-02-18 11:59:00,2025-02-18 12:00:00,UTC+0100,1
9,7.09,,0.32999998,2025-02-18 12:00:00,2025-02-18 12:01:00,UTC+0100,1
9,7.18,,0.32,2025-02-18 12:02:00,2025-02-18 12:03:00,UTC+0100,1
29,22.18,,0.93,2025-02-18 11:55:00,2025-02-18 11:55:59,UTC+0100,1
51,36.85,,1.81,2025-02-18 11:56:00,2025-02-18 11:56:59,UTC+0100,1
88,65.3,,3.13,2025-02-18 11:57:00,2025-02-18 11:57:59,UTC+0100,1
5,3.56,,0.2,2025-02-18 11:58:00,2025-02-18 11:58:59,UTC+0100,1
28,20.49,,1.05,2025-02-18 12:02:00,2025-02-18 12:02:59,UTC+0100,1
11,8.54,,0.37,2025-02-18 12:03:00,2025-02-18 12:03:59,UTC+0100,1
14,11.42,,0.46,2025-02-18 12:07:00,2025-02-18 12:07:59,UTC+0100,1
57,42.54,,1.94,2025-02-18 12:12:00,2025-02-18 12:12:59,UTC+0100,1
11,7.95,,0.4,2025-02-18 12:13:00,2025-02-18 12:13:59,UTC+0100,1
31,30.01,,1.59,2025-02-18 12:04:00,2025-02-18 12:05:00,UTC+0100,1
11,8.49,,0.44,2025-02-18 12:05:00,2025-02-18 12:06:00,UTC+0100,1
7,7.06,,0.46,2025-02-18 12:07:00,2025-02-18 12:08:00,UTC+0100,1
24,22.09,,1.28,2025-02-18 12:11:00,2025-02-18 12:12:00,UTC+0100,1
80,60.21,,3.2,2025-02-18 12:12:00,2025-02-18 12:13:00,UTC+0100,1
20,15.34,,0.73,2025-02-18 12:15:00,2025-02-18 12:16:00,UTC+0100,1
83,63.75,,3.26,2025-02-18 12:16:00,2025-02-18 12:17:00,UTC+0100,1
63,49.07,,2.49,2025-02-18 12:17:00,2025-02-18 12:18:00,UTC+0100,1
20,15.03,,0.77,2025-02-18 12:18:00,2025-02-18 12:19:00,UTC+0100,1
74,56.4,,2.88,2025-02-18 12:20:00,2025-02-18 12:21:00,UTC+0100,1
14,11.12,,0.52,2025-02-18 12:21:00,2025-02-18 12:22:00,UTC+0100,1
52,38.57,,1.9,2025-02-18 12:17:00,2025-02-18 12:17:59,UTC+0100,1
40,29.66,,1.38,2025-02-18 12:18:00,2025-02-18 12:18:59,UTC+0100,1
18,14.5,,0.63,2025-02-18 12:19:00,2025-02-18 12:19:59,UTC+0100,1
59,44.75,,2.07,2025-02-18 12:20:00,2025-02-18 12:20:59,UTC+0100,1
68,52.44,,2.38,2025-02-18 12:21:00,2025-02-18 12:21:59,UTC+0100,1
16,11.94,,0.56,2025-02-18 12:22:00,2025-02-18 12:22:59,UTC+0100,1
22,17.07,,0.71,2025-02-18 12:24:00,2025-02-18 12:24:59,UTC+0100,1
100,75.62,,3.59,2025-02-18 12:25:00,2025-02-18 12:25:59,UTC+0100,1
49,38.09,,1.87,2025-02-18 12:24:00,2025-02-18 12:25:00,UTC+0100,1
100,75.42,,4.0,2025-02-18 12:25:00,2025-02-18 12:26:00,UTC+0100,1
17,13.45,,0.64,2025-02-18 12:26:00,2025-02-18 12:27:00,UTC+0100,1
24,17.78,,0.93,2025-02-18 12:27:00,2025-02-18 12:28:00,UTC+0100,1
33,27.1,,1.2699999,2025-02-18 12:28:00,2025-02-18 12:29:00,UTC+0100,1
23,17.04,,0.88,2025-02-18 12:28:00,2025-02-18 12:28:59,UTC+0100,1
30,22.13,,1.05,2025-02-18 12:29:00,2025-02-18 12:29:59,UTC+0100,1
33,24.78,,1.25,2025-02-18 12:29:00,2025-02-18 12:30:00,UTC+0100,1
21,17.27,,0.73,2025-02-18 12:31:00,2025-02-18 12:32:00,UTC+0100,1
6,4.94,,0.2,2025-02-18 12:32:00,2025-02-18 12:33:00,UTC+0100,1
11,8.29,,0.35,2025-02-18 12:30:00,2025-02-18 12:30:59,UTC+0100,1
8,6.2200003,,0.28,2025-02-18 12:34:00,2025-02-18 12:35:00,UTC+0100,1
32,25.21,,1.1,2025-02-18 12:36:00,2025-02-18 12:36:59,UTC+0100,1
28,21.66,,1.05,2025-02-18 12:37:00,2025-02-18 12:37:59,UTC+0100,1
41,32.14,,1.6,2025-02-18 12:36:00,2025-02-18 12:37:00,UTC+0100,1
33,25.56,,1.29,2025-02-18 12:37:00,2025-02-18 12:38:00,UTC+0100,1
28,21.85,,1.09,2025-02-18 12:51:00,2025-02-18 12:52:00,UTC+0100,1
20,15.46,,0.77,2025-02-18 12:52:00,2025-02-18 12:53:00,UTC+0100,1
8,6.25,,0.29,2025-02-18 12:53:00,2025-02-18 12:54:00,UTC+0100,1
10,7.84,,0.34,2025-02-18 12:51:00,2025-02-18 12:51:59,UTC+0100,1
22,16.68,,0.8,2025-02-18 12:52:00,2025-02-18 12:52:59,UTC+0100,1
8,6.56,,0.27,2025-02-18 12:56:00,2025-02-18 12:57:00,UTC+0100,1
18,15.23,,0.81,2025-02-18 13:00:00,2025-02-18 13:01:00,UTC+0100,1
110,83.43001,,4.37,2025-02-18 13:01:00,2025-02-18 13:02:00,UTC+0100,1
96,72.28,,3.4,2025-02-18 13:01:00,2025-02-18 13:01:59,UTC+0100,1
109,82.09,,3.65,2025-02-18 13:02:00,2025-02-18 13:02:59,UTC+0100,1
96,71.2,,3.27,2025-02-18 13:03:00,2025-02-18 13:03:59,UTC+0100,1
93,69.49,,3.16,2025-02-18 13:04:00,2025-02-18 13:04:59,UTC+0100,1
99,74.87,,3.61,2025-02-18 13:05:00,2025-02-18 13:05:59,UTC+0100,1
108,77.55,,4.31,2025-02-18 13:06:00,2025-02-18 13:06:59,UTC+0100,1
107,79.62,,3.45,2025-02-18 13:07:00,2025-02-18 13:07:59,UTC+0100,1
106,79.87,,3.82,2025-02-18 13:08:00,2025-02-18 13:08:59,UTC+0100,1
95,65.0,,4.27,2025-02-18 13:09:00,2025-02-18 13:09:59,UTC+0100,1
90,67.06,,3.08,2025-02-18 13:10:00,2025-02-18 13:10:59,UTC+0100,1
107,80.54,,3.71,2025-02-18 13:11:00,2025-02-18 13:11:59,UTC+0100,1
114,85.95,,4.56,2025-02-18 13:02:00,2025-02-18 13:03:00,UTC+0100,1
106,79.95,,4.2,2025-02-18 13:03:00,2025-02-18 13:04:00,UTC+0100,1
92,69.53,,3.65,2025-02-18 13:04:00,2025-02-18 13:05:00,UTC+0100,1
108,82.05,,4.29,2025-02-18 13:05:00,2025-02-18 13:06:00,UTC+0100,1
114,85.65,,4.56,2025-02-18 13:06:00,2025-02-18 13:07:00,UTC+0100,1
112,84.0,,4.48,2025-02-18 13:07:00,2025-02-18 13:08:00,UTC+0100,1
114,85.77,,4.56,2025-02-18 13:08:00,2025-02-18 13:09:00,UTC+0100,1
95,72.03,,3.77,2025-02-18 13:09:00,2025-02-18 13:10:00,UTC+0100,1
97,73.62,,3.85,2025-02-18 13:10:00,2025-02-18 13:11:00,UTC+0100,1
113,84.75,,4.52,2025-02-18 13:11:00,2025-02-18 13:12:00,UTC+0100,1
113,84.75,,4.52,2025-02-18 13:12:00,2025-02-18 13:13:00,UTC+0100,1
118,90.0,,4.72,2025-02-18 13:13:00,2025-02-18 13:14:00,UTC+0100,1
112,84.81,,4.48,2025-02-18 13:14:00,2025-02-18 13:15:00,UTC+0100,1
108,81.18,,3.75,2025-02-18 13:12:00,2025-02-18 13:12:59,UTC+0100,1
109,82.24,,3.63,2025-02-18 13:13:00,2025-02-18 13:13:59,UTC+0100,1
109,82.14,,3.69,2025-02-18 13:14:00,2025-02-18 13:14:59,UTC+0100,1
107,77.61,,3.81,2025-02-18 13:15:00,2025-02-18 13:15:59,UTC+0100,1
102,68.38,,4.51,2025-02-18 13:16:00,2025-02-18 13:16:59,UTC+0100,1
70,52.98,,2.42,2025-02-18 13:17:00,2025-02-18 13:17:59,UTC+0100,1
55,41.25,,2.2,2025-02-18 13:15:00,2025-02-18 13:16:00,UTC+0100,1
104,77.85,,4.16,2025-02-18 13:16:00,2025-02-18 13:17:00,UTC+0100,1
68,51.97,,2.69,2025-02-18 13:17:00,2025-02-18 13:18:00,UTC+0100,1
68,52.56,,2.69,2025-02-18 13:18:00,2025-02-18 13:19:00,UTC+0100,1
119,91.77,,4.76,2025-02-18 13:19:00,2025-02-18 13:20:00,UTC+0100,1
116,87.42,,4.64,2025-02-18 13:20:00,2025-02-18 13:21:00,UTC+0100,1
101,76.26,,4.01,2025-02-18 13:21:00,2025-02-18 13:22:00,UTC+0100,1
53,40.96,,2.09,2025-02-18 13:22:00,2025-02-18 13:23:00,UTC+0100,1
48,37.600006,,1.8399998,2025-02-18 13:23:00,2025-02-18 13:24:00,UTC+0100,1
12,9.47,,0.42,2025-02-18 13:24:00,2025-02-18 13:25:00,UTC+0100,1
46,35.79,,1.46,2025-02-18 13:18:00,2025-02-18 13:18:59,UTC+0100,1
114,87.76,,4.02,2025-02-18 13:19:00,2025-02-18 13:19:59,UTC+0100,1
110,81.18,,3.93,2025-02-18 13:20:00,2025-02-18 13:20:59,UTC+0100,1
107,81.6,,3.94,2025-02-18 13:21:00,2025-02-18 13:21:59,UTC+0100,1
69,52.4,,2.33,2025-02-18 13:22:00,2025-02-18 13:22:59,UTC+0100,1
37,28.33,,1.25,2025-02-18 13:23:00,2025-02-18 13:23:59,UTC+0100,1
10,9.31,,0.43,2025-02-18 13:25:00,2025-02-18 13:26:00,UTC+0100,1
2,1.62,,0.08,2025-02-18 13:26:00,2025-02-18 13:27:00,UTC+0100,1
11,7.82,,0.34,2025-02-18 13:25:00,2025-02-18 13:25:59,UTC+0100,1
13,9.15,,0.49,2025-02-18 13:38:00,2025-02-18 13:38:59,UTC+0100,1
76,57.15,,2.52,2025-02-18 13:43:00,2025-02-18 13:43:59,UTC+0100,1
70,53.809975,,2.7299986,2025-02-18 13:43:00,2025-02-18 13:44:00,UTC+0100,1
52,40.260002,,2.0699992,2025-02-18 13:44:00,2025-02-18 13:45:00,UTC+0100,1
111,85.24,,4.37,2025-02-18 13:45:00,2025-02-18 13:46:00,UTC+0100,1
63,47.91,,2.44,2025-02-18 13:46:00,2025-02-18 13:47:00,UTC+0100,1
47,35.84,,1.74,2025-02-18 13:44:00,2025-02-18 13:44:59,UTC+0100,1
108,83.16,,3.83,2025-02-18 13:45:00,2025-02-18 13:45:59,UTC+0100,1
58,43.57,,2.09,2025-02-18 13:46:00,2025-02-18 13:46:59,UTC+0100,1
81,60.35,,2.74,2025-02-18 13:47:00,2025-02-18 13:47:59,UTC+0100,1
10,7.37,,0.39,2025-02-18 13:48:00,2025-02-18 13:48:59,UTC+0100,1
13,8.81,,0.55,2025-02-18 13:49:00,2025-02-18 13:49:59,UTC+0100,1
58,42.97,,2.0,2025-02-18 13:50:00,2025-02-18 13:50:59,UTC+0100,1
99,65.42,,4.87,2025-02-18 13:51:00,2025-02-18 13:51:59,UTC+0100,1
5,1.95,,0.4,2025-02-18 13:52:00,2025-02-18 13:52:59,UTC+0100,1
84,64.32,,3.28,2025-02-18 13:47:00,2025-02-18 13:48:00,UTC+0100,1
11,8.19,,0.41,2025-02-18 13:48:00,2025-02-18 13:49:00,UTC+0100,1
13,9.66,,0.49,2025-02-18 13:49:00,2025-02-18 13:50:00,UTC+0100,1
42,32.1,,1.58,2025-02-18 13:50:00,2025-02-18 13:51:00,UTC+0100,1
80,62.2,,3.16,2025-02-18 13:51:00,2025-02-18 13:52:00,UTC+0100,1
7,5.34,,0.25,2025-02-18 13:52:00,2025-02-18 13:53:00,UTC+0100,1
6,4.5,,0.21,2025-02-18 14:09:00,2025-02-18 14:10:00,UTC+0100,1
7,5.3100004,,0.25,2025-02-18 14:35:00,2025-02-18 14:36:00,UTC+0100,1
6,4.53,,0.21,2025-02-18 14:42:00,2025-02-18 14:43:00,UTC+0100,1
12,8.69,,0.43,2025-02-18 14:55:00,2025-02-18 14:56:00,UTC+0100,1
23,17.8,,0.7099998,2025-02-18 17:45:00,2025-02-18 17:46:00,UTC+0100,1
13,10.2699995,,0.4,2025-02-18 19:28:00,2025-02-18 19:29:00,UTC+0100,1
13,9.559999,,0.43,2025-02-18 23:38:00,2025-02-18 23:39:00,UTC+0100,1
6,4.91,,0.19,2025-02-18 23:44:00,2025-02-18 23:45:00,UTC+0100,1
6,4.59,,0.19,2025-02-19 04:40:00,2025-02-19 04:41:00,UTC+0100,1
12,9.0,,0.41,2025-02-19 06:34:00,2025-02-19 06:35:00,UTC+0100,1
9,8.530001,,0.35,2025-02-19 07:03:00,2025-02-19 07:04:00,UTC+0100,1
7,5.44,,0.22,2025-02-19 07:05:00,2025-02-19 07:06:00,UTC+0100,1
26,19.8,,0.8,2025-02-19 07:07:00,2025-02-19 07:08:00,UTC+0100,1
71,56.160004,,2.01,2025-02-19 07:10:00,2025-02-19 07:11:00,UTC+0100,1
114,88.14,,3.42,2025-02-19 07:11:00,2025-02-19 07:12:00,UTC+0100,1
98,76.17,,2.94,2025-02-19 07:12:00,2025-02-19 07:13:00,UTC+0100,1
12,10.75,,0.4,2025-02-19 07:14:00,2025-02-19 07:15:00,UTC+0100,1
27,21.02,,0.84,2025-02-19 07:15:00,2025-02-19 07:16:00,UTC+0100,1
17,14.37,,0.66,2025-02-19 07:32:00,2025-02-19 07:33:00,UTC+0100,1
84,66.18,,2.53,2025-02-19 07:37:00,2025-02-19 07:38:00,UTC+0100,1
131,102.63,,3.93,2025-02-19 07:38:00,2025-02-19 07:39:00,UTC+0100,1
129,100.62,,3.87,2025-02-19 07:39:00,2025-02-19 07:40:00,UTC+0100,1
127,99.21,,3.81,2025-02-19 07:40:00,2025-02-19 07:41:00,UTC+0100,1
122,95.76,,3.66,2025-02-19 07:41:00,2025-02-19 07:42:00,UTC+0100,1
83,72.04,,3.39,2025-02-19 07:42:00,2025-02-19 07:43:00,UTC+0100,1
73,56.939972,,2.1899984,2025-02-19 07:43:00,2025-02-19 07:44:00,UTC+0100,1
124,97.13997,,3.7199988,2025-02-19 07:44:00,2025-02-19 07:45:00,UTC+0100,1
116,90.65996,,3.479998,2025-02-19 07:45:00,2025-02-19 07:46:00,UTC+0100,1
116,90.36,,3.48,2025-02-19 07:46:00,2025-02-19 07:47:00,UTC+0100,1
42,32.309998,,1.2999998,2025-02-19 07:49:00,2025-02-19 07:50:00,UTC+0100,1
39,31.519997,,1.2199996,2025-02-19 07:50:00,2025-02-19 07:51:00,UTC+0100,1
6,7.59,,0.49,2025-02-19 08:01:00,2025-02-19 08:02:00,UTC+0100,1
49,38.469997,,1.4799999,2025-02-19 09:05:00,2025-02-19 09:06:00,UTC+0100,1
96,72.68997,,2.899998,2025-02-19 09:06:00,2025-02-19 09:07:00,UTC+0100,1
82,61.71,,2.4799984,2025-02-19 09:07:00,2025-02-19 09:08:00,UTC+0100,1
117,90.45001,,3.5099993,2025-02-19 09:08:00,2025-02-19 09:09:00,UTC+0100,1
48,36.229996,,1.4999996,2025-02-19 09:09:00,2025-02-19 09:10:00,UTC+0100,1
