,step_count,distance_covered,speed,calories_burned,start_time_interval,end_time_interval,time_offset,test_subject,location
1276,33.0,25.832031,1.5499219,1.1258545,2025-02-22 08:51:00,2025-02-22 08:52:00,UTC+0100,2,Eindhoven
1277,53.0,42.007812,2.5204687,1.8515625,2025-02-22 08:52:00,2025-02-22 08:53:00,UTC+0100,2,Eindhoven
1278,30.0,23.621094,1.4172657,1.0897217,2025-02-22 08:53:00,2025-02-22 08:54:00,UTC+0100,2,Eindhoven
1279,67.0,50.05,1.3055556,2.58,2025-02-22 08:43:00,2025-02-22 08:44:00,UTC+0100,2,Eindhoven
1280,9.0,6.77,1.3055556,0.33,2025-02-22 08:44:00,2025-02-22 08:45:00,UTC+0100,2,Eindhoven
1281,48.0,34.68,1.0277778,1.83,2025-02-22 08:45:00,2025-02-22 08:46:00,UTC+0100,2,Eindhoven
1282,80.0,58.62,1.1388888,3.11,2025-02-22 08:46:00,2025-02-22 08:47:00,UTC+0100,2,Eindhoven
1283,60.0,44.71,1.3055556,2.17,2025-02-22 08:47:00,2025-02-22 08:48:00,UTC+0100,2,Eindhoven
1284,67.0,49.45,1.1944444,2.55,2025-02-22 08:48:00,2025-02-22 08:49:00,UTC+0100,2,Eindhoven
1285,67.0,49.67,1.25,2.61,2025-02-22 08:49:00,2025-02-22 08:50:00,UTC+0100,2,Eindhoven
1286,105.0,79.06,1.3176666,4.16,2025-02-22 08:50:00,2025-02-22 08:51:00,UTC+0100,2,Eindhoven
1287,63.0,47.16,1.3611112,2.33,2025-02-22 08:51:00,2025-02-22 08:52:00,UTC+0100,2,Eindhoven
1288,30.0,22.46,1.25,1.17,2025-02-22 08:52:00,2025-02-22 08:53:00,UTC+0100,2,Eindhoven
1289,15.0,11.2,1.3333333,0.53,2025-02-22 08:53:00,2025-02-22 08:54:00,UTC+0100,2,Eindhoven
1290,20.0,15.12,1.3333334,0.73,2025-02-22 08:54:00,2025-02-22 08:55:00,UTC+0100,2,Eindhoven
1291,31.0,23.8125,1.42875,1.0977783,2025-02-22 08:54:00,2025-02-22 08:55:00,UTC+0100,2,Eindhoven
1292,57.0,43.789062,2.6273437,2.0214844,2025-02-22 08:55:00,2025-02-22 08:56:00,UTC+0100,2,Eindhoven
1293,85.0,64.43,1.3333334,3.22,2025-02-22 08:55:00,2025-02-22 08:56:00,UTC+0100,2,Eindhoven
1294,32.0,23.95,1.25,1.23,2025-02-22 08:56:00,2025-02-22 08:57:00,UTC+0100,2,Eindhoven
1295,34.0,26.449219,1.5869532,1.1998291,2025-02-22 08:56:00,2025-02-22 08:57:00,UTC+0100,2,Eindhoven
1296,21.0,15.5078125,0.93046874,0.74450684,2025-02-22 09:24:00,2025-02-22 09:25:00,UTC+0100,2,Eindhoven
1297,15.0,10.484375,0.6290625,0.5704346,2025-02-22 09:25:00,2025-02-22 09:26:00,UTC+0100,2,Eindhoven
1298,21.0,15.832031,0.94992185,0.9375,2025-02-22 09:26:00,2025-02-22 09:27:00,UTC+0100,2,Eindhoven
1299,52.0,38.92578,2.335547,1.7993164,2025-02-22 09:28:00,2025-02-22 09:29:00,UTC+0100,2,Eindhoven
1300,11.0,7.5625,0.45375,0.52453613,2025-02-22 09:29:00,2025-02-22 09:30:00,UTC+0100,2,Eindhoven
1301,33.0,24.585938,1.4751563,1.1499023,2025-02-22 09:30:00,2025-02-22 09:31:00,UTC+0100,2,Eindhoven
1302,18.0,12.9140625,0.77484375,0.62072754,2025-02-22 09:31:00,2025-02-22 09:32:00,UTC+0100,2,Eindhoven
1303,34.0,24.617188,1.4770312,1.1951904,2025-02-22 09:32:00,2025-02-22 09:33:00,UTC+0100,2,Eindhoven
1304,77.0,58.785156,3.5271094,2.6774902,2025-02-22 09:33:00,2025-02-22 09:34:00,UTC+0100,2,Eindhoven
1305,23.0,16.88,1.1388888,0.83,2025-02-22 09:25:00,2025-02-22 09:26:00,UTC+0100,2,Eindhoven
1306,77.0,57.67,1.25,3.02,2025-02-22 09:27:00,2025-02-22 09:28:00,UTC+0100,2,Eindhoven
1307,65.0,48.31,1.2222222,2.51,2025-02-22 09:28:00,2025-02-22 09:29:00,UTC+0100,2,Eindhoven
1308,13.0,9.25,0.9166667,0.49,2025-02-22 09:29:00,2025-02-22 09:30:00,UTC+0100,2,Eindhoven
1309,51.0,37.73,1.25,1.99,2025-02-22 09:30:00,2025-02-22 09:31:00,UTC+0100,2,Eindhoven
1310,25.0,18.27,1.1388888,0.97,2025-02-22 09:31:00,2025-02-22 09:32:00,UTC+0100,2,Eindhoven
1311,18.0,13.36,1.2222222,0.66,2025-02-22 09:32:00,2025-02-22 09:33:00,UTC+0100,2,Eindhoven
1312,78.0,59.18,1.3611112,2.74,2025-02-22 09:33:00,2025-02-22 09:34:00,UTC+0100,2,Eindhoven
1313,37.0,26.97,1.1388888,1.4,2025-02-22 09:34:00,2025-02-22 09:35:00,UTC+0100,2,Eindhoven
1314,36.0,26.320312,1.5792187,1.2796631,2025-02-22 09:34:00,2025-02-22 09:35:00,UTC+0100,2,Eindhoven
1315,10.0,7.7851562,0.46710938,0.34362793,2025-02-22 09:35:00,2025-02-22 09:36:00,UTC+0100,2,Eindhoven
1316,14.0,10.699219,0.6419531,0.47790527,2025-02-22 09:36:00,2025-02-22 09:37:00,UTC+0100,2,Eindhoven
1317,75.0,56.42578,3.385547,2.6031494,2025-02-22 09:37:00,2025-02-22 09:38:00,UTC+0100,2,Eindhoven
1318,60.0,44.84375,2.690625,2.159668,2025-02-22 09:38:00,2025-02-22 09:39:00,UTC+0100,2,Eindhoven
1319,82.0,62.039062,3.7223437,2.8894043,2025-02-22 09:39:00,2025-02-22 09:40:00,UTC+0100,2,Eindhoven
1320,56.0,42.51172,2.550703,1.9468994,2025-02-22 09:40:00,2025-02-22 09:41:00,UTC+0100,2,Eindhoven
1321,53.0,38.535156,2.3121095,1.8770752,2025-02-22 09:41:00,2025-02-22 09:42:00,UTC+0100,2,Eindhoven
1322,11.0,7.4335938,0.44601563,0.4333496,2025-02-22 09:42:00,2025-02-22 09:43:00,UTC+0100,2,Eindhoven
1323,21.0,15.285156,0.9171094,0.7458496,2025-02-22 09:43:00,2025-02-22 09:44:00,UTC+0100,2,Eindhoven
1324,39.0,28.140625,1.6884375,1.3643799,2025-02-22 09:44:00,2025-02-22 09:45:00,UTC+0100,2,Eindhoven
1325,28.0,20.441406,1.2264844,0.9576416,2025-02-22 09:45:00,2025-02-22 09:46:00,UTC+0100,2,Eindhoven
1326,10.0,6.84375,0.410625,0.3614502,2025-02-22 09:46:00,2025-02-22 09:47:00,UTC+0100,2,Eindhoven
1327,15.0,11.04,1.1111112,0.57,2025-02-22 09:35:00,2025-02-22 09:36:00,UTC+0100,2,Eindhoven
1328,72.0,54.75,1.4166666,2.53,2025-02-22 09:37:00,2025-02-22 09:38:00,UTC+0100,2,Eindhoven
1329,79.0,60.13,1.3888888,2.75,2025-02-22 09:38:00,2025-02-22 09:39:00,UTC+0100,2,Eindhoven
1330,83.0,63.29,1.3888888,2.86,2025-02-22 09:39:00,2025-02-22 09:40:00,UTC+0100,2,Eindhoven
1331,59.0,43.67,1.1944444,2.29,2025-02-22 09:40:00,2025-02-22 09:41:00,UTC+0100,2,Eindhoven
1332,33.0,25.72,1.3055556,1.34,2025-02-22 09:41:00,2025-02-22 09:42:00,UTC+0100,2,Eindhoven
1333,8.0,5.77,1.1111112,0.29,2025-02-22 09:42:00,2025-02-22 09:43:00,UTC+0100,2,Eindhoven
1334,40.0,29.82,1.2222222,1.49,2025-02-22 09:44:00,2025-02-22 09:45:00,UTC+0100,2,Eindhoven
1335,58.0,42.84,1.25,2.19,2025-02-22 09:45:00,2025-02-22 09:46:00,UTC+0100,2,Eindhoven
1336,52.0,38.64,1.25,2.06,2025-02-22 09:46:00,2025-02-22 09:47:00,UTC+0100,2,Eindhoven
1337,37.0,27.43,1.3055556,1.42,2025-02-22 09:47:00,2025-02-22 09:48:00,UTC+0100,2,Eindhoven
1338,22.0,16.720001,1.3417556,0.79999995,2025-02-22 09:48:00,2025-02-22 09:49:00,UTC+0100,2,Eindhoven
1339,16.0,19.027344,1.1416407,0.97839355,2025-02-22 09:47:00,2025-02-22 09:48:00,UTC+0100,2,Eindhoven
1340,15.0,10.941406,0.65648437,0.536499,2025-02-22 09:48:00,2025-02-22 09:49:00,UTC+0100,2,Eindhoven
1341,48.0,36.941406,2.2164843,1.6429443,2025-02-22 09:49:00,2025-02-22 09:50:00,UTC+0100,2,Eindhoven
1342,90.0,68.39453,4.103672,3.1763916,2025-02-22 09:50:00,2025-02-22 09:51:00,UTC+0100,2,Eindhoven
1343,28.0,20.945312,1.2567188,1.192627,2025-02-22 09:51:00,2025-02-22 09:52:00,UTC+0100,2,Eindhoven
1344,9.0,7.1601562,0.4296094,0.3215332,2025-02-22 09:52:00,2025-02-22 09:53:00,UTC+0100,2,Eindhoven
1345,27.0,20.914062,1.2548437,0.9638672,2025-02-22 09:53:00,2025-02-22 09:54:00,UTC+0100,2,Eindhoven
1346,104.0,79.93,1.4444444,3.35,2025-02-22 09:49:00,2025-02-22 09:50:00,UTC+0100,2,Eindhoven
1347,97.0,74.38,1.4166666,3.36,2025-02-22 09:50:00,2025-02-22 09:51:00,UTC+0100,2,Eindhoven
1348,26.0,19.32,1.2777778,1.01,2025-02-22 09:51:00,2025-02-22 09:52:00,UTC+0100,2,Eindhoven
1349,73.0,54.36,1.25,2.9,2025-02-22 09:52:00,2025-02-22 09:53:00,UTC+0100,2,Eindhoven
1350,67.0,50.37,1.3055556,2.61,2025-02-22 09:53:00,2025-02-22 09:54:00,UTC+0100,2,Eindhoven
1351,86.0,65.33,1.3611112,3.17,2025-02-22 09:54:00,2025-02-22 09:55:00,UTC+0100,2,Eindhoven
1352,84.0,63.253906,3.7952344,2.9263916,2025-02-22 09:54:00,2025-02-22 09:55:00,UTC+0100,2,Eindhoven
1353,69.0,51.070312,3.0642188,2.4541016,2025-02-22 09:55:00,2025-02-22 09:56:00,UTC+0100,2,Eindhoven
1354,80.0,59.70703,3.5824218,2.9362793,2025-02-22 09:56:00,2025-02-22 09:57:00,UTC+0100,2,Eindhoven
1355,20.0,14.953125,0.8971875,0.7039795,2025-02-22 09:57:00,2025-02-22 09:58:00,UTC+0100,2,Eindhoven
1356,15.0,11.730469,0.7038281,0.50354004,2025-02-22 09:58:00,2025-02-22 09:59:00,UTC+0100,2,Eindhoven
1357,66.0,48.17,1.1388888,2.59,2025-02-22 09:55:00,2025-02-22 09:56:00,UTC+0100,2,Eindhoven
1358,64.0,47.26,1.1944444,2.47,2025-02-22 09:56:00,2025-02-22 09:57:00,UTC+0100,2,Eindhoven
1359,21.0,15.48,1.1666666,0.83,2025-02-22 09:57:00,2025-02-22 09:58:00,UTC+0100,2,Eindhoven
1360,44.0,32.69,1.2222222,1.68,2025-02-22 09:58:00,2025-02-22 09:59:00,UTC+0100,2,Eindhoven
1361,37.0,27.98,1.25,1.37,2025-02-22 09:59:00,2025-02-22 10:00:00,UTC+0100,2,Eindhoven
1362,38.0,34.9375,2.09625,2.3110352,2025-02-22 09:59:00,2025-02-22 10:00:00,UTC+0100,2,Eindhoven
1363,34.0,25.740005,1.4110677,1.1099995,2025-02-22 10:08:00,2025-02-22 10:09:00,UTC+0100,2,Eindhoven
1364,57.0,43.32,1.4064318,2.01,2025-02-22 10:09:00,2025-02-22 10:10:00,UTC+0100,2,Eindhoven
1365,22.0,16.71875,1.003125,0.78271484,2025-02-22 10:08:00,2025-02-22 10:09:00,UTC+0100,2,Eindhoven
1366,74.0,55.86328,3.3517969,2.6135254,2025-02-22 10:09:00,2025-02-22 10:10:00,UTC+0100,2,Eindhoven
1367,35.0,25.71,1.1641806,1.3699999,2025-02-22 10:10:00,2025-02-22 10:11:00,UTC+0100,2,Eindhoven
1368,79.0,59.06,1.2616383,3.1099982,2025-02-22 10:11:00,2025-02-22 10:12:00,UTC+0100,2,Eindhoven
1369,25.0,18.179688,1.0907812,0.8885498,2025-02-22 10:10:00,2025-02-22 10:11:00,UTC+0100,2,Eindhoven
1370,80.0,58.648438,3.5189064,2.8059082,2025-02-22 10:11:00,2025-02-22 10:12:00,UTC+0100,2,Eindhoven
1371,38.0,28.69,1.338709,1.3599999,2025-02-22 10:14:00,2025-02-22 10:15:00,UTC+0100,2,Eindhoven
1372,34.0,25.238281,1.5142969,1.182251,2025-02-22 10:14:00,2025-02-22 10:15:00,UTC+0100,2,Eindhoven
1373,45.0,34.71875,2.083125,1.5772705,2025-02-22 10:15:00,2025-02-22 10:16:00,UTC+0100,2,Eindhoven
1374,28.0,21.234375,1.2740625,0.9560547,2025-02-22 10:16:00,2025-02-22 10:17:00,UTC+0100,2,Eindhoven
1375,17.0,15.75,0.945,0.9061279,2025-02-22 10:17:00,2025-02-22 10:18:00,UTC+0100,2,Eindhoven
1376,10.0,7.1484375,0.42890626,0.3297119,2025-02-22 10:18:00,2025-02-22 10:19:00,UTC+0100,2,Eindhoven
1377,83.0,62.652344,3.7591407,2.8881836,2025-02-22 10:19:00,2025-02-22 10:20:00,UTC+0100,2,Eindhoven
1378,30.0,23.054688,1.3832812,1.0427246,2025-02-22 10:20:00,2025-02-22 10:21:00,UTC+0100,2,Eindhoven
1379,70.0,50.375,3.0225,2.503418,2025-02-22 10:21:00,2025-02-22 10:22:00,UTC+0100,2,Eindhoven
1380,29.0,22.390625,1.3434376,1.019165,2025-02-22 10:22:00,2025-02-22 10:23:00,UTC+0100,2,Eindhoven
1381,21.0,15.453125,0.9271875,0.73950195,2025-02-22 10:23:00,2025-02-22 10:24:00,UTC+0100,2,Eindhoven
1382,58.0,45.476562,2.7285938,2.126831,2025-02-22 10:24:00,2025-02-22 10:25:00,UTC+0100,2,Eindhoven
1383,11.0,7.9257812,0.47554687,0.3782959,2025-02-22 10:25:00,2025-02-22 10:26:00,UTC+0100,2,Eindhoven
1384,43.0,31.910156,1.9146094,1.5189209,2025-02-22 10:26:00,2025-02-22 10:27:00,UTC+0100,2,Eindhoven
1385,23.0,16.96875,1.018125,0.81347656,2025-02-22 10:27:00,2025-02-22 10:28:00,UTC+0100,2,Eindhoven
1386,93.0,70.36328,4.221797,3.239624,2025-02-22 10:28:00,2025-02-22 10:29:00,UTC+0100,2,Eindhoven
1387,83.0,64.171875,3.8503125,2.9855957,2025-02-22 10:29:00,2025-02-22 10:30:00,UTC+0100,2,Eindhoven
1388,93.0,71.14453,4.268672,3.2232666,2025-02-22 10:30:00,2025-02-22 10:31:00,UTC+0100,2,Eindhoven
1389,72.0,54.11328,3.2467968,2.4978027,2025-02-22 10:31:00,2025-02-22 10:32:00,UTC+0100,2,Eindhoven
1390,71.0,54.410156,3.2646093,2.55188,2025-02-22 10:32:00,2025-02-22 10:33:00,UTC+0100,2,Eindhoven
1391,33.0,24.660156,1.4796094,1.1303711,2025-02-22 10:33:00,2025-02-22 10:34:00,UTC+0100,2,Eindhoven
1392,44.0,33.88,1.4444444,1.35,2025-02-22 10:15:00,2025-02-22 10:16:00,UTC+0100,2,Eindhoven
1393,37.0,28.22,1.4444444,1.24,2025-02-22 10:16:00,2025-02-22 10:17:00,UTC+0100,2,Eindhoven
1394,25.0,18.76,1.3333334,0.94,2025-02-22 10:17:00,2025-02-22 10:18:00,UTC+0100,2,Eindhoven
1395,56.0,42.19,1.3055556,2.07,2025-02-22 10:18:00,2025-02-22 10:19:00,UTC+0100,2,Eindhoven
1396,88.0,66.51,1.3333334,3.44,2025-02-22 10:19:00,2025-02-22 10:20:00,UTC+0100,2,Eindhoven
1397,30.0,22.44,1.3055556,1.16,2025-02-22 10:20:00,2025-02-22 10:21:00,UTC+0100,2,Eindhoven
1398,68.0,51.76,1.3888888,2.52,2025-02-22 10:21:00,2025-02-22 10:22:00,UTC+0100,2,Eindhoven
1399,32.0,24.22,1.3333334,1.15,2025-02-22 10:22:00,2025-02-22 10:23:00,UTC+0100,2,Eindhoven
1400,36.0,26.84,1.2777778,1.39,2025-02-22 10:23:00,2025-02-22 10:24:00,UTC+0100,2,Eindhoven
1401,81.0,60.7,1.3055556,3.15,2025-02-22 10:24:00,2025-02-22 10:25:00,UTC+0100,2,Eindhoven
1402,20.0,14.8,1.2222222,0.72,2025-02-22 10:25:00,2025-02-22 10:26:00,UTC+0100,2,Eindhoven
1403,71.0,53.01,1.2777778,2.71,2025-02-22 10:26:00,2025-02-22 10:27:00,UTC+0100,2,Eindhoven
1404,26.0,19.09,1.2777778,0.99,2025-02-22 10:27:00,2025-02-22 10:28:00,UTC+0100,2,Eindhoven
1405,109.0,82.18,1.3696666,4.27,2025-02-22 10:28:00,2025-02-22 10:29:00,UTC+0100,2,Eindhoven
1406,68.0,51.39,1.3611112,2.52,2025-02-22 10:29:00,2025-02-22 10:30:00,UTC+0100,2,Eindhoven
1407,76.0,57.82,1.3611112,2.96,2025-02-22 10:30:00,2025-02-22 10:31:00,UTC+0100,2,Eindhoven
1408,84.0,64.09,1.3611112,3.15,2025-02-22 10:31:00,2025-02-22 10:32:00,UTC+0100,2,Eindhoven
1409,57.0,43.0,1.3333334,2.23,2025-02-22 10:32:00,2025-02-22 10:33:00,UTC+0100,2,Eindhoven
1410,24.0,17.34,1.0555556,0.94,2025-02-22 10:33:00,2025-02-22 10:34:00,UTC+0100,2,Eindhoven
1411,66.0,49.22,1.2777778,2.4,2025-02-22 10:34:00,2025-02-22 10:35:00,UTC+0100,2,Eindhoven
1412,65.0,51.296875,3.0778124,2.6086426,2025-02-22 10:34:00,2025-02-22 10:35:00,UTC+0100,2,Eindhoven
1413,11.0,8.1953125,0.49171874,0.39660645,2025-02-22 10:35:00,2025-02-22 10:36:00,UTC+0100,2,Eindhoven
1414,8.0,5.9,1.1666666,0.32,2025-02-22 10:35:00,2025-02-22 10:36:00,UTC+0100,2,Eindhoven
1415,33.0,32.32422,1.9394531,1.7182617,2025-02-22 10:48:00,2025-02-22 10:49:00,UTC+0100,2,Eindhoven
1416,11.0,7.8789062,0.47273436,0.38720703,2025-02-22 10:50:00,2025-02-22 10:51:00,UTC+0100,2,Eindhoven
1417,77.0,61.9375,3.71625,2.809204,2025-02-22 10:51:00,2025-02-22 10:52:00,UTC+0100,2,Eindhoven
1418,31.0,22.898438,1.3739063,1.0554199,2025-02-22 10:52:00,2025-02-22 10:53:00,UTC+0100,2,Eindhoven
1419,64.0,47.027344,2.8216407,2.2491455,2025-02-22 10:53:00,2025-02-22 10:54:00,UTC+0100,2,Eindhoven
1420,46.0,34.11,1.2222222,1.73,2025-02-22 10:48:00,2025-02-22 10:49:00,UTC+0100,2,Eindhoven
1421,44.0,33.46,1.3888888,1.52,2025-02-22 10:49:00,2025-02-22 10:50:00,UTC+0100,2,Eindhoven
1422,24.0,17.31,1.1388888,0.91,2025-02-22 10:50:00,2025-02-22 10:51:00,UTC+0100,2,Eindhoven
1423,84.0,64.22,1.3888888,2.9,2025-02-22 10:51:00,2025-02-22 10:52:00,UTC+0100,2,Eindhoven
1424,48.0,36.05,1.2777778,1.89,2025-02-22 10:52:00,2025-02-22 10:53:00,UTC+0100,2,Eindhoven
1425,59.0,43.55,1.2222222,2.27,2025-02-22 10:53:00,2025-02-22 10:54:00,UTC+0100,2,Eindhoven
1426,27.0,20.27,1.4166666,0.95,2025-02-22 10:54:00,2025-02-22 10:55:00,UTC+0100,2,Eindhoven
1427,13.0,9.675781,0.58054686,0.43359375,2025-02-22 10:54:00,2025-02-22 10:55:00,UTC+0100,2,Eindhoven
1428,65.0,48.125,2.8875,2.3319092,2025-02-22 10:55:00,2025-02-22 10:56:00,UTC+0100,2,Eindhoven
1429,84.0,62.3125,3.73875,2.9307861,2025-02-22 10:56:00,2025-02-22 10:57:00,UTC+0100,2,Eindhoven
1430,21.0,15.3203125,0.9192188,0.7705078,2025-02-22 10:57:00,2025-02-22 10:58:00,UTC+0100,2,Eindhoven
1431,84.0,62.839844,3.7703905,2.9418945,2025-02-22 10:58:00,2025-02-22 10:59:00,UTC+0100,2,Eindhoven
1432,42.0,33.96875,2.038125,1.7979736,2025-02-22 10:59:00,2025-02-22 11:00:00,UTC+0100,2,Eindhoven
1433,14.0,11.390625,0.6834375,0.5148926,2025-02-22 11:02:00,2025-02-22 11:03:00,UTC+0100,2,Eindhoven
1434,17.0,12.363281,0.74179685,0.6008301,2025-02-22 11:04:00,2025-02-22 11:05:00,UTC+0100,2,Eindhoven
1435,25.0,19.398438,1.1639062,0.8465576,2025-02-22 11:05:00,2025-02-22 11:06:00,UTC+0100,2,Eindhoven
1436,26.0,18.4375,1.10625,0.9144287,2025-02-22 11:06:00,2025-02-22 11:07:00,UTC+0100,2,Eindhoven
1437,36.0,25.832031,1.5499219,1.2735596,2025-02-22 11:07:00,2025-02-22 11:08:00,UTC+0100,2,Eindhoven
1438,13.0,9.332031,0.55992186,0.48217773,2025-02-22 11:08:00,2025-02-22 11:09:00,UTC+0100,2,Eindhoven
1439,52.0,39.085938,2.3451562,1.831665,2025-02-22 11:09:00,2025-02-22 11:10:00,UTC+0100,2,Eindhoven
1440,64.0,52.378906,3.1427343,2.5775146,2025-02-22 11:10:00,2025-02-22 11:11:00,UTC+0100,2,Eindhoven
1441,11.0,8.28125,0.496875,0.35681152,2025-02-22 11:11:00,2025-02-22 11:12:00,UTC+0100,2,Eindhoven
1442,60.0,44.1875,2.65125,2.06604,2025-02-22 11:12:00,2025-02-22 11:13:00,UTC+0100,2,Eindhoven
1443,10.0,8.394531,0.5036719,0.62646484,2025-02-22 11:13:00,2025-02-22 11:14:00,UTC+0100,2,Eindhoven
1444,69.0,51.46,1.25,2.61,2025-02-22 10:55:00,2025-02-22 10:56:00,UTC+0100,2,Eindhoven
1445,78.0,58.2,1.25,3.06,2025-02-22 10:56:00,2025-02-22 10:57:00,UTC+0100,2,Eindhoven
1446,42.0,30.6,1.1666666,1.61,2025-02-22 10:57:00,2025-02-22 10:58:00,UTC+0100,2,Eindhoven
1447,83.0,62.38,1.3333334,3.26,2025-02-22 10:58:00,2025-02-22 10:59:00,UTC+0100,2,Eindhoven
1448,34.0,25.0,1.2777778,1.29,2025-02-22 10:59:00,2025-02-22 11:00:00,UTC+0100,2,Eindhoven
1449,29.0,21.77,1.25,1.09,2025-02-22 11:00:00,2025-02-22 11:01:00,UTC+0100,2,Eindhoven
1450,76.0,58.19,1.4444444,2.47,2025-02-22 11:01:00,2025-02-22 11:02:00,UTC+0100,2,Eindhoven
1451,54.0,40.62,1.3055556,1.95,2025-02-22 11:02:00,2025-02-22 11:03:00,UTC+0100,2,Eindhoven
1452,53.0,41.26,1.5555556,1.76,2025-02-22 11:03:00,2025-02-22 11:04:00,UTC+0100,2,Eindhoven
1453,58.0,43.24,1.2777777,2.3,2025-02-22 11:04:00,2025-02-22 11:05:00,UTC+0100,2,Eindhoven
1454,45.0,33.04,1.1388888,1.72,2025-02-22 11:05:00,2025-02-22 11:06:00,UTC+0100,2,Eindhoven
1455,56.0,41.91,1.25,2.07,2025-02-22 11:06:00,2025-02-22 11:07:00,UTC+0100,2,Eindhoven
1456,37.0,27.94,1.2222222,1.43,2025-02-22 11:07:00,2025-02-22 11:08:00,UTC+0100,2,Eindhoven
1457,20.0,14.87,1.25,0.77,2025-02-22 11:08:00,2025-02-22 11:09:00,UTC+0100,2,Eindhoven
1458,26.0,19.64,1.3055556,1.01,2025-02-22 11:09:00,2025-02-22 11:10:00,UTC+0100,2,Eindhoven
1459,63.0,48.49,1.4444444,2.13,2025-02-22 11:10:00,2025-02-22 11:11:00,UTC+0100,2,Eindhoven
1460,32.0,24.11,1.2777778,1.22,2025-02-22 11:11:00,2025-02-22 11:12:00,UTC+0100,2,Eindhoven
1461,65.0,49.32,1.3611112,2.37,2025-02-22 11:12:00,2025-02-22 11:13:00,UTC+0100,2,Eindhoven
1462,51.0,38.21,1.25,1.92,2025-02-22 11:13:00,2025-02-22 11:14:00,UTC+0100,2,Eindhoven
1463,11.0,8.05,1.25,0.41,2025-02-22 11:14:00,2025-02-22 11:15:00,UTC+0100,2,Eindhoven
1464,11.0,7.8164062,0.46898437,0.39245605,2025-02-22 11:14:00,2025-02-22 11:15:00,UTC+0100,2,Eindhoven
1465,18.0,13.363281,0.80179685,0.66064453,2025-02-22 11:17:00,2025-02-22 11:18:00,UTC+0100,2,Eindhoven
1466,17.0,16.9375,1.01625,0.90405273,2025-02-22 11:18:00,2025-02-22 11:19:00,UTC+0100,2,Eindhoven
1467,10.0,8.113281,0.4867969,0.32373047,2025-02-22 11:24:00,2025-02-22 11:25:00,UTC+0100,2,Eindhoven
1468,38.0,29.636719,1.7782031,1.3763428,2025-02-22 11:25:00,2025-02-22 11:26:00,UTC+0100,2,Eindhoven
1469,38.0,31.855469,1.9113281,1.611084,2025-02-22 11:29:00,2025-02-22 11:30:00,UTC+0100,2,Eindhoven
1470,16.0,11.83,1.25,0.58,2025-02-22 11:25:00,2025-02-22 11:26:00,UTC+0100,2,Eindhoven
1471,32.0,23.82,1.2777778,1.18,2025-02-22 11:26:00,2025-02-22 11:27:00,UTC+0100,2,Eindhoven
1472,14.0,11.37,1.5,0.47,2025-02-22 11:27:00,2025-02-22 11:28:00,UTC+0100,2,Eindhoven
1473,21.0,15.29,1.1666666,0.79,2025-02-22 11:28:00,2025-02-22 11:29:00,UTC+0100,2,Eindhoven
1474,48.0,35.93,1.3055556,1.85,2025-02-22 11:29:00,2025-02-22 11:30:00,UTC+0100,2,Eindhoven
1475,65.0,49.04,1.3333334,2.54,2025-02-22 11:30:00,2025-02-22 11:31:00,UTC+0100,2,Eindhoven
1476,20.0,15.06,1.3055556,0.8,2025-02-22 11:31:00,2025-02-22 11:32:00,UTC+0100,2,Eindhoven
1477,55.0,40.91797,2.4550781,1.9144287,2025-02-22 11:30:00,2025-02-22 11:31:00,UTC+0100,2,Eindhoven
1478,45.0,34.078125,2.0446875,1.581665,2025-02-22 11:31:00,2025-02-22 11:32:00,UTC+0100,2,Eindhoven
1479,29.0,22.667969,1.3600781,0.9864502,2025-02-22 11:32:00,2025-02-22 11:33:00,UTC+0100,2,Eindhoven
1480,27.0,20.8125,1.24875,0.9382324,2025-02-22 11:33:00,2025-02-22 11:34:00,UTC+0100,2,Eindhoven
1481,9.0,6.58,1.2222222,0.33,2025-02-22 11:32:00,2025-02-22 11:33:00,UTC+0100,2,Eindhoven
1482,54.0,40.26,1.2777778,2.07,2025-02-22 11:33:00,2025-02-22 11:34:00,UTC+0100,2,Eindhoven
1483,20.0,14.79,1.2777778,0.73,2025-02-22 11:34:00,2025-02-22 11:35:00,UTC+0100,2,Eindhoven
1484,22.0,15.933594,0.95601565,0.8199463,2025-02-22 11:34:00,2025-02-22 11:35:00,UTC+0100,2,Eindhoven
1485,27.0,18.867188,1.1320312,0.9473877,2025-02-22 11:35:00,2025-02-22 11:36:00,UTC+0100,2,Eindhoven
1486,26.0,20.300781,1.2180469,0.8911133,2025-02-22 11:36:00,2025-02-22 11:37:00,UTC+0100,2,Eindhoven
1487,24.0,17.890625,1.0734375,0.805542,2025-02-22 11:37:00,2025-02-22 11:38:00,UTC+0100,2,Eindhoven
1488,14.0,10.378906,0.62273437,0.48791504,2025-02-22 11:38:00,2025-02-22 11:39:00,UTC+0100,2,Eindhoven
1489,23.0,16.324219,0.97945315,0.81188965,2025-02-22 11:39:00,2025-02-22 11:40:00,UTC+0100,2,Eindhoven
1490,56.0,43.335938,2.6001563,1.9599609,2025-02-22 11:40:00,2025-02-22 11:41:00,UTC+0100,2,Eindhoven
1491,31.0,22.496094,1.3497657,1.0704346,2025-02-22 11:42:00,2025-02-22 11:43:00,UTC+0100,2,Eindhoven
1492,18.0,14.3984375,0.86390626,0.59558105,2025-02-22 11:43:00,2025-02-22 11:44:00,UTC+0100,2,Eindhoven
