,daily_step_count,distance_covered,speed,calories_burned,day_time,test_subject,location
0,1351.0,1060.93,1.5125486,50.0,2023-03-04,1,Eindhoven
1,1351.0,1060.93,1.5125486,50.0,2023-03-04,1,Eindhoven
2,120.0,92.65,1.433245,4.26,2023-03-05,1,Eindhoven
3,120.0,92.65,1.433245,4.26,2023-03-05,1,Eindhoven
4,6836.0,5425.9,1.5106845,261.56,2023-03-06,1,Eindhoven
5,6836.0,5425.9,1.5106845,261.56,2023-03-06,1,Eindhoven
6,7102.0,5503.26,1.4760382,245.86998,2023-03-07,1,Eindhoven
7,7102.0,5503.26,1.4760382,245.86998,2023-03-07,1,Eindhoven
8,5026.0,3949.32,1.5194751,174.72,2023-03-08,1,Eindhoven
9,5026.0,3949.32,1.5194751,174.72,2023-03-08,1,Eindhoven
10,9685.0,7534.88,1.4423224,369.38998,2023-03-09,1,Eindhoven
11,9685.0,7534.88,1.4423224,369.38998,2023-03-09,1,Eindhoven
12,2980.0,2343.79,1.5388436,99.34,2023-03-10,1,Eindhoven
13,2980.0,2343.79,1.5388436,99.34,2023-03-10,1,Eindhoven
14,1052.0,846.79,1.6707921,37.08,2023-03-11,1,Eindhoven
15,1052.0,846.79,1.6707921,37.08,2023-03-11,1,Eindhoven
16,6877.0,5374.57,1.4895669,245.73997,2023-03-12,1,Eindhoven
17,6877.0,5374.57,1.4895669,245.73997,2023-03-12,1,Eindhoven
18,16411.0,13020.32,1.5128384,624.81,2023-03-13,1,Eindhoven
19,16411.0,13020.32,1.5128384,624.81,2023-03-13,1,Eindhoven
20,6620.0,5224.3,1.5203333,232.90999,2023-03-14,1,Eindhoven
21,6620.0,5224.3,1.5203333,232.90999,2023-03-15,1,Eindhoven
22,7971.0,6335.9,1.5602986,285.59,2023-03-15,1,Eindhoven
23,7971.0,6335.9,1.5602986,285.59,2023-03-15,1,Eindhoven
24,15229.0,12036.53,1.5077034,562.23,2023-03-16,1,Eindhoven
25,15229.0,12036.53,1.5077034,562.23,2023-03-16,1,Eindhoven
26,1236.0,972.34,1.5657847,41.25,2023-03-17,1,Eindhoven
27,6649.0,5312.87,1.5443473,243.51999,2023-03-18,1,Eindhoven
28,1236.0,972.34,1.5657847,41.25,2023-03-18,1,Eindhoven
29,6649.0,5312.87,1.5443473,243.51999,2023-03-18,1,Eindhoven
31,50.0,43.379997,2.2032688,1.87,2023-03-19,1,Eindhoven
33,8457.0,6542.8,1.4327445,314.78,2023-03-21,1,Eindhoven
35,5633.0,4429.2603,1.5148116,202.84999,2023-03-21,1,Eindhoven
37,7011.0,5523.4,1.5172632,255.79,2023-03-23,1,Eindhoven
39,3380.0,2649.05,1.4691656,127.09,2023-03-23,1,Eindhoven
41,5878.0,4617.16,1.5309155,201.37,2023-03-24,1,Eindhoven
30,50.0,43.379997,2.2032688,1.87,2023-03-25,1,Eindhoven
43,2354.0,1825.76,1.4346735,85.95,2023-03-25,1,Eindhoven
32,8457.0,6542.8,1.4327445,314.78,2023-03-26,1,Eindhoven
44,681.0,532.31,1.4556606,24.689997,2023-03-26,1,Eindhoven
45,681.0,532.31,1.4556606,24.689997,2023-03-26,1,Eindhoven
34,5633.0,4429.2603,1.5148116,202.84999,2023-03-27,1,Eindhoven
46,3833.0,3017.29,1.5298222,139.11,2023-03-27,1,Eindhoven
47,3833.0,3017.29,1.5298222,139.11,2023-03-27,1,Eindhoven
36,7011.0,5523.4,1.5172632,255.79,2023-03-28,1,Eindhoven
48,6546.0,5136.71,1.5121939,235.19,2023-03-28,1,Eindhoven
49,6546.0,5136.71,1.5121939,235.19,2023-03-28,1,Eindhoven
38,3380.0,2649.05,1.4691656,127.09,2023-03-29,1,Eindhoven
50,5641.0,4457.13,1.4942867,215.89,2023-03-29,1,Eindhoven
51,5641.0,4457.13,1.4942867,215.89,2023-03-29,1,Eindhoven
40,5878.0,4617.16,1.5309155,201.37,2023-03-30,1,Eindhoven
52,546.0,451.46002,1.5790347,20.859999,2023-03-30,1,Eindhoven
53,546.0,451.46002,1.5790347,20.859999,2023-03-30,1,Eindhoven
42,2354.0,1825.76,1.4346735,85.95,2023-03-31,1,Eindhoven
54,1573.0,1259.22,1.5883596,56.23,2023-03-31,1,Eindhoven
55,1573.0,1259.22,1.5883596,56.23,2023-03-31,1,Eindhoven
56,1451.0,1171.95,1.5774338,54.28,2023-04-01,1,Eindhoven
57,1451.0,1171.95,1.5774338,54.28,2023-04-01,1,Eindhoven
58,5874.0,4573.54,1.4788009,214.90999,2023-04-02,1,Eindhoven
59,5874.0,4573.54,1.4788009,214.90999,2023-04-02,1,Eindhoven
60,7562.0,6009.07,1.5571804,278.05,2023-04-03,1,Eindhoven
61,7562.0,6009.07,1.5571804,278.05,2023-04-03,1,Eindhoven
62,1278.0,1026.37,1.6871679,44.69,2023-04-04,1,Eindhoven
63,1278.0,1026.37,1.6871679,44.69,2023-04-04,1,Eindhoven
64,5455.0,4237.36,1.4594413,201.67998,2023-04-05,1,Eindhoven
65,5455.0,4237.36,1.4594413,201.67998,2023-04-05,1,Eindhoven
66,879.0,726.14,1.6811993,34.05,2023-04-06,1,Eindhoven
67,879.0,726.14,1.6811993,34.05,2023-04-06,1,Eindhoven
68,2169.0,1721.86,1.5644853,74.61,2023-04-07,1,Eindhoven
69,2169.0,1721.86,1.5644853,74.61,2023-04-07,1,Eindhoven
70,755.0,607.81,1.575004,28.0,2023-04-08,1,Eindhoven
71,755.0,607.81,1.575004,28.0,2023-04-08,1,Eindhoven
72,3442.0,2669.66,1.4439733,126.5,2023-04-09,1,Eindhoven
73,3442.0,2669.66,1.4439733,126.5,2023-04-09,1,Eindhoven
74,429.0,338.74002,1.5655726,15.3,2023-04-10,1,Eindhoven
75,429.0,338.74002,1.5655726,15.3,2023-04-10,1,Eindhoven
76,608.0,518.17,1.7502548,25.699999,2023-04-11,1,Eindhoven
77,608.0,518.17,1.7502548,25.699999,2023-04-11,1,Eindhoven
78,5881.0,4558.48,1.4652731,203.31998,2023-04-12,1,Eindhoven
79,5881.0,4558.48,1.4652731,203.31998,2023-04-12,1,Eindhoven
80,5180.0,4099.57,1.5338007,182.28998,2023-04-13,1,Eindhoven
81,5180.0,4099.57,1.5338007,182.28998,2023-04-13,1,Eindhoven
82,2882.0,2269.24,1.4937166,103.329994,2023-04-14,1,Eindhoven
83,2882.0,2269.24,1.4937166,103.329994,2023-04-14,1,Eindhoven
84,581.0,463.2,1.6120013,20.86,2023-04-15,1,Eindhoven
85,581.0,463.2,1.6120013,20.86,2023-04-15,1,Eindhoven
86,630.0,517.53,1.6327082,23.569998,2023-04-16,1,Eindhoven
87,630.0,517.53,1.6327082,23.569998,2023-04-16,1,Eindhoven
88,5728.0,4487.64,1.4792885,183.45998,2023-04-17,1,Eindhoven
89,5728.0,4487.64,1.4792885,183.45998,2023-04-17,1,Eindhoven
90,8569.0,6638.8,1.4464772,267.44998,2023-04-18,1,Eindhoven
91,8569.0,6638.8,1.4464772,267.44998,2023-04-18,1,Eindhoven
92,675.0,544.15,1.516105,24.049997,2023-04-19,1,Eindhoven
93,675.0,544.15,1.516105,24.049997,2023-04-19,1,Eindhoven
94,13549.0,10593.22,1.502194,434.54,2023-04-20,1,Eindhoven
97,13549.0,10593.22,1.502194,434.54,2023-04-20,1,Eindhoven
95,10136.0,7987.14,1.5360115,327.61,2023-04-21,1,Eindhoven
96,10136.0,7987.14,1.5360115,327.61,2023-04-21,1,Eindhoven
98,7490.0,5933.7397,1.561992,244.64996,2023-04-22,1,Eindhoven
99,7490.0,5933.7397,1.561992,244.64996,2023-04-22,1,Eindhoven
100,12714.0,10184.7,1.5770272,427.81,2023-04-23,1,Eindhoven
101,12714.0,10184.7,1.5770272,427.81,2023-04-23,1,Eindhoven
102,12499.0,9757.29,1.4658083,400.11996,2023-04-24,1,Eindhoven
103,12499.0,9757.29,1.4658083,400.11996,2023-04-24,1,Eindhoven
104,10677.0,8397.2,1.4910719,355.03998,2023-04-25,1,Eindhoven
105,10677.0,8397.2,1.4910719,355.03998,2023-04-25,1,Eindhoven
106,6763.0,5293.8,1.4732891,217.16998,2023-04-26,1,Eindhoven
109,6763.0,5293.8,1.4732891,217.16998,2023-04-26,1,Eindhoven
107,395.0,318.76,1.5798359,13.989999,2023-04-27,1,Eindhoven
108,395.0,318.76,1.5798359,13.989999,2023-04-27,1,Eindhoven
110,10691.0,8475.6,1.5652194,346.27,2023-04-28,1,Eindhoven
111,10691.0,8475.6,1.5652194,346.27,2023-04-28,1,Eindhoven
112,3026.0,2449.32,1.6681424,105.28999,2023-04-29,1,Eindhoven
113,3026.0,2449.32,1.6681424,105.28999,2023-04-29,1,Eindhoven
114,10733.0,8789.39,1.6142609,384.83997,2023-04-30,1,Eindhoven
115,10733.0,8789.39,1.6142609,384.83997,2023-04-30,1,Eindhoven
116,4414.0,3662.0698,1.6772579,162.76999,2023-05-01,1,Eindhoven
117,4403.0,3653.5598,1.6772828,162.4,2023-05-01,1,Eindhoven
118,11.0,8.51,1.6666665,0.37,2023-05-01,1,Eindhoven
119,9147.0,7279.03,1.5420878,301.05,2023-05-02,1,Eindhoven
120,9147.0,7279.03,1.5420878,301.05,2023-05-02,1,Eindhoven
121,9220.0,7416.83,1.591606,306.59,2023-05-03,1,Eindhoven
122,9220.0,7416.83,1.591606,306.59,2023-05-03,1,Eindhoven
123,7200.0,5758.88,1.5354664,240.64998,2023-05-04,1,Eindhoven
124,7200.0,5758.88,1.5354664,240.64998,2023-05-04,1,Eindhoven
125,5401.0,4259.37,1.5579706,170.43,2023-05-05,1,Eindhoven
126,5401.0,4259.37,1.5579706,170.43,2023-05-05,1,Eindhoven
127,708.0,551.31,1.5091051,21.94,2023-05-06,1,Eindhoven
128,708.0,551.31,1.5091051,21.94,2023-05-06,1,Eindhoven
129,5867.0,4569.2397,1.4732912,183.07999,2023-05-07,1,Eindhoven
130,5867.0,4569.2397,1.4732912,183.07999,2023-05-07,1,Eindhoven
131,5094.0,4062.48,1.5889555,166.64,2023-05-08,1,Eindhoven
132,5094.0,4062.48,1.5889555,166.64,2023-05-08,1,Eindhoven
133,8459.0,6726.41,1.5108974,276.86,2023-05-09,1,Eindhoven
134,8459.0,6726.41,1.5108974,276.86,2023-05-09,1,Eindhoven
135,10702.0,8578.2295,1.576908,353.48996,2023-05-10,1,Eindhoven
136,10702.0,8578.2295,1.576908,353.48996,2023-05-10,1,Eindhoven
137,6676.0,5321.73,1.5427796,219.49998,2023-05-11,1,Eindhoven
138,6676.0,5321.73,1.5427796,219.49998,2023-05-11,1,Eindhoven
139,12533.0,9913.9,1.5298878,404.57996,2023-05-12,1,Eindhoven
140,12533.0,9913.9,1.5298878,404.57996,2023-05-12,1,Eindhoven
141,370.0,303.66998,1.6694263,13.15,2023-05-13,1,Eindhoven
142,370.0,303.66998,1.6694263,13.15,2023-05-13,1,Eindhoven
144,16408.0,13276.04,1.5855854,556.08997,2023-05-14,1,Eindhoven
143,16408.0,13276.04,1.5855854,556.08997,2023-05-15,1,Eindhoven
145,7221.0,5922.46,1.6277281,250.97998,2023-05-15,1,Eindhoven
146,7221.0,5922.46,1.6277281,250.97998,2023-05-15,1,Eindhoven
147,5922.0,4793.06,1.5808463,201.25998,2023-05-16,1,Eindhoven
148,5922.0,4793.06,1.5808463,201.25998,2023-05-16,1,Eindhoven
149,9856.0,8048.5,1.610619,339.30997,2023-05-17,1,Eindhoven
150,9856.0,8048.5,1.610619,339.30997,2023-05-17,1,Eindhoven
151,9697.0,7856.17,1.6032223,329.76996,2023-05-18,1,Eindhoven
153,9697.0,7856.17,1.6032223,329.76996,2023-05-18,1,Eindhoven
152,2102.0,1688.71,1.6096402,69.09,2023-05-19,1,Eindhoven
154,2102.0,1688.71,1.6096402,69.09,2023-05-19,1,Eindhoven
155,4742.0,3709.45,1.4830158,150.17,2023-05-20,1,Eindhoven
156,4742.0,3709.45,1.4830158,150.17,2023-05-20,1,Eindhoven
157,712.0,571.39,1.64338,23.5,2023-05-21,1,Eindhoven
158,712.0,571.39,1.64338,23.5,2023-05-21,1,Eindhoven
159,10474.0,8610.37,1.6393023,365.66998,2023-05-22,1,Eindhoven
160,10474.0,8610.37,1.6393023,365.66998,2023-05-22,1,Eindhoven
161,5107.0,4195.58,1.6499288,179.15999,2023-05-23,1,Eindhoven
162,5107.0,4195.58,1.6499288,179.15999,2023-05-23,1,Eindhoven
163,7934.0,6348.5796,1.5526813,263.72998,2023-05-24,1,Eindhoven
164,7934.0,6348.5796,1.5526813,263.72998,2023-05-24,1,Eindhoven
165,5526.0,4435.36,1.5586649,184.77998,2023-05-25,1,Eindhoven
166,5526.0,4435.36,1.5586649,184.77998,2023-05-25,1,Eindhoven
167,7581.0,6134.8,1.5959626,256.63998,2023-05-26,1,Eindhoven
168,7581.0,6134.8,1.5959626,256.63998,2023-05-26,1,Eindhoven
169,2554.0,2158.19,1.7930733,93.64,2023-05-27,1,Eindhoven
170,2554.0,2158.19,1.7930733,93.64,2023-05-27,1,Eindhoven
171,5438.0,4327.65,1.55286,181.68,2023-05-28,1,Eindhoven
172,5438.0,4327.65,1.55286,181.68,2023-05-28,1,Eindhoven
173,712.0,588.64,1.7317896,25.33,2023-05-29,1,Eindhoven
174,712.0,588.64,1.7317896,25.33,2023-05-29,1,Eindhoven
175,8391.0,6698.69,1.5904503,271.09,2023-05-30,1,Eindhoven
176,8391.0,6698.69,1.5904503,271.09,2023-05-30,1,Eindhoven
177,12314.0,9801.109,1.5581646,397.28998,2023-05-31,1,Eindhoven
178,12314.0,9801.109,1.5581646,397.28998,2023-05-31,1,Eindhoven
179,306.0,247.56,1.6126392,10.289999,2023-06-01,1,Eindhoven
180,306.0,247.56,1.6126392,10.289999,2023-06-01,1,Eindhoven
181,12246.0,10134.36,1.6730905,429.03,2023-06-02,1,Eindhoven
182,12246.0,10134.36,1.6730905,429.03,2023-06-02,1,Eindhoven
183,3589.0,2848.2,1.4905843,118.729996,2023-06-03,1,Eindhoven
184,3589.0,2848.2,1.4905843,118.729996,2023-06-04,1,Eindhoven
185,719.0,565.38,1.558659,23.419998,2023-06-04,1,Eindhoven
186,719.0,565.38,1.558659,23.419998,2023-06-04,1,Eindhoven
187,10008.0,7981.8,1.5913368,330.33997,2023-06-05,1,Eindhoven
188,10008.0,7981.8,1.5913368,330.33997,2023-06-05,1,Eindhoven
189,7699.0,6201.94,1.6272099,256.8,2023-06-06,1,Eindhoven
190,7699.0,6201.94,1.6272099,256.8,2023-06-06,1,Eindhoven
191,7624.0,6083.6,1.5638556,255.04999,2023-06-07,1,Eindhoven
192,7624.0,6083.6,1.5638556,255.04999,2023-06-07,1,Eindhoven
193,13374.0,10708.699,1.5917144,452.58997,2023-06-08,1,Eindhoven
194,13374.0,10708.699,1.5917144,452.58997,2023-06-08,1,Eindhoven
195,10777.0,8800.21,1.6293697,386.59998,2023-06-09,1,Eindhoven
196,10777.0,8800.21,1.6293697,386.59998,2023-06-09,1,Eindhoven
197,1742.0,1403.99,1.6383417,60.359997,2023-06-10,1,Eindhoven
198,1742.0,1403.99,1.6383417,60.359997,2023-06-10,1,Eindhoven
200,718.0,584.23,1.6012235,25.4,2023-06-11,1,Eindhoven
199,718.0,584.23,1.6012235,25.4,2023-06-12,1,Eindhoven
201,9726.0,7782.36,1.5563315,328.65997,2023-06-12,1,Eindhoven
202,9726.0,7782.36,1.5563315,328.65997,2023-06-12,1,Eindhoven
204,9045.0,7271.32,1.5967815,313.08,2023-06-13,1,Eindhoven
203,9045.0,7271.32,1.5967815,313.08,2023-06-14,1,Eindhoven
205,8982.0,7110.11,1.5324306,301.20996,2023-06-14,1,Eindhoven
206,8982.0,7110.11,1.5324306,301.20996,2023-06-14,1,Eindhoven
207,7235.0,5915.4,1.6668867,258.81,2023-06-15,1,Eindhoven
208,7235.0,5915.4,1.6668867,258.81,2023-06-15,1,Eindhoven
209,1689.0,1345.14,1.5914367,56.569996,2023-06-16,1,Eindhoven
210,1689.0,1345.14,1.5914367,56.569996,2023-06-16,1,Eindhoven
211,264.0,214.09001,1.6821954,9.149999,2023-06-17,1,Eindhoven
212,264.0,214.09001,1.6821954,9.149999,2023-06-17,1,Eindhoven
213,191.0,150.09001,1.4833925,6.4899983,2023-06-18,1,Eindhoven
214,191.0,150.09001,1.4833925,6.4899983,2023-06-18,1,Eindhoven
215,8090.0,6452.7,1.5466728,273.64996,2023-06-19,1,Eindhoven
216,8090.0,6452.7,1.5466728,273.64996,2023-06-19,1,Eindhoven
217,804.0,672.06,1.735362,31.17,2023-06-20,1,Eindhoven
218,804.0,672.06,1.735362,31.17,2023-06-20,1,Eindhoven
219,11539.0,9071.359,1.5080742,377.81998,2023-06-21,1,Eindhoven
220,11539.0,9071.359,1.5080742,377.81998,2023-06-21,1,Eindhoven
221,5902.0,4672.7397,1.535359,191.59,2023-06-22,1,Eindhoven
222,5902.0,4672.7397,1.535359,191.59,2023-06-22,1,Eindhoven
223,6765.0,5513.53,1.6536533,239.5,2023-06-23,1,Eindhoven
224,6765.0,5513.53,1.6536533,239.5,2023-06-23,1,Eindhoven
225,69.0,55.469997,1.6514242,2.28,2023-06-24,1,Eindhoven
226,69.0,55.469997,1.6514242,2.28,2023-06-24,1,Eindhoven
227,157.0,127.36,1.5906883,5.67,2023-06-25,1,Eindhoven
228,157.0,127.36,1.5906883,5.67,2023-06-25,1,Eindhoven
229,291.0,228.43001,1.4839245,9.67,2023-06-26,1,Eindhoven
230,291.0,228.43001,1.4839245,9.67,2023-06-26,1,Eindhoven
231,8702.0,6886.38,1.48708,293.65997,2023-06-27,1,Eindhoven
232,8702.0,6886.38,1.48708,293.65997,2023-06-27,1,Eindhoven
233,2117.0,1643.33,1.4241297,69.44,2023-06-28,1,Eindhoven
234,2117.0,1643.33,1.4241297,69.44,2023-06-28,1,Eindhoven
235,178.0,142.90001,1.5214578,6.5299993,2023-06-29,1,Eindhoven
236,178.0,142.90001,1.5214578,6.5299993,2023-06-29,1,Eindhoven
237,11583.0,9546.79,1.6914259,423.27997,2023-06-30,1,Eindhoven
238,11583.0,9546.79,1.6914259,423.27997,2023-06-30,1,Eindhoven
239,5725.0,4509.5,1.4672785,192.09,2023-07-01,1,Eindhoven
240,5725.0,4509.5,1.4672785,192.09,2023-07-01,1,Eindhoven
241,7228.0,5712.0796,1.539683,238.20998,2023-07-02,1,Eindhoven
242,7228.0,5712.0796,1.539683,238.20998,2023-07-02,1,Eindhoven
243,4582.0,3508.24,1.3558149,144.06999,2023-07-03,1,Eindhoven
244,4582.0,3508.24,1.3558149,144.06999,2023-07-03,1,Eindhoven
245,4986.0,3978.74,1.5145808,170.78998,2023-07-04,1,Eindhoven
246,4986.0,3978.74,1.5145808,170.78998,2023-07-04,1,Eindhoven
247,9683.0,7890.38,1.5876371,339.47998,2023-07-05,1,Eindhoven
248,9683.0,7890.38,1.5876371,339.47998,2023-07-05,1,Eindhoven
249,12713.0,10340.04,1.5992312,444.39996,2023-07-06,1,Eindhoven
250,12713.0,10340.04,1.5992312,444.39996,2023-07-06,1,Eindhoven
251,1753.0,1363.97,1.452482,55.929996,2023-07-07,1,Eindhoven
252,1753.0,1363.97,1.452482,55.929996,2023-07-07,1,Eindhoven
253,3785.0,2986.24,1.5007977,127.33999,2023-07-08,1,Eindhoven
254,3785.0,2986.24,1.5007977,127.33999,2023-07-08,1,Eindhoven
255,3739.0,2968.07,1.5198331,124.95999,2023-07-09,1,Eindhoven
256,3739.0,2968.07,1.5198331,124.95999,2023-07-09,1,Eindhoven
257,2024.0,1589.7198,1.5121715,65.31998,2023-07-10,1,Eindhoven
258,2024.0,1589.7198,1.5121715,65.31998,2023-07-10,1,Eindhoven
259,1574.0,1336.36,1.8405093,61.27,2023-07-11,1,Eindhoven
260,1574.0,1336.36,1.8405093,61.27,2023-07-11,1,Eindhoven
261,4897.0,3795.99,1.4336419,157.15,2023-07-12,1,Eindhoven
262,4897.0,3795.99,1.4336419,157.15,2023-07-12,1,Eindhoven
263,17782.0,14069.7295,1.4975206,585.98,2023-07-13,1,Eindhoven
264,17782.0,14069.7295,1.4975206,585.98,2023-07-13,1,Eindhoven
265,8713.0,7015.12,1.5927846,301.77,2023-07-14,1,Eindhoven
266,8713.0,7015.12,1.5927846,301.77,2023-07-14,1,Eindhoven
267,2549.0,2066.98,1.6102116,91.189995,2023-07-15,1,Eindhoven
268,2549.0,2066.98,1.6102116,91.189995,2023-07-15,1,Eindhoven
269,706.0,586.77997,1.6798139,25.889997,2023-07-16,1,Eindhoven
270,706.0,586.77997,1.6798139,25.889997,2023-07-16,1,Eindhoven
271,156.0,120.909996,1.4218032,5.1699996,2023-07-17,1,Eindhoven
272,156.0,120.909996,1.4218032,5.1699996,2023-07-17,1,Eindhoven
273,7491.0,6020.14,1.5350523,262.86,2023-07-18,1,Eindhoven
274,7491.0,6020.14,1.5350523,262.86,2023-07-18,1,Eindhoven
275,993.0,802.11,1.5634493,34.84,2023-07-19,1,Eindhoven
276,993.0,802.11,1.5634493,34.84,2023-07-19,1,Eindhoven
277,5346.0,4381.17,1.6615824,192.93,2023-07-20,1,Eindhoven
278,5346.0,4381.17,1.6615824,192.93,2023-07-20,1,Eindhoven
279,5637.0,4678.27,1.6952527,210.16,2023-07-21,1,Eindhoven
280,5637.0,4678.27,1.6952527,210.16,2023-07-21,1,Eindhoven
281,9810.0,7857.99,1.5227445,341.31998,2023-07-22,1,Eindhoven
282,9810.0,7857.99,1.5227445,341.31998,2023-07-22,1,Eindhoven
283,220.0,175.72,1.6519488,7.3199997,2023-07-23,1,Eindhoven
284,220.0,175.72,1.6519488,7.3199997,2023-07-23,1,Eindhoven
285,3375.0,2581.23,1.3894238,103.56,2023-07-24,1,Eindhoven
286,3375.0,2581.23,1.3894238,103.56,2023-07-24,1,Eindhoven
287,6321.0,4929.99,1.4185617,211.5,2023-07-25,1,Eindhoven
288,6321.0,4929.99,1.4185617,211.5,2023-07-25,1,Eindhoven
289,7015.0,5618.9,1.5750234,245.04,2023-07-26,1,Eindhoven
290,7015.0,5618.9,1.5750234,245.04,2023-07-26,1,Eindhoven
291,2859.0,2255.57,1.4852612,94.72,2023-07-27,1,Eindhoven
292,2859.0,2255.57,1.4852612,94.72,2023-07-27,1,Eindhoven
293,6987.0,5616.68,1.5685911,244.09999,2023-07-28,1,Eindhoven
294,6987.0,5616.68,1.5685911,244.09999,2023-07-28,1,Eindhoven
295,4826.0,3762.65,1.4569486,157.30998,2023-07-29,1,Eindhoven
296,4826.0,3762.65,1.4569486,157.30998,2023-07-29,1,Eindhoven
297,13211.0,10227.89,1.403763,459.83997,2023-07-30,1,Eindhoven
298,13211.0,10227.89,1.403763,459.83997,2023-07-30,1,Eindhoven
299,12661.0,9760.09,1.3856863,469.86996,2023-07-31,1,Eindhoven
300,12661.0,9760.09,1.3856863,469.86996,2023-07-31,1,Eindhoven
301,3774.0,3107.24,1.6439177,147.01,2023-08-01,1,Eindhoven
302,3774.0,3107.24,1.6439177,147.01,2023-08-01,1,Eindhoven
303,3019.0,2371.43,1.4916949,108.38,2023-08-03,1,Eindhoven
304,3019.0,2371.43,1.4916949,108.38,2023-08-03,1,Eindhoven
305,5781.0,4530.35,1.5248603,195.85999,2023-08-03,1,Eindhoven
306,5781.0,4530.35,1.5248603,195.85999,2023-08-03,1,Eindhoven
307,1806.0,1406.04,1.453064,65.439995,2023-08-04,1,Eindhoven
308,1806.0,1406.04,1.453064,65.439995,2023-08-04,1,Eindhoven
309,19374.0,16515.22,1.8782415,768.93994,2023-08-05,1,Eindhoven
310,19374.0,16515.22,1.8782415,768.93994,2023-08-05,1,Eindhoven
311,245.0,189.17001,1.4404587,8.55,2023-08-06,1,Eindhoven
312,245.0,189.17001,1.4404587,8.55,2023-08-06,1,Eindhoven
313,2415.0,2048.2,1.7876931,98.17,2023-08-07,1,Eindhoven
314,2415.0,2048.2,1.7876931,98.17,2023-08-07,1,Eindhoven
315,25497.0,22611.379,1.9118552,1185.8499,2023-08-08,1,Eindhoven
316,25497.0,22611.379,1.9118552,1185.8499,2023-08-08,1,Eindhoven
317,3153.0,2544.6301,1.5802953,121.46,2023-08-09,1,Eindhoven
318,3153.0,2544.6301,1.5802953,121.46,2023-08-09,1,Eindhoven
319,5811.0,4812.69,1.6664453,233.32999,2023-08-10,1,Eindhoven
320,5811.0,4812.69,1.6664453,233.32999,2023-08-10,1,Eindhoven
321,7014.0,5590.13,1.5242276,266.16998,2023-08-11,1,Eindhoven
322,7014.0,5590.13,1.5242276,266.16998,2023-08-11,1,Eindhoven
323,816.0,670.13,1.6894383,30.139997,2023-08-12,1,Eindhoven
324,816.0,670.13,1.6894383,30.139997,2023-08-12,1,Eindhoven
325,4702.0,3901.2002,1.677061,189.25998,2023-08-13,1,Eindhoven
328,4702.0,3901.2002,1.677061,189.25998,2023-08-13,1,Eindhoven
326,609.0,494.31003,1.6298541,22.109997,2023-08-14,1,Eindhoven
327,609.0,494.31003,1.6298541,22.109997,2023-08-14,1,Eindhoven
329,542.0,443.17,1.6627462,21.14,2023-08-15,1,Eindhoven
330,542.0,443.17,1.6627462,21.14,2023-08-15,1,Eindhoven
331,104.0,91.36,1.7909123,4.49,2023-08-16,1,Eindhoven
332,104.0,91.36,1.7909123,4.49,2023-08-16,1,Eindhoven
333,1293.0,1085.42,1.770558,51.6,2023-08-17,1,Eindhoven
334,1293.0,1085.42,1.770558,51.6,2023-08-17,1,Eindhoven
335,5010.0,4057.68,1.6382515,186.52998,2023-08-18,1,Eindhoven
336,5010.0,4057.68,1.6382515,186.52998,2023-08-18,1,Eindhoven
337,17770.0,13730.07,1.4229649,648.11993,2023-08-19,1,Eindhoven
338,17770.0,13730.07,1.4229649,648.11993,2023-08-19,1,Eindhoven
339,4932.0,4034.54,1.6139603,189.37,2023-08-20,1,Eindhoven
340,4932.0,4034.54,1.6139603,189.37,2023-08-20,1,Eindhoven
341,161.0,134.82,1.8320808,6.31,2023-08-21,1,Eindhoven
342,161.0,134.82,1.8320808,6.31,2023-08-21,1,Eindhoven
343,6224.0,5065.23,1.6470741,229.52,2023-08-22,1,Eindhoven
344,6224.0,5065.23,1.6470741,229.52,2023-08-22,1,Eindhoven
346,5667.0,4678.0,1.6914477,219.0,2023-08-23,1,Eindhoven
345,5667.0,4678.0,1.6914477,219.0,2023-08-24,1,Eindhoven
347,17056.0,13709.76,1.5665828,645.5299,2023-08-24,1,Eindhoven
348,17056.0,13709.76,1.5665828,645.5299,2023-08-24,1,Eindhoven
349,3506.0,2726.64,1.4756824,126.229996,2023-08-25,1,Eindhoven
350,3506.0,2726.64,1.4756824,126.229996,2023-08-25,1,Eindhoven
351,7251.0,5850.15,1.5565823,282.51,2023-08-26,1,Eindhoven
352,7251.0,5850.15,1.5565823,282.51,2023-08-26,1,Eindhoven
353,2793.0,2261.36,1.5646856,108.31,2023-08-27,1,Eindhoven
354,2793.0,2261.36,1.5646856,108.31,2023-08-27,1,Eindhoven
355,150.0,130.29,1.8376306,6.439999,2023-08-27,1,Eindhoven
356,150.0,130.29,1.8376306,6.439999,2023-08-28,1,Eindhoven
358,5913.0,4833.75,1.6466373,226.15,2023-08-29,1,Eindhoven
357,5913.0,4833.75,1.6466373,226.15,2023-08-30,1,Eindhoven
359,5511.0,4523.63,1.6631304,213.4,2023-08-30,1,Eindhoven
360,5511.0,4523.63,1.6631304,213.4,2023-08-30,1,Eindhoven
361,22576.0,18024.4,1.524232,862.31995,2023-08-31,1,Eindhoven
362,22576.0,18024.4,1.524232,862.31995,2023-08-31,1,Eindhoven
364,5451.0,4473.07,1.6905566,207.86,2023-09-01,1,Eindhoven
363,5451.0,4473.07,1.6905566,207.86,2023-09-02,1,Eindhoven
365,4777.0,3807.3699,1.5611365,181.15,2023-09-02,1,Eindhoven
