,step_count,distance_covered,speed,calories_burned,start_time_interval,end_time_interval,time_offset,test_subject,location
8546,95.0,69.33,1.1555,3.8,2025:03:07 10:49:00,2025:03:07 10:50:00,UTC+0100,2,Eindhoven
8530,94.0,69.86328,4.191797,0.0,2025:03:07 10:50:00,2025:03:07 10:51:00,UTC+0100,2,Eindhoven
8547,101.0,74.58,1.243,4.04,2025:03:07 10:50:00,2025:03:07 10:51:00,UTC+0100,2,Eindhoven
8531,94.0,69.57422,4.1744533,0.0,2025:03:07 10:51:00,2025:03:07 10:52:00,UTC+0100,2,Eindhoven
8548,95.0,70.45,1.2222222,3.76,2025:03:07 10:51:00,2025:03:07 10:52:00,UTC+0100,2,Eindhoven
8532,10.0,7.0585938,0.42351562,0.0,2025:03:07 10:52:00,2025:03:07 10:53:00,UTC+0100,2,Eindhoven
8549,9.0,6.39,0.9444444,0.36,2025:03:07 10:52:00,2025:03:07 10:53:00,UTC+0100,2,Eindhoven
8550,11.0,8.0703125,0.48421875,0.42712402,2025:03:07 11:09:00,2025:03:07 11:10:00,UTC+0100,2,Eindhoven
8551,11.0,7.4414062,0.4464844,0.50061035,2025:03:07 11:22:00,2025:03:07 11:23:00,UTC+0100,2,Eindhoven
8552,55.0,40.464844,2.4278905,1.9265137,2025:03:07 11:30:00,2025:03:07 11:31:00,UTC+0100,2,Eindhoven
8556,58.0,43.37,1.25,2.25,2025:03:07 11:30:00,2025:03:07 11:31:00,UTC+0100,2,Eindhoven
8553,91.0,66.82031,4.0092187,3.1766357,2025:03:07 11:31:00,2025:03:07 11:32:00,UTC+0100,2,Eindhoven
8557,105.0,79.06,1.3176666,4.2,2025:03:07 11:31:00,2025:03:07 11:32:00,UTC+0100,2,Eindhoven
8554,102.0,76.28516,4.5771093,3.565796,2025:03:07 11:32:00,2025:03:07 11:33:00,UTC+0100,2,Eindhoven
8558,101.0,75.61,1.2601666,4.04,2025:03:07 11:32:00,2025:03:07 11:33:00,UTC+0100,2,Eindhoven
8555,101.0,76.10547,4.566328,3.5280762,2025:03:07 11:33:00,2025:03:07 11:34:00,UTC+0100,2,Eindhoven
8559,107.0,80.76,1.3460001,4.28,2025:03:07 11:33:00,2025:03:07 11:34:00,UTC+0100,2,Eindhoven
8560,104.0,78.1,1.3055556,4.16,2025:03:07 11:34:00,2025:03:07 11:35:00,UTC+0100,2,Eindhoven
8562,102.0,75.28906,4.5173435,3.5494385,2025:03:07 11:34:00,2025:03:07 11:35:00,UTC+0100,2,Eindhoven
8561,105.0,78.91,1.3151667,4.2,2025:03:07 11:35:00,2025:03:07 11:36:00,UTC+0100,2,Eindhoven
8563,103.0,76.61719,4.597031,3.5948486,2025:03:07 11:35:00,2025:03:07 11:36:00,UTC+0100,2,Eindhoven
8564,96.0,69.66016,4.1796093,3.3660889,2025:03:07 11:36:00,2025:03:07 11:37:00,UTC+0100,2,Eindhoven
8572,103.0,76.27,1.2711667,4.12,2025:03:07 11:36:00,2025:03:07 11:37:00,UTC+0100,2,Eindhoven
8565,101.0,75.76953,4.5461717,3.536255,2025:03:07 11:37:00,2025:03:07 11:38:00,UTC+0100,2,Eindhoven
8573,110.0,82.88,1.3813332,4.4,2025:03:07 11:37:00,2025:03:07 11:38:00,UTC+0100,2,Eindhoven
8566,95.0,70.78516,4.2471094,3.3125,2025:03:07 11:38:00,2025:03:07 11:39:00,UTC+0100,2,Eindhoven
8574,110.0,82.93,1.3821666,4.4,2025:03:07 11:38:00,2025:03:07 11:39:00,UTC+0100,2,Eindhoven
8567,103.0,77.0,4.62,3.593628,2025:03:07 11:39:00,2025:03:07 11:40:00,UTC+0100,2,Eindhoven
8575,91.0,68.16,1.2777778,3.64,2025:03:07 11:39:00,2025:03:07 11:40:00,UTC+0100,2,Eindhoven
8568,105.0,77.671875,4.6603127,3.6621094,2025:03:07 11:40:00,2025:03:07 11:41:00,UTC+0100,2,Eindhoven
8576,109.0,81.85,1.3641666,4.36,2025:03:07 11:40:00,2025:03:07 11:41:00,UTC+0100,2,Eindhoven
8569,102.0,75.34375,4.520625,3.555664,2025:03:07 11:41:00,2025:03:07 11:42:00,UTC+0100,2,Eindhoven
8577,109.0,81.96,1.366,4.36,2025:03:07 11:41:00,2025:03:07 11:42:00,UTC+0100,2,Eindhoven
8570,95.0,71.546875,4.2928123,3.303955,2025:03:07 11:42:00,2025:03:07 11:43:00,UTC+0100,2,Eindhoven
8578,110.0,83.19,1.3865001,4.4,2025:03:07 11:42:00,2025:03:07 11:43:00,UTC+0100,2,Eindhoven
8571,98.0,72.67578,4.360547,3.433838,2025:03:07 11:43:00,2025:03:07 11:44:00,UTC+0100,2,Eindhoven
8579,94.0,70.53,1.2777778,3.76,2025:03:07 11:43:00,2025:03:07 11:44:00,UTC+0100,2,Eindhoven
8580,100.0,75.12,1.3029976,3.9899995,2025:03:07 11:44:00,2025:03:07 11:45:00,UTC+0100,2,Eindhoven
8582,92.0,68.36328,4.101797,3.20813,2025:03:07 11:44:00,2025:03:07 11:45:00,UTC+0100,2,Eindhoven
8581,109.0,82.18999,1.3698331,4.3599987,2025:03:07 11:45:00,2025:03:07 11:46:00,UTC+0100,2,Eindhoven
8583,105.0,77.71484,4.6628904,3.6586914,2025:03:07 11:45:00,2025:03:07 11:46:00,UTC+0100,2,Eindhoven
8584,103.0,76.5,4.59,3.60083,2025:03:07 11:46:00,2025:03:07 11:47:00,UTC+0100,2,Eindhoven
8590,105.0,79.32,1.322,4.2,2025:03:07 11:46:00,2025:03:07 11:47:00,UTC+0100,2,Eindhoven
8585,106.0,78.453125,4.7071877,3.685791,2025:03:07 11:47:00,2025:03:07 11:48:00,UTC+0100,2,Eindhoven
8591,112.0,84.87,1.4145,4.48,2025:03:07 11:47:00,2025:03:07 11:48:00,UTC+0100,2,Eindhoven
8586,103.0,76.53516,4.592109,3.611084,2025:03:07 11:48:00,2025:03:07 11:49:00,UTC+0100,2,Eindhoven
8592,111.0,83.85,1.3975,4.44,2025:03:07 11:48:00,2025:03:07 11:49:00,UTC+0100,2,Eindhoven
8587,105.0,77.76953,4.666172,3.6606445,2025:03:07 11:49:00,2025:03:07 11:50:00,UTC+0100,2,Eindhoven
8593,110.0,82.58,1.3763334,4.4,2025:03:07 11:49:00,2025:03:07 11:50:00,UTC+0100,2,Eindhoven
8588,50.0,36.8125,2.20875,1.7492676,2025:03:07 11:50:00,2025:03:07 11:51:00,UTC+0100,2,Eindhoven
8594,31.0,23.16,1.25,1.24,2025:03:07 11:50:00,2025:03:07 11:51:00,UTC+0100,2,Eindhoven
8589,30.0,23.183594,1.3910156,0.35986328,2025:03:07 11:51:00,2025:03:07 11:52:00,UTC+0100,2,Eindhoven
8595,39.0,29.12,1.3055556,1.49,2025:03:07 11:51:00,2025:03:07 11:52:00,UTC+0100,2,Eindhoven
8596,112.0,84.61,1.4101667,4.48,2025:03:07 11:52:00,2025:03:07 11:53:00,UTC+0100,2,Eindhoven
8599,94.0,70.796875,4.2478123,0.0,2025:03:07 11:52:00,2025:03:07 11:53:00,UTC+0100,2,Eindhoven
8597,108.0,81.13,1.3521667,4.32,2025:03:07 11:53:00,2025:03:07 11:54:00,UTC+0100,2,Eindhoven
8600,108.0,82.54297,4.952578,0.0,2025:03:07 11:53:00,2025:03:07 11:54:00,UTC+0100,2,Eindhoven
8598,91.0,68.25,1.2777778,3.64,2025:03:07 11:54:00,2025:03:07 11:55:00,UTC+0100,2,Eindhoven
8601,104.0,76.72656,4.603594,0.0,2025:03:07 11:54:00,2025:03:07 11:55:00,UTC+0100,2,Eindhoven
8602,99.0,73.83203,4.429922,0.0,2025:03:07 11:55:00,2025:03:07 11:56:00,UTC+0100,2,Eindhoven
8610,105.0,78.68,1.3113333,4.2,2025:03:07 11:55:00,2025:03:07 11:56:00,UTC+0100,2,Eindhoven
8603,105.0,78.64453,4.718672,0.0,2025:03:07 11:56:00,2025:03:07 11:57:00,UTC+0100,2,Eindhoven
8611,110.0,82.53,1.3755,4.4,2025:03:07 11:56:00,2025:03:07 11:57:00,UTC+0100,2,Eindhoven
8604,103.0,76.07422,4.564453,0.0,2025:03:07 11:57:00,2025:03:07 11:58:00,UTC+0100,2,Eindhoven
8612,108.0,80.88,1.3479999,4.32,2025:03:07 11:57:00,2025:03:07 11:58:00,UTC+0100,2,Eindhoven
8605,103.0,76.71094,4.6026564,0.0,2025:03:07 11:58:00,2025:03:07 11:59:00,UTC+0100,2,Eindhoven
8613,109.0,81.69,1.3615,4.36,2025:03:07 11:58:00,2025:03:07 11:59:00,UTC+0100,2,Eindhoven
8606,70.0,53.34375,3.200625,0.0,2025:03:07 11:59:00,2025:03:07 12:00:00,UTC+0100,2,Eindhoven
8614,52.0,38.66,1.2777778,2.06,2025:03:07 11:59:00,2025:03:07 12:00:00,UTC+0100,2,Eindhoven
8607,93.0,68.47656,4.108594,0.0,2025:03:07 12:00:00,2025:03:07 12:01:00,UTC+0100,2,Eindhoven
8615,104.0,77.39,1.2898334,4.13,2025:03:07 12:00:00,2025:03:07 12:01:00,UTC+0100,2,Eindhoven
8608,24.0,18.371094,1.1022656,0.0,2025:03:07 12:01:00,2025:03:07 12:02:00,UTC+0100,2,Eindhoven
8616,10.0,7.42,1.1944444,0.4,2025:03:07 12:01:00,2025:03:07 12:02:00,UTC+0100,2,Eindhoven
8609,11.0,8.4375,0.50625,0.36010742,2025:03:07 12:02:00,2025:03:07 12:03:00,UTC+0100,2,Eindhoven
8617,11.0,7.7265625,0.46359375,0.5241699,2025:03:07 12:19:00,2025:03:07 12:20:00,UTC+0100,2,Eindhoven
8618,10.0,7.6992188,0.46195313,0.31298828,2025:03:07 12:39:00,2025:03:07 12:40:00,UTC+0100,2,Eindhoven
8619,15.0,11.246094,0.67476565,0.51293945,2025:03:07 12:47:00,2025:03:07 12:48:00,UTC+0100,2,Eindhoven
8731,28.0,20.335938,1.2201562,1.1237793,2025:03:07 12:52:00,2025:03:07 12:53:00,UTC+0100,2,Eindhoven
8732,21.0,15.3984375,0.92390627,0.7351074,2025:03:07 12:54:00,2025:03:07 12:55:00,UTC+0100,2,Eindhoven
8733,10.0,6.9414062,0.4164844,0.37597656,2025:03:07 13:02:00,2025:03:07 13:03:00,UTC+0100,2,Eindhoven
8734,12.0,8.75,0.525,0.41601562,2025:03:07 13:05:00,2025:03:07 13:06:00,UTC+0100,2,Eindhoven
8620,101.0,73.62,1.227,4.02,2025:03:07 13:09:00,2025:03:07 13:10:00,UTC+0100,2,Eindhoven
8735,89.0,64.77344,3.8864062,3.1518555,2025:03:07 13:09:00,2025:03:07 13:10:00,UTC+0100,2,Eindhoven
8621,107.0,80.19,1.3364999,4.28,2025:03:07 13:10:00,2025:03:07 13:11:00,UTC+0100,2,Eindhoven
8736,100.0,73.375,4.4025,3.505127,2025:03:07 13:10:00,2025:03:07 13:11:00,UTC+0100,2,Eindhoven
8622,109.0,81.84,1.364,4.36,2025:03:07 13:11:00,2025:03:07 13:12:00,UTC+0100,2,Eindhoven
8737,101.0,74.26172,4.4557033,3.5390625,2025:03:07 13:11:00,2025:03:07 13:12:00,UTC+0100,2,Eindhoven
8623,110.0,82.7,1.3783333,4.4,2025:03:07 13:12:00,2025:03:07 13:13:00,UTC+0100,2,Eindhoven
8738,99.0,74.140625,4.4484377,3.4487305,2025:03:07 13:12:00,2025:03:07 13:13:00,UTC+0100,2,Eindhoven
8624,109.0,81.54,1.3590001,4.36,2025:03:07 13:13:00,2025:03:07 13:14:00,UTC+0100,2,Eindhoven
8739,102.0,74.91016,4.4946094,3.5683594,2025:03:07 13:13:00,2025:03:07 13:14:00,UTC+0100,2,Eindhoven
8625,107.0,80.25,1.3375,4.28,2025:03:07 13:14:00,2025:03:07 13:15:00,UTC+0100,2,Eindhoven
8740,100.0,72.88672,4.3732033,3.4909668,2025:03:07 13:14:00,2025:03:07 13:15:00,UTC+0100,2,Eindhoven
8626,74.0,55.5,1.2777778,2.96,2025:03:07 13:15:00,2025:03:07 13:16:00,UTC+0100,2,Eindhoven
8741,98.0,72.14453,4.328672,3.4309082,2025:03:07 13:15:00,2025:03:07 13:16:00,UTC+0100,2,Eindhoven
8627,110.0,82.77,1.3794999,4.4,2025:03:07 13:16:00,2025:03:07 13:17:00,UTC+0100,2,Eindhoven
8742,105.0,78.56641,4.7139845,3.6564941,2025:03:07 13:16:00,2025:03:07 13:17:00,UTC+0100,2,Eindhoven
8628,109.0,81.75,1.3625,4.36,2025:03:07 13:17:00,2025:03:07 13:18:00,UTC+0100,2,Eindhoven
8743,102.0,75.3125,4.51875,3.5708008,2025:03:07 13:17:00,2025:03:07 13:18:00,UTC+0100,2,Eindhoven
8629,108.0,80.85,1.3475,4.32,2025:03:07 13:18:00,2025:03:07 13:19:00,UTC+0100,2,Eindhoven
8744,87.0,63.73047,3.8238282,3.0419922,2025:03:07 13:18:00,2025:03:07 13:19:00,UTC+0100,2,Eindhoven
8630,108.0,80.85,1.3475,4.32,2025:03:07 13:19:00,2025:03:07 13:20:00,UTC+0100,2,Eindhoven
8745,98.0,72.546875,4.3528123,0.4885254,2025:03:07 13:19:00,2025:03:07 13:20:00,UTC+0100,2,Eindhoven
8631,110.0,82.67,1.3778332,4.4,2025:03:07 13:20:00,2025:03:07 13:21:00,UTC+0100,2,Eindhoven
8746,105.0,77.5,4.65,0.0,2025:03:07 13:20:00,2025:03:07 13:21:00,UTC+0100,2,Eindhoven
8632,110.0,82.73,1.3788334,4.4,2025:03:07 13:21:00,2025:03:07 13:22:00,UTC+0100,2,Eindhoven
8747,102.0,75.46094,4.527656,0.0,2025:03:07 13:21:00,2025:03:07 13:22:00,UTC+0100,2,Eindhoven
8633,75.0,56.59,1.3055556,3.0,2025:03:07 13:22:00,2025:03:07 13:23:00,UTC+0100,2,Eindhoven
8748,104.0,77.22266,4.6333594,0.0,2025:03:07 13:22:00,2025:03:07 13:23:00,UTC+0100,2,Eindhoven
8634,105.0,78.83,1.3138334,4.1999993,2025:03:07 13:23:00,2025:03:07 13:24:00,UTC+0100,2,Eindhoven
8749,100.0,73.625,4.4175,0.0,2025:03:07 13:23:00,2025:03:07 13:24:00,UTC+0100,2,Eindhoven
8635,110.0,82.76,1.3793334,4.4,2025:03:07 13:24:00,2025:03:07 13:25:00,UTC+0100,2,Eindhoven
8750,97.0,73.42969,4.4057813,0.0,2025:03:07 13:24:00,2025:03:07 13:25:00,UTC+0100,2,Eindhoven
8636,111.0,83.29,1.3881668,4.44,2025:03:07 13:25:00,2025:03:07 13:26:00,UTC+0100,2,Eindhoven
8751,102.0,75.54297,4.532578,0.0,2025:03:07 13:25:00,2025:03:07 13:26:00,UTC+0100,2,Eindhoven
8637,98.0,73.91,1.3055556,3.92,2025:03:07 13:26:00,2025:03:07 13:27:00,UTC+0100,2,Eindhoven
8752,101.0,75.96875,4.558125,0.0,2025:03:07 13:26:00,2025:03:07 13:27:00,UTC+0100,2,Eindhoven
8638,107.0,80.52,1.3419999,4.28,2025:03:07 13:27:00,2025:03:07 13:28:00,UTC+0100,2,Eindhoven
8753,99.0,72.953125,4.3771877,0.0,2025:03:07 13:27:00,2025:03:07 13:28:00,UTC+0100,2,Eindhoven
8639,111.0,83.38,1.3896666,4.44,2025:03:07 13:28:00,2025:03:07 13:29:00,UTC+0100,2,Eindhoven
8754,103.0,75.83594,4.550156,0.0,2025:03:07 13:28:00,2025:03:07 13:29:00,UTC+0100,2,Eindhoven
8640,95.0,71.37999,1.2836884,3.79,2025:03:07 13:29:00,2025:03:07 13:30:00,UTC+0100,2,Eindhoven
8755,100.0,73.42578,4.4055467,0.0,2025:03:07 13:29:00,2025:03:07 13:30:00,UTC+0100,2,Eindhoven
8641,107.0,80.44,1.3406668,4.25,2025:03:07 13:30:00,2025:03:07 13:31:00,UTC+0100,2,Eindhoven
8756,101.0,75.109375,4.5065627,0.0,2025:03:07 13:30:00,2025:03:07 13:31:00,UTC+0100,2,Eindhoven
8642,104.0,78.0,1.3,4.16,2025:03:07 13:31:00,2025:03:07 13:32:00,UTC+0100,2,Eindhoven
8757,107.0,79.47266,4.768359,0.0,2025:03:07 13:31:00,2025:03:07 13:32:00,UTC+0100,2,Eindhoven
8643,108.0,80.98,1.3496667,4.32,2025:03:07 13:32:00,2025:03:07 13:33:00,UTC+0100,2,Eindhoven
8758,99.0,73.55078,4.413047,0.0,2025:03:07 13:32:00,2025:03:07 13:33:00,UTC+0100,2,Eindhoven
8644,110.0,82.76,1.3793334,4.4,2025:03:07 13:33:00,2025:03:07 13:34:00,UTC+0100,2,Eindhoven
8759,102.0,75.140625,4.5084376,0.0,2025:03:07 13:33:00,2025:03:07 13:34:00,UTC+0100,2,Eindhoven
8645,97.0,72.75,1.2777778,3.88,2025:03:07 13:34:00,2025:03:07 13:35:00,UTC+0100,2,Eindhoven
8760,103.0,77.48828,4.6492968,0.0,2025:03:07 13:34:00,2025:03:07 13:35:00,UTC+0100,2,Eindhoven
8646,104.0,78.0,1.3,4.16,2025:03:07 13:35:00,2025:03:07 13:36:00,UTC+0100,2,Eindhoven
8761,104.0,78.03125,4.681875,0.0,2025:03:07 13:35:00,2025:03:07 13:36:00,UTC+0100,2,Eindhoven
8647,110.0,82.5,1.375,4.4,2025:03:07 13:36:00,2025:03:07 13:37:00,UTC+0100,2,Eindhoven
8762,96.0,70.515625,4.2309375,0.0,2025:03:07 13:36:00,2025:03:07 13:37:00,UTC+0100,2,Eindhoven
8648,109.0,81.75,1.3625,4.36,2025:03:07 13:37:00,2025:03:07 13:38:00,UTC+0100,2,Eindhoven
8763,100.0,74.55469,4.4732814,0.0,2025:03:07 13:37:00,2025:03:07 13:38:00,UTC+0100,2,Eindhoven
8649,93.0,69.7,1.2777778,3.71,2025:03:07 13:38:00,2025:03:07 13:39:00,UTC+0100,2,Eindhoven
8764,98.0,72.16016,4.3296094,0.0,2025:03:07 13:38:00,2025:03:07 13:39:00,UTC+0100,2,Eindhoven
8650,6.0,4.44,1.1666666,0.24,2025:03:07 13:39:00,2025:03:07 13:40:00,UTC+0100,2,Eindhoven
8765,9.0,6.5703125,0.39421874,0.0,2025:03:07 13:39:00,2025:03:07 13:40:00,UTC+0100,2,Eindhoven
8651,35.0,25.83,1.1944444,1.34,2025:03:07 13:40:00,2025:03:07 13:41:00,UTC+0100,2,Eindhoven
8766,47.0,37.44922,2.246953,0.5944824,2025:03:07 13:40:00,2025:03:07 13:41:00,UTC+0100,2,Eindhoven
8652,104.0,77.09,1.2848332,4.16,2025:03:07 13:41:00,2025:03:07 13:42:00,UTC+0100,2,Eindhoven
8767,96.0,71.35156,4.2810936,0.0,2025:03:07 13:41:00,2025:03:07 13:42:00,UTC+0100,2,Eindhoven
8653,95.0,70.47,1.2222222,3.8,2025:03:07 13:42:00,2025:03:07 13:43:00,UTC+0100,2,Eindhoven
8768,97.0,71.33594,4.280156,0.0,2025:03:07 13:42:00,2025:03:07 13:43:00,UTC+0100,2,Eindhoven
8654,100.0,74.52,1.2420001,4.0,2025:03:07 13:43:00,2025:03:07 13:44:00,UTC+0100,2,Eindhoven
8769,99.0,73.77344,4.4264064,0.0,2025:03:07 13:43:00,2025:03:07 13:44:00,UTC+0100,2,Eindhoven
8655,107.0,79.92,1.3319999,4.28,2025:03:07 13:44:00,2025:03:07 13:45:00,UTC+0100,2,Eindhoven
8770,96.0,70.46875,4.228125,0.0,2025:03:07 13:44:00,2025:03:07 13:45:00,UTC+0100,2,Eindhoven
8656,108.0,81.14,1.3523333,4.32,2025:03:07 13:45:00,2025:03:07 13:46:00,UTC+0100,2,Eindhoven
8771,102.0,75.20703,4.512422,0.0,2025:03:07 13:45:00,2025:03:07 13:46:00,UTC+0100,2,Eindhoven
8657,96.0,72.13,1.3055556,3.84,2025:03:07 13:46:00,2025:03:07 13:47:00,UTC+0100,2,Eindhoven
8772,103.0,76.33594,4.5801563,0.0,2025:03:07 13:46:00,2025:03:07 13:47:00,UTC+0100,2,Eindhoven
8658,109.0,81.83,1.3638334,4.36,2025:03:07 13:47:00,2025:03:07 13:48:00,UTC+0100,2,Eindhoven
8773,105.0,78.00781,4.6804686,0.0,2025:03:07 13:47:00,2025:03:07 13:48:00,UTC+0100,2,Eindhoven
8659,104.0,78.12,1.302,4.13,2025:03:07 13:48:00,2025:03:07 13:49:00,UTC+0100,2,Eindhoven
8774,90.0,74.99219,4.4995313,0.0,2025:03:07 13:48:00,2025:03:07 13:49:00,UTC+0100,2,Eindhoven
8660,97.0,72.75,1.2777778,3.88,2025:03:07 13:49:00,2025:03:07 13:50:00,UTC+0100,2,Eindhoven
8775,97.0,71.08984,4.2653904,0.0,2025:03:07 13:49:00,2025:03:07 13:50:00,UTC+0100,2,Eindhoven
8661,55.0,40.22,1.1388888,2.14,2025:03:07 13:50:00,2025:03:07 13:51:00,UTC+0100,2,Eindhoven
8776,63.0,47.570312,2.8542187,0.0,2025:03:07 13:50:00,2025:03:07 13:51:00,UTC+0100,2,Eindhoven
8662,45.0,33.14,1.1350598,1.71,2025:03:07 13:51:00,2025:03:07 13:52:00,UTC+0100,2,Eindhoven
8777,15.0,12.2890625,0.7373437,0.0,2025:03:07 13:51:00,2025:03:07 13:52:00,UTC+0100,2,Eindhoven
8663,52.0,37.8,1.0833334,2.05,2025:03:07 13:52:00,2025:03:07 13:53:00,UTC+0100,2,Eindhoven
8778,46.0,34.83203,2.089922,0.3293457,2025:03:07 13:52:00,2025:03:07 13:53:00,UTC+0100,2,Eindhoven
8779,13.0,9.425781,0.5655469,0.0,2025:03:07 13:53:00,2025:03:07 13:54:00,UTC+0100,2,Eindhoven
8780,10.0,7.765625,0.4659375,0.3527832,2025:03:07 13:56:00,2025:03:07 13:57:00,UTC+0100,2,Eindhoven
8664,12.0,8.78,1.1455338,0.45999995,2025:03:07 13:59:00,2025:03:07 14:00:00,UTC+0100,2,Eindhoven
8781,27.0,19.855469,1.1913282,1.012207,2025:03:07 13:59:00,2025:03:07 14:00:00,UTC+0100,2,Eindhoven
8665,18.0,13.32,1.2222222,0.64,2025:03:07 14:02:00,2025:03:07 14:03:00,UTC+0100,2,Eindhoven
8782,36.0,27.710938,1.6626563,1.456543,2025:03:07 14:54:00,2025:03:07 14:55:00,UTC+0100,2,Eindhoven
8666,105.0,79.18,1.3333334,3.99,2025:03:07 14:55:00,2025:03:07 14:56:00,UTC+0100,2,Eindhoven
8783,96.0,71.34375,4.280625,3.4033203,2025:03:07 14:55:00,2025:03:07 14:56:00,UTC+0100,2,Eindhoven
8667,31.0,23.02,1.2222222,1.24,2025:03:07 14:56:00,2025:03:07 14:57:00,UTC+0100,2,Eindhoven
8784,60.0,44.48828,2.669297,2.0766602,2025:03:07 14:56:00,2025:03:07 14:57:00,UTC+0100,2,Eindhoven
8668,10.0,7.39,1.2222222,0.37,2025:03:07 14:58:00,2025:03:07 14:59:00,UTC+0100,2,Eindhoven
8785,21.0,15.890625,0.9534375,0.7121582,2025:03:07 14:58:00,2025:03:07 14:59:00,UTC+0100,2,Eindhoven
8786,16.0,11.597656,0.6958594,0.5566406,2025:03:07 14:59:00,2025:03:07 15:00:00,UTC+0100,2,Eindhoven
8787,0.0,0.0,0.0,0.0,2025:03:07 15:00:00,2025:03:07 15:01:00,UTC+0100,2,Eindhoven
8669,22.0,16.19,1.1944444,0.82,2025:03:07 15:07:00,2025:03:07 15:08:00,UTC+0100,2,Eindhoven
8788,28.0,29.632812,1.7779688,1.6350098,2025:03:07 15:07:00,2025:03:07 15:08:00,UTC+0100,2,Eindhoven
8670,79.0,58.93,1.2370431,3.1399996,2025:03:07 15:08:00,2025:03:07 15:09:00,UTC+0100,2,Eindhoven
8789,62.0,46.11328,2.7667968,2.191162,2025:03:07 15:08:00,2025:03:07 15:09:00,UTC+0100,2,Eindhoven
8671,30.0,21.9,1.1111112,1.14,2025:03:07 15:09:00,2025:03:07 15:10:00,UTC+0100,2,Eindhoven
8790,14.0,10.2734375,0.61640626,0.48242188,2025:03:07 15:14:00,2025:03:07 15:15:00,UTC+0100,2,Eindhoven
8672,9.0,6.89,1.3611112,0.33,2025:03:07 15:18:00,2025:03:07 15:19:00,UTC+0100,2,Eindhoven
8673,6.0,4.5,1.3333334,0.21,2025:03:07 15:19:00,2025:03:07 15:20:00,UTC+0100,2,Eindhoven
8674,42.0,31.25,1.25,1.64,2025:03:07 15:24:00,2025:03:07 15:25:00,UTC+0100,2,Eindhoven
8791,39.0,37.503906,2.2502344,2.317871,2025:03:07 15:24:00,2025:03:07 15:25:00,UTC+0100,2,Eindhoven
8675,65.0,47.31,1.1111112,2.54,2025:03:07 15:25:00,2025:03:07 15:26:00,UTC+0100,2,Eindhoven
8792,11.0,8.4609375,0.5076563,0.37475586,2025:03:07 15:29:00,2025:03:07 15:30:00,UTC+0100,2,Eindhoven
8676,25.0,19.070002,1.2622416,0.91999996,2025:03:07 15:30:00,2025:03:07 15:31:00,UTC+0100,2,Eindhoven
8793,18.0,13.847656,0.83085936,0.6594238,2025:03:07 15:30:00,2025:03:07 15:31:00,UTC+0100,2,Eindhoven
8677,100.0,76.11,1.3888888,3.71,2025:03:07 15:31:00,2025:03:07 15:32:00,UTC+0100,2,Eindhoven
8794,94.0,71.70703,4.302422,3.2651367,2025:03:07 15:31:00,2025:03:07 15:32:00,UTC+0100,2,Eindhoven
8678,87.0,65.57,1.3177656,3.3499994,2025:03:07 15:32:00,2025:03:07 15:33:00,UTC+0100,2,Eindhoven
8795,94.0,70.17969,4.210781,3.2978516,2025:03:07 15:32:00,2025:03:07 15:33:00,UTC+0100,2,Eindhoven
8679,99.0,72.61,1.2101666,3.96,2025:03:07 15:33:00,2025:03:07 15:34:00,UTC+0100,2,Eindhoven
8796,97.0,71.484375,4.2890625,3.4277344,2025:03:07 15:33:00,2025:03:07 15:34:00,UTC+0100,2,Eindhoven
8680,96.0,69.95,1.1658334,3.84,2025:03:07 15:34:00,2025:03:07 15:35:00,UTC+0100,2,Eindhoven
8797,90.0,65.62891,3.9377344,3.2016602,2025:03:07 15:34:00,2025:03:07 15:35:00,UTC+0100,2,Eindhoven
8681,60.0,43.66,1.0833333,2.4,2025:03:07 15:35:00,2025:03:07 15:36:00,UTC+0100,2,Eindhoven
8798,73.0,52.714844,3.1628907,2.5922852,2025:03:07 15:35:00,2025:03:07 15:36:00,UTC+0100,2,Eindhoven
8682,7.0,5.32,1.3888888,0.25,2025:03:07 15:36:00,2025:03:07 15:37:00,UTC+0100,2,Eindhoven
8799,52.0,39.64453,2.378672,1.942627,2025:03:07 15:36:00,2025:03:07 15:37:00,UTC+0100,2,Eindhoven
8683,15.0,11.78,1.75,0.53,2025:03:07 15:37:00,2025:03:07 15:38:00,UTC+0100,2,Eindhoven
8800,16.0,12.9765625,0.7785938,0.529541,2025:03:07 15:38:00,2025:03:07 15:39:00,UTC+0100,2,Eindhoven
8684,81.0,59.6,1.1666666,3.16,2025:03:07 15:40:00,2025:03:07 15:41:00,UTC+0100,2,Eindhoven
8801,67.0,51.253906,3.0752344,2.540039,2025:03:07 15:40:00,2025:03:07 15:41:00,UTC+0100,2,Eindhoven
8685,29.0,21.11,1.0833334,1.16,2025:03:07 15:41:00,2025:03:07 15:42:00,UTC+0100,2,Eindhoven
8802,62.0,46.101562,2.7660937,2.18042,2025:03:07 15:41:00,2025:03:07 15:42:00,UTC+0100,2,Eindhoven
8686,48.0,34.95,1.1666666,1.86,2025:03:07 15:42:00,2025:03:07 15:43:00,UTC+0100,2,Eindhoven
8803,71.0,52.433594,3.1460156,2.5124512,2025:03:07 15:42:00,2025:03:07 15:43:00,UTC+0100,2,Eindhoven
8687,80.0,58.88,1.1666666,3.06,2025:03:07 15:43:00,2025:03:07 15:44:00,UTC+0100,2,Eindhoven
